"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474400","FPKM.SRR8474410","FPKM.SRR8474431","FPKM.SRR8474441","..files.pituitary_mean_female","..files.pituitary_mean_male"
"616","ENSRNOG00000013933","+","Med27","chr3",7946533,7946664,NA,NA,0.000853733181102,0.0320552904975,"0.982,1.0,1.0",0.942,"SE","3","Med27",19.451199,14.431935,13.184502,14.303473,13.9733033333333,6.483733
"617","ENSRNOG00000014018","-","St8sia1","chr4",177114981,177115091,NA,NA,0.000703049510857,0.0277711441348,"1.0,1.0,1.0",0.876,"SE","4","St8sia1",1.491565,0.802405,0.882481,0.714811,0.799899,0.497188333333333
"618","ENSRNOG00000014075","+","Clybl","chr15",108743558,108743745,NA,NA,0.000558543843267,0.0238749514935,"1.0,1.0,1.0",0.951,"SE","15","Clybl",20.055035,15.74575,23.709579,15.709463,18.388264,6.68501166666667
"619","ENSRNOG00000014080","-","Kif23","chr8",66873018,66873330,NA,NA,1.1495339125e-08,4.99557635641e-06,"1.0,1.0,1.0",0.327,"SE","8","Kif23",1.44745589311164,0.387451402909739,1.52186475831354,0.681844435866983,0.863720199030087,0.48248529770388
"620","ENSRNOG00000014080","-","Kif23","chr8",66882374,66882419,NA,NA,2.74704976433e-07,6.32009968819e-05,"0.0,0.0,0.0",0.257,"SE","8","Kif23",1.44745589311164,0.387451402909739,1.52186475831354,0.681844435866983,0.863720199030087,0.48248529770388
"621","ENSRNOG00000014164","-","Paqr5","chr8",66920997,66921125,NA,NA,0.000131169085883,0.00805797104297,"1.0,1.0,1.0",0.588,"SE","8","Paqr5",0.718138,0.545899,0.699802,0.374055,0.539918666666667,0.239379333333333
"622","ENSRNOG00000014204","+","Pacsin3","chr3",80076527,80076684,NA,NA,6.29883055313e-05,0.00469252878064,"1.0,1.0,1.0",0.844,"SE","3","Pacsin3",4.96248327796235,2.32893505869324,1.81188858250277,2.965394910299,2.368739517165,1.65416109265412
"623","ENSRNOG00000014272","-","Rpl35","chr3",23296796,23296878,23297351,23297488,0.00517795352434,0.0409660416042,"0.328,0.378,0.435",0.298,"MXE","3","Rpl35",702.009338,728.099548,1033.88916,871.367737,877.785481666667,234.003112666667
"624","ENSRNOG00000014310","-","Tmtc4","chr15",109360481,109360574,109364770,109364874,0.00514135031302,0.0407712675172,"0.467,0.596,0.619",0.401,"MXE","15","Tmtc4",17.825023282963,13.5234926137037,17.5335375007407,11.3473984033333,14.1348095059259,5.94167442765433
"625","ENSRNOG00000014323","+","Extl2","chr2",218966238,218966349,NA,NA,3.4802434668e-05,8.31575621448e-05,"0.0,0.893,1.0",0,"RI","2","Extl2",8.77161553524804,7.86502005570061,11.4954761183638,6.40390205221932,8.58813274209458,2.92387184508268
"626","ENSRNOG00000014354","+","Cep95","chr10",95011920,95012050,NA,NA,0.000111683319942,0.0071413418776,"0.958,0.941,1.0",0.875,"SE","10","Cep95",14.090232,12.573441,16.967598,11.202492,13.581177,4.696744
"627","ENSRNOG00000014368","+","Eif4g3","chr5",156463242,156463365,156478181,156478290,0.00138942564129,0.0141099284527,"0.111,0.219,0.317",0.095,"MXE","5","Eif4g3",39.0751496889644,34.9502453995707,33.132865514577,30.2590378964407,32.7807162701961,13.0250498963215
"628","ENSRNOG00000014375","+","Adgrb2","chr5",148214180,148214264,NA,NA,0.00012558716294,0.00775566829661,"1.0,1.0,1.0",0.933,"SE","5","Adgrb2",23.9031843470681,12.376471639065,7.15802503050713,11.5556579669176,10.3633848788299,7.96772811568937
"629","ENSRNOG00000014375","+","Adgrb2","chr5",148214548,148214713,NA,NA,0.000337277908915,0.0164550949865,"0.972,1.0,1.0",0.916,"SE","5","Adgrb2",23.9031843470681,12.376471639065,7.15802503050713,11.5556579669176,10.3633848788299,7.96772811568937
"630","ENSRNOG00000014375","+","Adgrb2","chr5",148215934,148216099,NA,NA,6.78771476144e-05,0.00485632019228,"0.951,1.0,1.0",0.836,"SE","5","Adgrb2",23.9031843470681,12.376471639065,7.15802503050713,11.5556579669176,10.3633848788299,7.96772811568937
"631","ENSRNOG00000014382","-","C2cd5","chr4",177272027,177272214,177274111,177274201,1.56275097052e-06,3.20269807332e-05,"0.0,0.121,0.129",0.007,"MXE","4","C2cd5",38.8503635556038,38.1604101476977,41.0100812476108,40.6698285825369,39.9467733259485,12.9501211852013
"632","ENSRNOG00000014382","-","C2cd5","chr4",177274111,177274303,177277502,177277598,1.51460288755e-10,6.28375490664e-09,"0.996,0.5,0.54",0.995,"MXE","4","C2cd5",38.8503635556038,38.1604101476977,41.0100812476108,40.6698285825369,39.9467733259485,12.9501211852013
"633","ENSRNOG00000014382","-","C2cd5","chr4",177269462,177269627,177272027,177272214,5.31281685312e-11,2.54566238511e-09,"0.996,0.684,0.611",0.993,"MXE","4","C2cd5",38.8503635556038,38.1604101476977,41.0100812476108,40.6698285825369,39.9467733259485,12.9501211852013
"634","ENSRNOG00000014382","-","C2cd5","chr4",177269462,177269627,NA,NA,1.92388272865e-05,0.00183527463387,"1.0,1.0,1.0",0.131,"SE","4","C2cd5",38.8503635556038,38.1604101476977,41.0100812476108,40.6698285825369,39.9467733259485,12.9501211852013
"635","ENSRNOG00000014445","+","Hp1bp3","chr5",156586994,156587188,NA,NA,0.00149771562131,0.0487697701646,"0.934,1.0,1.0",0.912,"SE","5","Hp1bp3",87.2140628225757,75.3212934310187,92.8501323386357,71.9399556968492,80.0371271555012,29.0713542741919
"636","ENSRNOG00000014493","-","Golga1","chr3",23312227,23312314,23312710,23312881,0.00606162473049,0.0460304627972,"0.427,0.618,0.628",0.398,"MXE","3","Golga1",11.923958,15.459511,17.010817,15.852418,16.107582,3.97465266666667
"637","ENSRNOG00000014501","+","Zfp638","chr4",115674837,115676053,NA,NA,0.000702579062289,0.0277711441348,"0.84,0.973,1.0",0.813,"SE","4","Zfp638",22.525766,21.694412,29.241722,18.726622,23.2209186666667,7.50858866666667
"638","ENSRNOG00000014530","+","Nav2","chr1",104885208,104885667,NA,NA,0.000163575403809,0.00938538875596,"0.843,1.0,1.0",0.611,"SE","1","Nav2",4.98939231153775,4.29801631914302,2.68554495548136,3.57822216796513,3.52059448086317,1.66313077051258
"639","ENSRNOG00000014531","+","Hbs1l","chr1",16879389,16879498,16892643,16892744,1.11022302463e-16,2.51798581986e-14,"0.029,0.241,0.239",0.01,"MXE","1","Hbs1l",30.7524490567929,33.7189979747587,38.7606034758723,31.1625315382331,34.5473776629547,10.2508163522643
"640","ENSRNOG00000014604","-","Sigmar1","chr5",58123856,58123949,58124082,58124283,0.00509182105202,0.0404728392967,"0.316,0.605,0.473",0.286,"MXE","5","Sigmar1",25.428679,20.036001,16.347464,21.543678,19.3090476666667,8.47622633333333
"641","ENSRNOG00000014785","+","Ykt6","chr14",86200955,86201056,86202099,86202204,6.52899923015e-09,2.15647139621e-07,"0.009,0.172,0.241",0.016,"MXE","14","Ykt6",35.93021,48.834545,37.505661,56.087914,47.47604,11.9767366666667
"642","ENSRNOG00000014798","-","RGD1309540","chr3",80100399,80100485,80120003,80120088,0.000554572677886,0.00646115154167,"0.955,0.851,0.937",0.978,"MXE","3","RGD1309540",32.570728,27.489143,29.238132,22.834118,26.5204643333333,10.8569093333333
"643","ENSRNOG00000014798","-","RGD1309540","chr3",80120003,80120088,80286763,80286894,2.74346252271e-07,6.26393255185e-06,"0.998,0.899,0.829",0.994,"MXE","3","RGD1309540",32.570728,27.489143,29.238132,22.834118,26.5204643333333,10.8569093333333
"644","ENSRNOG00000014798","-","RGD1309540","chr3",80120003,80120088,80286763,80286894,0.000174637795827,0.00233904638348,"0.975,0.891,0.821",0.975,"MXE","3","RGD1309540",32.570728,27.489143,29.238132,22.834118,26.5204643333333,10.8569093333333
"645","ENSRNOG00000014798","-","RGD1309540","chr3",80100399,80100485,80120003,80120088,0.000391624371539,0.00480976935731,"0.954,0.853,0.938",0.979,"MXE","3","RGD1309540",32.570728,27.489143,29.238132,22.834118,26.5204643333333,10.8569093333333
"646","ENSRNOG00000014833","-","Smndc1","chr1",274102687,274102877,NA,NA,0.000930757830517,0.034235257067,"0.079,0.242,0.196",0.073,"SE","1","Smndc1",11.0699459041368,11.348630410899,15.8554980346062,9.71328977963405,12.3058060750464,3.6899819680456
"647","ENSRNOG00000014844","-","Kif21a","chr7",132095066,132095063,NA,NA,0.000191463482758,0.00366726209283,"0.939,1.0,0.874",1,"A3SS","7","Kif21a",13.1361697661483,15.8620486431419,13.6471546251994,13.6585499298246,14.3892510660553,4.37872325538277
"648","ENSRNOG00000014844","-","Kif21a","chr7",132099444,132099465,NA,NA,1.41317826645e-05,0.00151429472049,"0.135,0.0,0.0",0.25,"SE","7","Kif21a",13.1361697661483,15.8620486431419,13.6471546251994,13.6585499298246,14.3892510660553,4.37872325538277
"649","ENSRNOG00000014879","+","Ttc7a","chr6",10952186,10952250,NA,NA,0.000835799665028,0.0317638878625,"1.0,1.0,0.932",0.928,"SE","6","Ttc7a",7.168521,4.077102,3.117267,5.225477,4.13994866666667,2.389507
"650","ENSRNOG00000014903","+","Zfyve27","chr1",261430021,261430166,NA,NA,8.3031962018e-05,0.00566427631592,"0.33,1.0,1.0",0.141,"SE","1","Zfyve27",17.6603446183122,16.4361334616657,11.2338549977937,22.8307242625483,16.8335709073359,5.8867815394374
"651","ENSRNOG00000014916","+","Lats1","chr1",1795667,1796141,1800333,1800481,0.00242321639274,0.0223367442207,"0.219,0.41,0.506",0.195,"MXE","1","Lats1",16.692039,20.213697,22.827229,16.887197,19.976041,5.564013
"652","ENSRNOG00000014937","-","Lrrc71","chr2",187105603,187105982,NA,NA,0.000238291570686,0.000505643089017,"0.0,0.486,0.191",0,"RI","2","Lrrc71",3.30925944572054,1.45267685179109,0.870631694011485,1.92330922504785,1.41553925695014,1.10308648190685
"653","ENSRNOG00000014960","-","Bard1","chr9",78334181,78334262,NA,NA,5.23990781987e-07,0.000107863962113,"1.0,1.0,1.0",0.631,"SE","9","Bard1",1.07877548055315,0.845665039469893,1.52687,0.832764,1.06843301315663,0.35959182685105
"654","ENSRNOG00000014981","-","Usp14","chr18",1204575,1204680,NA,NA,0.000498187126959,0.021936192582,"0.869,0.969,0.874",0.807,"SE","18","Usp14",43.8576840139276,40.3595723816156,64.5014555125348,39.225300367688,48.0287760872795,14.6192280046425
"655","ENSRNOG00000014992","-","LOC100909548","chrX",88314220,88314347,NA,NA,5.55111512313e-16,1.44742242883e-12,"1.0,1.0,1.0",0.23,"SE","X","LOC100909548",42.929543,39.435242,44.615242,37.975525,40.6753363333333,14.3098476666667
"656","ENSRNOG00000015036","-","Ccn2","chr1",21853021,21853400,NA,NA,1.90261914002e-08,1.00319918292e-07,"0.0,0.083,0.133",0,"RI","1","Ccn2",19.0239672562684,17.3696488366519,21.6220026091445,10.7587950051622,16.5834821503195,6.34132241875613
"657","ENSRNOG00000015068","+","Il11ra1","chr5",58157734,58157831,NA,NA,1.79579322412e-06,0.000307604960514,"1.0,1.0,1.0",0.952,"SE","5","Il11ra1",34.788235,21.926411,11.057572,20.668756,17.8842463333333,11.5960783333333
"658","ENSRNOG00000015088","-","AABR07006476.1","chr1",236684254,236684302,236688853,236688889,0.00047809060662,0.00572698677367,"0.018,0.0,0.0",0.079,"MXE","1","AABR07006476.1",18.979374,18.540051,15.48209,15.612553,16.544898,6.326458
"659","ENSRNOG00000015088","-","AABR07006476.1","chr1",236684254,236684302,NA,NA,0.000123263535564,0.00765244811926,"1.0,1.0,1.0",0.811,"SE","1","AABR07006476.1",18.979374,18.540051,15.48209,15.612553,16.544898,6.326458
"660","ENSRNOG00000015144","+","Ist1","chr19",41979828,41979916,41983200,41983284,2.94123614353e-11,1.51607353944e-09,"0.001,0.129,0.136",0.002,"MXE","19","Ist1",68.853699,61.470901,77.81469,59.926926,66.4041723333333,22.951233
"661","ENSRNOG00000015149","-","Nrg4","chr8",59799361,59799441,59846824,59846918,0.00586195249394,0.0450435158302,"0.0,0.379,0.0",0.149,"MXE","8","Nrg4",2.11050098305085,0.878250372881356,0.898992254237288,0.802398775423729,0.859880467514124,0.703500327683617
"662","ENSRNOG00000015159","-","Slc9a3","chr1",31745698,31745876,NA,NA,1.3667775132e-05,0.00147807225356,"1.0,1.0,1.0",0.817,"SE","1","Slc9a3",5.644887,1.188718,0.795818,0.735325,0.906620333333333,1.881629
"663","ENSRNOG00000015189","+","Bbs9","chr8",23534876,23534941,23560257,23560371,0.0014900894552,0.014997882623,"0.369,0.396,0.382",0.547,"MXE","8","Bbs9",9.32800436702128,7.04319654196217,8.82590574231678,5.9312731037234,7.26679179600078,3.10933478900709
"664","ENSRNOG00000015218","-","Nsmce1","chr1",196863444,196863566,196878730,196878877,0.00531843424462,0.0417859429566,"0.149,0.167,0.193",0.107,"MXE","1","Nsmce1",16.2106793059172,15.3284727502959,16.3222371242604,12.7476886053254,14.7994661599606,5.40355976863907
"665","ENSRNOG00000015346","-","Obsl1","chr9",82687929,82688202,NA,NA,0.00150055077965,0.0487697701646,"0.954,1.0,1.0",0.905,"SE","9","Obsl1",11.771588,9.088619,3.729709,9.083903,7.30074366666667,3.92386266666667
"666","ENSRNOG00000015397","+","Cpne7","chr19",55942140,55942274,NA,NA,0.000508661749836,0.022270084484,"0.921,1.0,1.0",0.832,"SE","19","Cpne7",18.3322282857143,6.17040212758051,4.17448778695293,6.98377786581338,5.77622259344894,6.11074276190477
"667","ENSRNOG00000015428","+","Mff","chr9",90901832,90901865,NA,NA,3.16567360178e-05,0.00273093065701,"0.026,0.899,0.254",0.932,"SE","9","Mff",33.7688314645309,27.1606862979405,30.4199078155606,23.6213281185355,27.0673074106789,11.2562771548436
"668","ENSRNOG00000015428","+","Mff","chr9",90898146,90898305,90901832,90901865,2.64150998219e-06,5.13509540538e-05,"0.958,0.213,1.0",0.065,"MXE","9","Mff",33.7688314645309,27.1606862979405,30.4199078155606,23.6213281185355,27.0673074106789,11.2562771548436
"669","ENSRNOG00000015428","+","Mff","chr9",90898146,90898305,90901832,90901865,0.00393179650071,0.0331088408302,"0.883,0.24,1.0",0.234,"MXE","9","Mff",33.7688314645309,27.1606862979405,30.4199078155606,23.6213281185355,27.0673074106789,11.2562771548436
"670","ENSRNOG00000015459","-","Heatr3","chr19",19872832,19872969,19873964,19874047,5.42199936757e-05,0.00081669627787,"0.944,0.511,0.519",0.955,"MXE","19","Heatr3",5.938518,6.143468,6.985584,6.558405,6.56248566666667,1.979506
"671","ENSRNOG00000015473","-","Phactr2","chr1",7443691,7443859,NA,NA,0.000106058693472,0.00683758065854,"1.0,1.0,1.0",0.891,"SE","1","Phactr2",5.83434651035877,4.43995151490652,3.84572111167256,4.39647108640728,4.22738123766212,1.94478217011959
"672","ENSRNOG00000015476","+","Ubxn11","chr5",152343568,152343623,NA,NA,0.000797961063731,0.0307989346753,"0.672,1.0,1.0",1,"SE","5","Ubxn11",7.244241,4.126817,3.813514,3.479947,3.80675933333333,2.414747
"673","ENSRNOG00000015476","+","Ubxn11","chr5",152346454,152346581,NA,NA,0.000190932038772,0.0104442940649,"0.779,1.0,1.0",1,"SE","5","Ubxn11",7.244241,4.126817,3.813514,3.479947,3.80675933333333,2.414747
"674","ENSRNOG00000015501","+","Ddhd2","chr16",71101835,71101903,NA,NA,7.78660770517e-06,0.000971959164985,"0.975,1.0,0.982",0.917,"SE","16","Ddhd2",28.051432,25.997917,30.340603,24.065794,26.801438,9.35047733333333
"675","ENSRNOG00000015516","-","Cbwd1","chr1",242822368,242822437,NA,NA,1.98087966656e-05,0.00187440738448,"0.946,1.0,1.0",0.843,"SE","1","Cbwd1",5.73020239954597,6.72710711010216,8.81311755429436,5.19080578736285,6.91034348391979,1.91006746651532
"676","ENSRNOG00000015560","-","Emsy","chr1",163547838,163548318,NA,NA,0.000377879313277,0.0180973343769,"0.527,0.791,1.0",0.442,"SE","1","Emsy",9.47259743832428,9.84991368502715,9.171272257564,8.68868514972847,9.23662369743987,3.15753247944143
"677","ENSRNOG00000015609","-","Wdr27","chr1",56934823,56934948,NA,NA,7.32145496888e-05,0.00519071250014,"1.0,1.0,1.0",0.882,"SE","1","Wdr27",5.336659,4.085743,4.938219,3.560752,4.19490466666667,1.77888633333333
"678","ENSRNOG00000015609","-","Wdr27","chr1",56932635,56932749,NA,NA,0.000671036646306,0.026858607951,"0.982,1.0,1.0",0.912,"SE","1","Wdr27",5.336659,4.085743,4.938219,3.560752,4.19490466666667,1.77888633333333
"679","ENSRNOG00000015621","-","Nsd3","chr16",71178113,71178629,71182159,71182314,0.000473601953394,0.00569326447154,"0.701,0.493,0.509",0.747,"MXE","16","Nsd3",7.55245121397638,10.7485039700787,9.09736553444882,9.30411708070866,9.71666219507873,2.51748373799213
"680","ENSRNOG00000015633","-","Cul3","chr9",86103082,86102954,NA,NA,0.00518810596693,0.0365637944336,"0.863,1.0,0.982",0.844,"A5SS","9","Cul3",31.6787411775123,28.6547488779603,46.9320656829528,27.1813213458502,34.2560453022544,10.5595803925041
"681","ENSRNOG00000015678","-","Spata1","chr2",252323964,252324063,NA,NA,0.00138909386794,0.0464357062663,"0.946,1.0,1.0",0.884,"SE","2","Spata1",3.232104,1.988083,3.254194,2.00232,2.41486566666667,1.077368
"682","ENSRNOG00000015699","-","Lman2l","chr9",43021335,43021306,NA,NA,0.00301827933114,0.0223352670504,"0.996,0.971,1.0",0.966,"A5SS","9","Lman2l",35.3094442831133,25.2278866508876,30.4402631652253,23.4651318680018,26.3777605613716,11.7698147610378
"683","ENSRNOG00000015734","+","Ube3a","chr1",116604548,116604612,NA,NA,0.000942026462527,0.0345955164259,"0.918,1.0,1.0",0.813,"SE","1","Ube3a",7.60907887945388,8.90322312937063,11.9027741983017,7.21321275224775,9.33973669330669,2.53635962648463
"684","ENSRNOG00000015756","-","AABR07053687.1","chr3",120369985,120370181,120372211,120372751,1.4155381256e-07,3.32114531261e-06,"0.577,0.611,0.686",0.37,"MXE","3","AABR07053687.1",16.572266,12.159242,17.878597,11.176212,13.738017,5.52408866666667
"685","ENSRNOG00000015756","-","AABR07053687.1","chr3",120365940,120366014,120369985,120370181,5.74290469957e-07,1.26047495406e-05,"0.813,1.0,1.0",0.383,"MXE","3","AABR07053687.1",16.572266,12.159242,17.878597,11.176212,13.738017,5.52408866666667
"686","ENSRNOG00000015781","-","Ndst3","chr2",227847698,227847786,NA,NA,0.000633910206805,0.0260524883066,"1.0,1.0,1.0",0.905,"SE","2","Ndst3",2.654396,1.460406,1.548851,1.841561,1.61693933333333,0.884798666666667
"687","ENSRNOG00000015852","-","Arhgap35","chr1",78505824,78505969,78518318,78522187,2.55251375592e-11,1.35682059338e-09,"0.013,0.478,0.486",0.012,"MXE","1","Arhgap35",19.2380235002391,16.6870520674319,11.8917344901961,13.4255311047346,14.0014392207875,6.4126745000797
"688","ENSRNOG00000015925","-","Zfp131","chr2",52514444,52514546,NA,NA,8.77425787582e-09,4.92490603352e-08,"0.002,0.586,0.636",0,"RI","2","Zfp131",16.3603127734214,16.3674214374742,26.9916119624433,16.8195272645481,20.0595202214885,5.45343759114047
"689","ENSRNOG00000015970","+","Tbc1d13","chr3",8709103,8709263,NA,NA,0.000844832887837,0.0318259118299,"1.0,1.0,1.0",0.954,"SE","3","Tbc1d13",11.769367,11.158497,7.83253,12.115788,10.3689383333333,3.92312233333333
"690","ENSRNOG00000015972","+","Ano5","chr1",106953376,106953484,NA,NA,1.7958468046e-09,1.49055284782e-07,"0.0,0.284,0.0",1,"A3SS","1","Ano5",0.094402,0.191233333333333,0.173815525423729,0.081177,0.148741952919021,0.0314673333333333
"691","ENSRNOG00000015999","-","Cirbp","chr7",12402787,12402894,12402981,12403173,9.1370654498e-07,1.95498721133e-05,"0.093,0.241,0.308",0.082,"MXE","7","Cirbp",81.940559,68.431229,94.066338,57.663143,73.3869033333333,27.3135196666667
"692","ENSRNOG00000016001","-","Chmp1a","chr19",56006414,56006492,56007542,56007562,0.00203041697142,0.0195057848306,"0.16,0.297,0.38",0.142,"MXE","19","Chmp1a",48.588505,42.215126,40.435268,38.247593,40.299329,16.1961683333333
"693","ENSRNOG00000016031","-","Bicd2","chr17",15675690,15677425,NA,NA,3.81329279153e-07,1.3541080525e-06,"0.003,1.0,1.0",0.002,"RI","17","Bicd2",7.18248346860667,6.11210818693658,6.431321,6.814023,6.45248406231219,2.39416115620222
"694","ENSRNOG00000016047","-","Macf1","chr5",141086341,141086668,NA,NA,0.0010502826024,0.0378329740906,"0.723,0.908,1.0",1,"SE","5","Macf1",10.3464045850887,8.83196226625477,13.626660705714,6.52897725949577,9.66253341048818,3.4488015283629
"695","ENSRNOG00000016050","-","Fgfr1","chr16",71280961,71281045,71282781,71283048,0.00381831139199,0.0324747383889,"0.404,0.487,0.588",0.353,"MXE","16","Fgfr1",53.5841235296548,33.7991511077014,18.1230230419003,42.4901011965181,31.4707584487066,17.8613745098849
"696","ENSRNOG00000016050","-","Fgfr1","chr16",71282781,71283048,NA,NA,3.17698925881e-05,0.00273093065701,"0.887,1.0,1.0",0.822,"SE","16","Fgfr1",53.5841235296548,33.7991511077014,18.1230230419003,42.4901011965181,31.4707584487066,17.8613745098849
"697","ENSRNOG00000016054","-","Tab2","chr1",2005397,2004313,NA,NA,0.000323549309592,0.00537091853923,"1.0,1.0,0.885",0.881,"A3SS","1","Tab2",22.2774588902492,20.1204063025798,21.739866564495,17.3584339825098,19.7395689498615,7.42581963008307
"698","ENSRNOG00000016087","+","Hars2","chr18",29631997,29632117,NA,NA,0.00130851558817,0.0445028047936,"1.0,1.0,1.0",0.924,"SE","18","Hars2",15.31321,13.650404,16.591358,12.260992,14.1675846666667,5.10440333333333
"699","ENSRNOG00000016093","+","Hyal3","chr8",116340361,116341275,116341675,116341765,9.75400663983e-06,0.000169301686677,"0.039,0.356,0.454",0.043,"MXE","8","Hyal3",6.614195,6.341973,4.092588,4.688049,5.04087,2.20473166666667
"700","ENSRNOG00000016134","+","Msh6","chr6",11651103,11651306,11656255,11658791,0.000638752054691,0.0072676738798,"0.878,0.252,0.309",0.865,"MXE","6","Msh6",12.958552385753,13.1617527840033,13.9113973226411,12.2354833992918,13.1028778353121,4.31951746191767
"701","ENSRNOG00000016152","+","Dek","chr17",17971937,17972058,17973454,17973643,1.54821711007e-11,9.08109415251e-10,"0.012,0.214,0.225",0.013,"MXE","17","Dek",34.266781,31.379871,55.253056,27.791193,38.1413733333333,11.4222603333333
"702","ENSRNOG00000016183","+","Ipp","chr5",135366377,135366545,135375142,135375280,8.39146217013e-06,0.000147153372695,"0.006,0.527,0.459",0.016,"MXE","5","Ipp",8.49242912988115,11.1809396362479,11.9467258319185,8.98153290110357,10.70306612309,2.83080970996038
"703","ENSRNOG00000016187","-","Tmem67","chr5",25701057,25701166,NA,NA,0.000250653640893,0.0129847439091,"1.0,0.929,1.0",0.922,"SE","5","Tmem67",17.542292,16.261114,22.15019,14.638693,17.6833323333333,5.84743066666667
"704","ENSRNOG00000016249","-","Cep85","chr5",152367313,152368051,NA,NA,0.000366428192081,0.000732856384162,"0.058,0.537,0.676",0.072,"RI","5","Cep85",13.9878882985075,11.7105305438982,12.9044816569359,11.3622470814311,11.9924197607551,4.66262943283583
"705","ENSRNOG00000016256","+","Myo9b","chr16",19686627,19687523,NA,NA,0.000770166298214,0.0299726244116,"1.0,1.0,1.0",0.891,"SE","16","Myo9b",22.3704438503035,19.9916857159216,11.650003066777,19.9149017237859,17.1855301688282,7.45681461676783
"706","ENSRNOG00000016256","+","Myo9b","chr16",19751517,19751641,19751978,19752026,0.000589620055647,0.00684240122209,"0.703,0.872,0.831",0.644,"MXE","16","Myo9b",22.3704438503035,19.9916857159216,11.650003066777,19.9149017237859,17.1855301688282,7.45681461676783
"707","ENSRNOG00000016353","-","Nim1k","chr2",52464440,52465423,NA,NA,6.35861786868e-06,0.000838085291557,"1.0,1.0,1.0",0.692,"SE","2","Nim1k",4.031531,3.157105,3.208636,2.73691,3.034217,1.34384366666667
"708","ENSRNOG00000016388","-","Sphkap","chr9",89063954,89064140,89070696,89074459,4.09692502146e-10,1.60203895667e-08,"0.043,0.543,0.555",0.023,"MXE","9","Sphkap",37.1143159292485,26.6104102170628,28.1798698157714,25.0285538648166,26.6062779658836,12.3714386430828
"709","ENSRNOG00000016405","+","Pcsk4","chr7",12254841,12254968,NA,NA,9.42945988807e-05,0.00622802277395,"0.93,1.0,1.0",0.801,"SE","7","Pcsk4",2.326622,0.944971,0.504613,0.772977,0.740853666666667,0.775540666666667
"710","ENSRNOG00000016427","+","Letm1","chr14",82232537,82232598,82239644,82240095,0.00590514200539,0.0451444788817,"0.653,0.16,0.424",0.695,"MXE","14","Letm1",14.344587,12.855752,10.932168,13.726577,12.5048323333333,4.781529
"711","ENSRNOG00000016454","-","Nasp","chr5",135455434,135456415,NA,NA,3.7014835641e-13,5.79084765325e-10,"0.024,0.114,0.161",0.018,"SE","5","Nasp",14.31283,11.683291,18.614763,11.591262,13.9631053333333,4.77094333333333
"712","ENSRNOG00000016460","+","Clu","chr15",42660098,42660510,42661405,42661510,0.00161544893478,0.0161639919886,"0.181,0.388,0.513",0.184,"MXE","15","Clu",1114.80157843101,786.726352467768,803.915990740543,774.498051153969,788.380131454093,371.60052614367
"713","ENSRNOG00000016477","-","Vangl1","chr2",204602014,204602622,204607558,204607697,0.000366838495397,0.00457137201956,"0.732,0.494,0.456",0.8,"MXE","2","Vangl1",5.016787,3.672525,4.599477,3.305322,3.859108,1.67226233333333
"714","ENSRNOG00000016539","+","Rab24","chr17",9838593,9838785,NA,NA,7.70701174557e-06,2.06310775958e-05,"0.109,0.425,0.386",0.093,"RI","17","Rab24",18.2415660924595,16.3298630685504,14.9960607333222,18.1494106065875,16.4917781361534,6.08052203081983
"715","ENSRNOG00000016551","+","Bcl2l11","chr3",120729689,120729857,NA,NA,0.000115604024878,0.00025143875411,"0.0,1.0,1.0",0.014,"RI","3","Bcl2l11",4.86528949367827,4.23050063567399,7.8543953258121,3.59140805193542,5.2254346711405,1.62176316455942
"716","ENSRNOG00000016560","+","Card19","chr17",15856532,15856686,15857683,15857743,5.39426433033e-06,9.70967579459e-05,"0.096,0.56,0.482",0.061,"MXE","17","Card19",19.3188554812433,17.5298440986066,8.52965137406216,17.4150233612004,14.4915062779564,6.43961849374777
"717","ENSRNOG00000016611","-","Hras","chr1",214178887,214179033,NA,NA,1.72084568817e-14,2.08633110787e-13,"0.0,0.29,0.315",0,"RI","1","Hras",19.3966448400292,14.9490187085464,13.5561110518627,14.4391222162162,14.3147506588751,6.46554828000973
"718","ENSRNOG00000016684","+","Wnk2","chr17",16016864,16017035,NA,NA,0.000521362237905,0.0227412781355,"0.581,0.578,0.612",0.438,"SE","17","Wnk2",27.7034907698355,22.9696170874945,6.57623530921532,21.6320851486388,17.0593125151162,9.2344969232785
"719","ENSRNOG00000016684","+","Wnk2","chr17",16017846,16017945,16024155,16024200,2.21136534202e-05,0.000366978775295,"0.11,0.185,0.204",0.267,"MXE","17","Wnk2",27.7034907698355,22.9696170874945,6.57623530921532,21.6320851486388,17.0593125151162,9.2344969232785
"720","ENSRNOG00000016684","+","Wnk2","chr17",16017846,16017945,NA,NA,0,0,"0.254,0.295,0.295",1,"SE","17","Wnk2",27.7034907698355,22.9696170874945,6.57623530921532,21.6320851486388,17.0593125151162,9.2344969232785
"721","ENSRNOG00000016705","-","Prpf4b","chr17",30705719,30706076,NA,NA,0.000343153323788,0.000702455039284,"0.685,0.974,0.985",0.724,"RI","17","Prpf4b",35.2331626171699,45.2668455243353,56.3885078269491,39.9554544486255,47.20360259997,11.7443875390566
