"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474387","FPKM.SRR8474398","FPKM.SRR8474408","FPKM.SRR8474419","FPKM.SRR8474439","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"506","ENSRNOG00000013933","+","Med27","chr3",8002553,8002647,8032820,8032928,9.57365835496e-05,0.00449392082067,"0.128,0.114","0.119,0.145,0.001","MXE","3","Med27",18.373293,17.364471,13.647872,18.566662,31.182432,22.415152,27.152213,NA,"rat","lung","GSE125483"
"507","ENSRNOG00000013992","-","Arfrp1","chr3",176860898,176860969,NA,NA,8.77985083658e-06,0.00165052548994,"0.88,0.854","0.79,0.724,0.744","SE","3","Arfrp1",28.761517,31.94804,27.998936,29.938251,34.098736,31.048836,45.323904,NA,"rat","lung","GSE125483"
"508","ENSRNOG00000014002","+","St7l","chr2",207356977,207357143,NA,NA,0.000766006823447,0.0358319430541,"0.896,1.0","0.85,0.912,0.79","SE","2","St7l",12.3761529829417,8.33630094303186,10.0252092899903,11.9842038297393,15.2479945104603,12.6366019002253,16.3483288778564,NA,"rat","lung","GSE125483"
"509","ENSRNOG00000014013","+","Map4k4","chr9",46759171,46759402,NA,NA,1.00316288799e-05,0.00175336605314,"0.417,0.496","0.254,0.331,0.145","SE","9","Map4k4",44.9078928976186,35.3629475796975,31.3648981307144,43.2605186344516,11.4274088020163,21.3961534663654,61.7656795558838,NA,"rat","lung","GSE125483"
"510","ENSRNOG00000014013","+","Map4k4","chr9",46756870,46757032,NA,NA,9.13806141989e-06,0.00166400074826,"0.302,0.428","0.196,0.204,0.111","SE","9","Map4k4",44.9078928976186,35.3629475796975,31.3648981307144,43.2605186344516,11.4274088020163,21.3961534663654,61.7656795558838,NA,"rat","lung","GSE125483"
"511","ENSRNOG00000014018","-","St8sia1","chr4",177114981,177115091,NA,NA,6.16519513806e-05,0.00675768084031,"0.72,1.0","1.0,1.0,1.0","SE","4","St8sia1",1.159232,2.092475,1.83942,0.699663,1.46401,1.651715,1.975685,NA,"rat","lung","GSE125483"
"512","ENSRNOG00000014076","+","Mbnl1","chr2",150864801,150864896,NA,NA,3.82018875257e-05,0.00484414914958,"0.855,0.716","0.955,0.962,0.908","SE","2","Mbnl1",47.0546068036697,37.9397314917431,41.8021579522936,54.2926833724771,10.2057187431193,26.0039383477064,69.643510833945,NA,"rat","lung","GSE125483"
"513","ENSRNOG00000014076","+","Mbnl1","chr2",150857379,150857433,NA,NA,3.77322971756e-08,2.16902014075e-05,"0.173,0.159","0.078,0.097,0.079","SE","2","Mbnl1",47.0546068036697,37.9397314917431,41.8021579522936,54.2926833724771,10.2057187431193,26.0039383477064,69.643510833945,NA,"rat","lung","GSE125483"
"514","ENSRNOG00000014079","-","Stat1","chr9",54327359,54327545,NA,NA,3.33846568756e-06,0.000808115468459,"1.0,1.0","0.935,0.988,0.918","SE","9","Stat1",25.0001020662199,28.8699012089082,23.5741689164367,19.8642238513993,19.4831607724346,21.5286648444357,36.8671135632637,NA,"rat","lung","GSE125483"
"515","ENSRNOG00000014093","+","Tom1","chr19",14408793,14408872,NA,NA,7.92538437576e-05,0.00810331395384,"0.986,1.0","0.959,0.981,0.921","SE","19","Tom1",19.81584,21.2988,18.740833,19.27149,21.802002,20.2714175,30.193065,NA,"rat","lung","GSE125483"
"516","ENSRNOG00000014139","-","Sclt1","chr2",128590411,128590589,NA,NA,4.15189961462e-05,0.00511434948719,"1.0,1.0","1.0,0.921,0.769","SE","2","Sclt1",8.236091,5.733114,7.878621,6.663582,7.851639,7.86513,10.3163935,NA,"rat","lung","GSE125483"
"517","ENSRNOG00000014139","-","Sclt1","chr2",128585383,128585482,NA,NA,0.000194470665044,0.0144556527683,"1.0,1.0","1.0,0.928,0.857","SE","2","Sclt1",8.236091,5.733114,7.878621,6.663582,7.851639,7.86513,10.3163935,NA,"rat","lung","GSE125483"
"518","ENSRNOG00000014168","+","Xylb","chr8",128047929,128047999,NA,NA,0.000645169148444,0.0319717155784,"0.941,1.0","0.746,0.895,0.773","SE","8","Xylb",7.791062,8.305485,8.610932,6.35047,5.293033,6.9519825,11.2235085,NA,"rat","lung","GSE125483"
"519","ENSRNOG00000014288","-","Fn1","chr9",78928840,78929113,NA,NA,3.84093105099e-07,0.000160253555527,"0.025,0.011","0.013,0.016,0.005","SE","9","Fn1",142.999729559957,389.036579164882,316.835315782298,143.750385041756,46.5508972669522,181.693106524625,337.893346883298,NA,"rat","lung","GSE125483"
"520","ENSRNOG00000014291","-","Elp3","chr15",48996552,48996691,49001514,49001614,0.00264891786842,0.0369070076155,"0.198,0.21","0.296,0.281,0.284","MXE","15","Elp3",28.040236,23.042389,23.749344,23.993258,26.776976,25.26316,37.5379415,NA,"rat","lung","GSE125483"
"521","ENSRNOG00000014354","+","Cep95","chr10",95011920,95012050,NA,NA,0.000202574236757,0.014831297017,"0.978,0.953","0.899,1.0,0.833","SE","10","Cep95",12.470428,10.2748,11.622263,10.789072,11.34129,11.4817765,16.76715,NA,"rat","lung","GSE125483"
"522","ENSRNOG00000014375","+","Adgrb2","chr5",148214548,148214713,148215934,148216099,0.0038682207273,0.0485745042285,"0.333,0.0","0.222,0.286,0.708","MXE","5","Adgrb2",1.03861169928685,0.571241139461173,0.539177568343899,1.48048975792393,0.675086456220285,0.607132012282092,1.54517129833598,NA,"rat","lung","GSE125483"
"523","ENSRNOG00000014453","-","Anxa5","chr2",123175868,123175982,123178314,123178409,5.9118963891e-07,9.71275310926e-05,"0.683,0.662","0.7,0.689,1.0","MXE","2","Anxa5",456.112549,396.44873,430.129242,556.478577,706.964783,568.5470125,704.519928,NA,"rat","lung","GSE125483"
"524","ENSRNOG00000014464","-","Tnfsf13b","chr16",85280639,85280752,85291691,85291748,7.35382892599e-05,0.00381528255989,"0.192,0.065","0.267,0.376,0.282","MXE","16","Tnfsf13b",3.93167118072289,6.0283387965709,9.2585781978684,4.19785373632994,10.5282826362373,9.89343041705285,7.07893185681186,NA,"rat","lung","GSE125483"
"525","ENSRNOG00000014515","-","Cdc14a","chr2",219438954,219439030,NA,NA,0.000537765998721,0.028089379573,"0.908,1.0","1.0,1.0,0.983","SE","2","Cdc14a",22.86021,13.399887,16.628067,24.565454,18.605148,17.6166075,30.4127755,NA,"rat","lung","GSE125483"
"526","ENSRNOG00000014515","-","Cdc14a","chr2",219427275,219427368,219438954,219439030,8.48529035969e-05,0.00423512656813,"0.277,0.29","0.453,0.434,0.429","MXE","2","Cdc14a",22.86021,13.399887,16.628067,24.565454,18.605148,17.6166075,30.4127755,NA,"rat","lung","GSE125483"
"527","ENSRNOG00000014529","+","Ube2q2","chr8",59744779,59744840,NA,NA,0.000738442508921,0.0349854044336,"0.212,0.0","1.0,1.0,0.447","SE","8","Ube2q2",22.751835,18.977663,19.653959,21.159035,12.379997,16.016978,31.4442665,NA,"rat","lung","GSE125483"
"528","ENSRNOG00000014529","+","Ube2q2","chr8",59724256,59724358,NA,NA,1.893640591e-07,8.76695871911e-05,"1.0,1.0","0.888,1.0,0.881","SE","8","Ube2q2",22.751835,18.977663,19.653959,21.159035,12.379997,16.016978,31.4442665,NA,"rat","lung","GSE125483"
"529","ENSRNOG00000014531","+","Hbs1l","chr1",16879389,16879498,16892643,16892744,0.00116510462308,0.0223287931925,"0.203,0.281","0.249,0.245,0.021","MXE","1","Hbs1l",29.3587794840386,26.9975939368968,25.5452644380104,26.515894621752,30.3755947899035,27.9604296139569,41.4361340213437,NA,"rat","lung","GSE125483"
"530","ENSRNOG00000014625","-","Atp5f1d","chr7",12427413,12428548,NA,NA,0.00125419279601,0.00458164307114,"0.019,0.022","0.021,0.018,0.0","RI","7","Atp5f1d",31.2236066089951,51.9175334222042,35.5001100089141,31.36606163047,60.9252664538088,48.2126882313615,57.2536008308346,NA,"rat","lung","GSE125483"
"531","ENSRNOG00000014642","+","Morn1","chr5",172494719,172494810,NA,NA,1.43539084173e-05,0.00236501212063,"1.0,1.0","0.851,1.0,0.778","SE","5","Morn1",4.356585,4.395977,3.292227,3.339815,3.778368,3.5352975,6.0461885,NA,"rat","lung","GSE125483"
"532","ENSRNOG00000014720","-","Srbd1","chr6",9300763,9300870,NA,NA,0.00061606885046,0.0311950797458,"1.0,1.0","0.929,0.96,0.966","SE","6","Srbd1",12.926867,10.610473,11.921488,11.898926,7.641927,9.7817075,17.718133,NA,"rat","lung","GSE125483"
"533","ENSRNOG00000014797","-","Tmbim1","chr9",81575225,81575659,NA,NA,0.0143796546585,0.034783218701,"0.032,0.01","0.022,0.048,0.003","RI","9","Tmbim1",58.3131034313039,40.1009432836746,34.1227553313578,52.5804054889547,53.9635685889009,44.0431619601294,75.4972261019666,NA,"rat","lung","GSE125483"
"534","ENSRNOG00000014844","-","Kif21a","chr7",132084297,132084336,132086490,132086619,0.00109269461727,0.0217600751308,"1.0,1.0","0.832,1.0,0.548","MXE","7","Kif21a",1.57025589114833,1.37544161662679,1.33455353588517,1.65818756200159,0.578478181220096,0.956515858552633,2.30194253488835,NA,"rat","lung","GSE125483"
"535","ENSRNOG00000014903","+","Zfyve27","chr1",261430021,261430166,261433468,261433550,0.000902228596833,0.0191554900735,"0.358,0.359","0.314,0.404,0.004","MXE","1","Zfyve27",10.3931645063431,10.7592698885825,9.18216754715941,9.70134928461114,8.15206427688913,8.66711591202427,15.4268918397684,NA,"rat","lung","GSE125483"
"536","ENSRNOG00000014980","+","Mob4","chr9",61727580,61727643,61733458,61733559,0.000333001048535,0.0103024754459,"0.319,0.316","0.419,0.405,0.424","MXE","9","Mob4",30.046932,23.526306,24.779911,26.629387,46.542938,35.6614245,40.1013125,NA,"rat","lung","GSE125483"
"537","ENSRNOG00000015018","+","Pdia3","chr3",113388040,113388158,113390470,113390578,6.52077208896e-08,1.71409362312e-05,"0.212,0.211","0.222,0.211,0.001","MXE","3","Pdia3",287.698883,350.573853,402.053253,277.464447,416.979797,409.516525,457.8685915,NA,"rat","lung","GSE125483"
"538","ENSRNOG00000015029","+","Dbt","chr2",219571018,219571142,NA,NA,0.000536280741849,0.028089379573,"1.0,1.0","0.856,1.0,0.967","SE","2","Dbt",25.233496,17.847082,24.002647,23.308823,21.180571,22.591609,33.1947005,NA,"rat","lung","GSE125483"
"539","ENSRNOG00000015033","+","Mxd4","chr14",81825614,81825752,NA,NA,8.02691246804e-14,5.19100429308e-10,"0.106,0.038","0.098,0.072,0.0","SE","14","Mxd4",41.8025306085243,41.7303053818675,38.1379722424242,64.7827845227889,26.6159619307711,32.3769670865976,74.1578102565904,NA,"rat","lung","GSE125483"
"540","ENSRNOG00000015036","-","Ccn2","chr1",21853021,21853400,NA,NA,0.00352294522046,0.0110632841134,"0.173,0.086","0.175,0.206,0.0","RI","1","Ccn2",154.020039716814,91.4859110140118,120.292684855457,114.064373964233,256.03918605826,188.165935456859,179.785162347529,NA,"rat","lung","GSE125483"
"541","ENSRNOG00000015072","-","Ptgr1","chr5",76125508,76125554,NA,NA,9.30473553984e-06,0.00166400074826,"0.993,1.0","0.937,0.967,0.935","SE","5","Ptgr1",27.004482,15.54862,16.324026,22.73592,29.956467,23.1402465,32.644511,NA,"rat","lung","GSE125483"
"542","ENSRNOG00000015088","-","AABR07006476.1","chr1",236702333,236702465,NA,NA,0.000791737646106,0.0368357363839,"1.0,1.0","1.0,0.894,0.545","SE","1","AABR07006476.1",10.899642,7.974894,4.509662,8.08204,1.983502,3.246582,13.478288,NA,"rat","lung","GSE125483"
"543","ENSRNOG00000015113","+","Mocos","chr18",16630269,16630408,NA,NA,0.000753145316987,0.0354852886755,"1.0,1.0","0.959,0.934,0.862","SE","18","Mocos",3.4036216433086,4.43514196207749,3.44336491563616,3.60493949793899,4.15089554685353,3.79713023124484,5.72185155166254,NA,"rat","lung","GSE125483"
"544","ENSRNOG00000015142","-","Timm21","chr18",81805259,81805357,NA,NA,1.34413258956e-06,0.000405287659561,"1.0,1.0","0.964,1.0,0.903","SE","18","Timm21",9.507854,10.225289,12.997283,9.70288,16.221601,14.609442,14.7180115,NA,"rat","lung","GSE125483"
"545","ENSRNOG00000015173","-","Mbtps1","chr19",52171333,52171485,52176696,52176764,1.21078163967e-05,0.00101576851175,"0.556,0.568","0.621,0.601,0.991","MXE","19","Mbtps1",56.5732249360519,42.0858650569972,39.196711858202,54.674466836886,30.7095576422614,34.9531347502317,76.6667784149676,NA,"rat","lung","GSE125483"
"546","ENSRNOG00000015173","-","Mbtps1","chr19",52171333,52171485,52173290,52173393,0.000573830267418,0.0147616853014,"0.59,0.668","0.636,0.603,0.985","MXE","19","Mbtps1",56.5732249360519,42.0858650569972,39.196711858202,54.674466836886,30.7095576422614,34.9531347502317,76.6667784149676,NA,"rat","lung","GSE125483"
"547","ENSRNOG00000015346","-","Obsl1","chr9",82687929,82688202,NA,NA,9.30995949149e-05,0.00905376060624,"0.98,1.0","0.956,0.79,0.818","SE","9","Obsl1",7.130313,7.900051,6.641087,7.252831,4.568986,5.6050365,11.1415975,NA,"rat","lung","GSE125483"
"548","ENSRNOG00000015365","+","Col4a3","chr9",88420484,88420538,88421259,88421286,7.17080672208e-06,0.000642602066026,"0.336,0.268","0.581,0.475,0.55","MXE","9","Col4a3",51.256371,23.332508,21.437927,69.32222,9.449345,15.443636,71.9555495,NA,"rat","lung","GSE125483"
"549","ENSRNOG00000015396","+","Sptan1","chr3",8582819,8582834,NA,NA,9.92639304087e-12,3.20969918977e-08,"0.0,0.0","0.462,0.21,0.0","SE","3","Sptan1",113.247455758895,75.4610647882558,66.6604552839015,111.557296837273,66.3752712943518,66.5178632891267,150.132908692212,NA,"rat","lung","GSE125483"
"550","ENSRNOG00000015428","+","Mff","chr9",90903419,90903479,NA,NA,7.50787913351e-06,0.00144935684646,"0.003,0.52","1.0,1.0,0.537","SE","9","Mff",42.3208975075515,34.2288872576659,36.1690980974828,36.0337106732265,56.0050448073227,46.0870714524028,56.2917477192219,NA,"rat","lung","GSE125483"
"551","ENSRNOG00000015488","+","Tead1","chr1",177654165,177654228,177668215,177668350,0.00234997069778,0.0341916400788,"0.034,0.0","0.11,0.023,0.107","MXE","1","Tead1",10.5179151885965,7.53160059923246,7.08482178344298,11.4366357593202,2.61475269407895,4.84978723876096,14.7430757735746,NA,"rat","lung","GSE125483"
"552","ENSRNOG00000015503","+","AABR07004100.1","chr1",124630316,124630411,NA,NA,0.000182497514112,0.0139613864181,"1.0,1.0","0.402,1.0,0.855","SE","1","AABR07004100.1",6.020597,2.298805,2.439535,8.396504,5.956931,4.198233,8.357953,NA,"rat","lung","GSE125483"
"553","ENSRNOG00000015516","-","Cbwd1","chr1",242837813,242837858,NA,NA,9.62061026788e-06,0.00170456127678,"1.0,1.0","1.0,0.744,0.789","SE","1","Cbwd1",4.97664784487325,4.34666727128263,5.87601772152857,4.70571469088157,6.54007932046916,6.20804852099887,7.01451490351872,NA,"rat","lung","GSE125483"
"554","ENSRNOG00000015534","-","Cnep1r1","chr19",19912512,19912584,NA,NA,3.02660649889e-05,0.00418675170659,"1.0,1.0","1.0,0.94,0.92","SE","19","Cnep1r1",22.310575,19.372173,21.270384,21.25123,25.729507,23.4999455,31.466989,NA,"rat","lung","GSE125483"
"555","ENSRNOG00000015554","-","Ankdd1a","chr8",71038844,71038943,71039758,71039857,2.13844549324e-06,0.000255511835753,"0.59,0.516","0.778,0.714,0.903","MXE","8","Ankdd1a",4.59175825152999,3.81381297429621,4.22649364075887,7.56549724296206,2.4803436995104,3.35341867013463,7.98553423439413,NA,"rat","lung","GSE125483"
"556","ENSRNOG00000015578","-","Tnk1","chr10",56464623,56464815,NA,NA,0.000467982407138,0.0263168889301,"1.0,1.0","0.909,0.924,0.882","SE","10","Tnk1",6.901433,5.617588,4.680997,7.868567,3.899263,4.29013,10.193794,NA,"rat","lung","GSE125483"
"557","ENSRNOG00000015664","+","Tmem8b","chr5",59185589,59185713,NA,NA,0.000340196007724,0.0209030649116,"1.0,1.0","0.8,0.868,0.898","SE","5","Tmem8b",5.09607,3.06507,2.402555,4.822521,2.253437,2.327996,6.4918305,NA,"rat","lung","GSE125483"
"558","ENSRNOG00000015678","-","Spata1","chr2",252336102,252336196,NA,NA,0.000108366136383,0.00997585486105,"1.0,1.0","0.721,1.0,0.731","SE","2","Spata1",1.776298,1.148794,1.633508,1.65642,1.44604,1.539774,2.290756,NA,"rat","lung","GSE125483"
"559","ENSRNOG00000015818","+","LOC103690067","chr4",117783425,117783548,NA,NA,0.000871514084217,0.0392758298441,"0.864,1.0","1.0,1.0,0.926","SE","4","LOC103690067",19.615179,17.803804,25.347584,15.535685,18.513424,21.930504,26.477334,NA,"rat","lung","GSE125483"
"560","ENSRNOG00000015912","+","Ptdss2","chr1",214139498,214139566,214143479,214143614,0.00304168433148,0.0410731552021,"0.059,0.0","0.07,0.064,0.115","MXE","1","Ptdss2",16.072716,12.13927,11.647637,14.248821,12.054621,11.851129,21.2304035,NA,"rat","lung","GSE125483"
"561","ENSRNOG00000015913","+","Tspan5","chr2",244187154,244187205,244210250,244210397,0.0034297337911,0.044631816298,"0.362,0.285","0.452,0.454,0.451","MXE","2","Tspan5",17.502542,21.061197,16.764687,17.374403,13.254217,15.009452,27.969071,NA,"rat","lung","GSE125483"
"562","ENSRNOG00000015925","-","Zfp131","chr2",52514444,52514546,NA,NA,0.00112841456142,0.00420804596863,"0.48,0.466","0.577,0.397,0.0","RI","2","Zfp131",21.219244929839,14.0527281250516,18.3059819397441,21.6465340763516,15.2460189546017,16.7760004471729,28.4592535656211,NA,"rat","lung","GSE125483"
"563","ENSRNOG00000015991","+","Npr2","chr5",59140070,59140145,NA,NA,8.30468591773e-05,0.00835897335875,"0.935,0.913","0.781,0.893,0.808","SE","5","Npr2",15.416862,10.472407,10.418257,14.760414,13.03408,11.7261685,20.3248415,NA,"rat","lung","GSE125483"
"564","ENSRNOG00000016021","+","Lims2","chr18",24744570,24744801,NA,NA,0.00276972639201,0.00918113007722,"0.063,0.041","0.042,0.074,0.025","RI","18","Lims2",30.045400520148,18.2958652960526,23.2942290933388,63.56839734375,40.4903867495888,31.8923079214638,55.9548315799753,NA,"rat","lung","GSE125483"
"565","ENSRNOG00000016023","+","Kank1","chr1",243388110,243388362,NA,NA,3.48319142862e-07,0.000152717281145,"1.0,1.0","0.918,1.0,0.773","SE","1","Kank1",11.093221,10.072088,10.482097,12.374044,8.125109,9.303603,16.7696765,NA,"rat","lung","GSE125483"
"566","ENSRNOG00000016031","-","Bicd2","chr17",15675690,15677425,NA,NA,4.85714814024e-05,0.000289809839034,"0.294,0.197","0.249,0.303,0.0","RI","17","Bicd2",35.6326558725289,21.8973007366756,20.3697447301914,32.3218301137118,25.4321502247351,22.9009474774632,44.9258933614582,NA,"rat","lung","GSE125483"
"567","ENSRNOG00000016054","-","Tab2","chr1",2004313,2005303,NA,NA,0,0,"0.074,0.023","0.036,0.025,0.0","RI","1","Tab2",26.5105981679056,25.6686483410582,22.8304693944031,26.1209043301268,13.3497624075208,18.0901159009619,39.1500754195453,NA,"rat","lung","GSE125483"
"568","ENSRNOG00000016063","+","Vps35l","chr1",188502238,188502301,188503079,188503165,0.000160153583481,0.00625233247194,"0.857,0.912","0.894,0.858,0.995","MXE","1","Vps35l",24.7997856053284,27.6648483091698,23.9528030718711,22.6667297267658,22.208794,23.0807985359355,37.565681820632,NA,"rat","lung","GSE125483"
"569","ENSRNOG00000016174","+","Slc35b3","chr17",26493238,26493393,NA,NA,0.000397206093478,0.022986414376,"0.913,0.898","0.767,0.921,0.654","SE","17","Slc35b3",15.624869,14.130132,15.402551,14.568617,16.361639,15.882095,22.161809,NA,"rat","lung","GSE125483"
"570","ENSRNOG00000016183","+","Ipp","chr5",135380781,135381002,NA,NA,7.5854994559e-06,0.00145349407352,"1.0,1.0","0.903,0.843,0.855","SE","5","Ipp",6.80552579032258,5.08169448005093,4.93507290789474,6.26080555814941,3.5443539639219,4.23971343590832,9.07401291426146,NA,"rat","lung","GSE125483"
"571","ENSRNOG00000016212","+","Ankfy1","chr10",59287310,59287446,NA,NA,0.000107289906317,0.00991205463074,"0.985,1.0","0.783,1.0,0.874","SE","10","Ankfy1",23.549116,21.45079,18.377512,25.002462,14.227248,16.30238,35.001184,NA,"rat","lung","GSE125483"
"572","ENSRNOG00000016227","+","Glrx3","chr1",209794340,209794398,209795844,209795897,0.00214418634211,0.0320247225263,"0.384,0.403","0.457,0.474,0.483","MXE","1","Glrx3",49.597582374817,68.9859426193265,82.510493818448,44.0763289355783,87.775053033675,85.1427734260615,81.3299269648609,NA,"rat","lung","GSE125483"
"573","ENSRNOG00000016244","+","Mical2","chr1",177164679,177164787,NA,NA,0.000239140092842,0.0165565200996,"0.04,0.03","0.011,0.017,0.005","SE","1","Mical2",17.5870162828841,17.4222863298779,16.2013223526837,23.2303993902327,4.70052062013361,10.4509214864087,29.1198510014974,NA,"rat","lung","GSE125483"
"574","ENSRNOG00000016244","+","Mical2","chr1",177158494,177158620,177164679,177164787,0.000773287180617,0.0174232648753,"0.923,0.956","0.973,0.947,0.986","MXE","1","Mical2",17.5870162828841,17.4222863298779,16.2013223526837,23.2303993902327,4.70052062013361,10.4509214864087,29.1198510014974,NA,"rat","lung","GSE125483"
"575","ENSRNOG00000016256","+","Myo9b","chr16",19730695,19730809,NA,NA,0.000506850382332,0.0273664801743,"0.853,1.0","0.897,0.942,1.0","SE","16","Myo9b",25.6524130415287,27.1138112259934,23.0801341321744,25.3781254076987,9.63271469977925,16.3564244159768,39.0721748376104,NA,"rat","lung","GSE125483"
"576","ENSRNOG00000016303","-","Zfp236","chr18",79460376,79460508,NA,NA,0.00018354548034,0.0139613864181,"1.0,1.0","1.0,0.939,0.851","SE","18","Zfp236",3.718214,4.043348,3.301379,3.814326,0.535392,1.9183855,5.787944,NA,"rat","lung","GSE125483"
"577","ENSRNOG00000016342","-","Atg10","chr2",19984520,19984656,20076760,20076868,5.1687111412e-06,0.000536321790257,"0.583,0.664","0.713,0.8,0.95","MXE","2","Atg10",5.794587,6.349614,7.589004,6.151381,8.320944,7.954974,9.147791,NA,"rat","lung","GSE125483"
"578","ENSRNOG00000016454","-","Nasp","chr5",135457031,135457141,NA,NA,0.000118143988075,0.0104122620405,"0.979,1.0","0.9,0.987,0.941","SE","5","Nasp",12.846084,14.461893,18.800173,10.538546,17.453156,18.1266645,18.9232615,NA,"rat","lung","GSE125483"
"579","ENSRNOG00000016454","-","Nasp","chr5",135455434,135456415,NA,NA,4.95065771089e-06,0.00111359664057,"0.094,0.036","0.093,0.103,0.001","SE","5","Nasp",12.846084,14.461893,18.800173,10.538546,17.453156,18.1266645,18.9232615,NA,"rat","lung","GSE125483"
"580","ENSRNOG00000016559","-","Tm2d2","chr16",71809098,71809186,NA,NA,4.65083264345e-07,0.000187980841907,"1.0,0.994","0.957,1.0,0.958","SE","16","Tm2d2",49.677341,45.778492,47.696625,39.380283,75.431847,61.564236,67.418058,NA,"rat","lung","GSE125483"
"581","ENSRNOG00000016611","-","Hras","chr1",214178887,214179033,NA,NA,0.00219662701264,0.00756146606274,"0.216,0.371","0.344,0.351,0.0","RI","1","Hras",24.8691784134405,26.8873343440467,22.9160272132944,29.6210957457999,39.1248879452155,31.0204575792549,40.6888042516435,NA,"rat","lung","GSE125483"
"582","ENSRNOG00000016635","+","LOC361646","chr1",197205838,197205945,NA,NA,0.000672186757895,0.0328698053936,"1.0,1.0","0.848,0.819,0.937","SE","1","LOC361646",6.89595085338886,5.76115484319357,5.16455991341183,7.50172214259046,1.62422860554279,3.39439425947731,10.0794139195864,NA,"rat","lung","GSE125483"
"583","ENSRNOG00000016635","+","LOC361646","chr1",197205838,197205945,NA,NA,0.000493340382217,0.0268103550571,"0.959,1.0","0.935,0.8,0.775","SE","1","LOC361646",6.89595085338886,5.76115484319357,5.16455991341183,7.50172214259046,1.62422860554279,3.39439425947731,10.0794139195864,NA,"rat","lung","GSE125483"
"584","ENSRNOG00000016635","+","LOC361646","chr1",197207716,197207819,NA,NA,0.000292405569972,0.0187690999604,"0.972,1.0","0.945,0.83,0.805","SE","1","LOC361646",6.89595085338886,5.76115484319357,5.16455991341183,7.50172214259046,1.62422860554279,3.39439425947731,10.0794139195864,NA,"rat","lung","GSE125483"
"585","ENSRNOG00000016705","-","Prpf4b","chr17",30705719,30706076,NA,NA,0.000468820098258,0.0020500551813,"0.974,1.0","0.982,0.955,0.693","RI","17","Prpf4b",43.509500035151,33.9182463690852,41.6412791259576,39.8198264100946,24.9751325029292,33.3082058144434,58.6237864071654,NA,"rat","lung","GSE125483"
"586","ENSRNOG00000016727","-","Akr1a1","chr5",135486518,135486638,135491317,135491407,0.00404788148499,0.0494142312548,"0.406,0.417","0.465,0.447,0.534","MXE","5","Akr1a1",340.625458,417.579102,393.214996,316.196472,604.948425,499.0817105,537.200516,NA,"rat","lung","GSE125483"
"587","ENSRNOG00000016744","-","Chd6","chr3",156960375,156960436,NA,NA,0.000611274742694,0.031065727002,"1.0,1.0","0.947,0.79,0.913","SE","3","Chd6",9.55760023089983,7.51316549028485,8.18586884889644,10.534333355216,4.84889052631579,6.51737968760612,13.8025495382003,NA,"rat","lung","GSE125483"
"588","ENSRNOG00000016778","-","Cops7a","chr4",157486167,157486372,NA,NA,1.36391312555e-06,0.000405287659561,"1.0,0.981","0.985,1.0,0.897","SE","4","Cops7a",35.3534884716628,39.6341559592506,30.3626988140515,39.7352131044496,41.2641718046838,35.8134353093676,57.3614287676815,NA,"rat","lung","GSE125483"
"589","ENSRNOG00000016789","-","Actr1b","chr9",43269516,43270069,NA,NA,3.46389583683e-14,3.10018677396e-12,"0.046,0.048","0.04,0.029,0.001","RI","9","Actr1b",19.0620242223382,17.7862353314196,15.100573308977,20.7549726670146,16.9493664457202,16.0249698773486,28.8016161103862,NA,"rat","lung","GSE125483"
"590","ENSRNOG00000016855","-","B3galnt2","chr17",54048086,54048283,54052601,54052702,0.00190056638142,0.0296202894938,"0.387,0.391","0.466,0.552,0.862","MXE","17","B3galnt2",14.2428076654581,12.003464083152,13.5192846371767,13.4824861300459,16.1806216640077,14.8499531505922,19.864378939328,NA,"rat","lung","GSE125483"
"591","ENSRNOG00000016873","+","Msrb2","chr17",86073206,86073307,NA,NA,0.000383590665923,0.0223989240318,"1.0,1.0","0.973,0.967,0.924","SE","17","Msrb2",10.638202,10.399127,10.199682,10.499123,14.48831,12.343996,15.768226,NA,"rat","lung","GSE125483"
"592","ENSRNOG00000016913","+","Stk36","chr9",81887202,81887296,NA,NA,0.000875353084666,0.0393118638787,"0.969,1.0","0.789,1.0,0.83","SE","9","Stk36",4.087795,3.657399,3.325787,4.472425,1.832122,2.5789545,6.1088095,NA,"rat","lung","GSE125483"
"593","ENSRNOG00000016940","+","Ppp2r2d","chr1",211232818,211233080,NA,NA,0.000142294193118,0.0118355825967,"1.0,0.991","0.953,0.989,0.943","SE","1","Ppp2r2d",20.158792,23.331833,23.465927,20.382622,21.943808,22.7048675,31.9366235,NA,"rat","lung","GSE125483"
"594","ENSRNOG00000016960","+","Polr3e","chr1",190877286,190877364,NA,NA,0.000476403477643,0.0265023766875,"0.941,0.963","1.0,1.0,1.0","SE","1","Polr3e",11.11869,11.803596,9.663657,11.273685,9.840645,9.752151,17.0979855,NA,"rat","lung","GSE125483"
"595","ENSRNOG00000017023","+","Tcf25","chr19",56187916,56187991,NA,NA,0.000921387766281,0.0402609100307,"0.987,1.0","0.975,0.979,0.971","SE","19","Tcf25",74.807358,81.071198,71.205757,74.2463,58.720856,64.9633065,115.062428,NA,"rat","lung","GSE125483"
