"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474391","FPKM.SRR8474403","FPKM.SRR8474413","FPKM.SRR8474423","FPKM.SRR8474434","..files.thyroid_mean_female","..files.thyroid_mean_male"
"440","ENSRNOG00000014311","-","Slc7a8","chr15",33382818,33382942,NA,NA,0.0013614087754,0.0312856120372,"1.0,1.0","1.0,0.862,1.0","SE","15","Slc7a8",9.27216998173955,8.0621104541086,9.72048135295531,8.1189584113407,12.2382174939933,10.9793494234743,12.7266194235944
"441","ENSRNOG00000014316","+","Rapgef1","chr3",8264302,8264455,NA,NA,1.32120383251e-05,0.00133639247499,"1.0,1.0","0.514,0.495,0.746","SE","3","Rapgef1",8.451001,7.172755,3.113457,8.377087,6.580064,4.8467605,12.0004215
"442","ENSRNOG00000014354","+","Cep95","chr10",95007214,95007344,NA,NA,5.19799331762e-05,0.00353298529937,"1.0,1.0","1.0,0.792,0.679","SE","10","Cep95",4.265046,7.847126,6.662664,4.45284,7.276799,6.9697315,8.282506
"443","ENSRNOG00000014368","+","Eif4g3","chr5",156444437,156444470,NA,NA,0.00144379066193,0.0321250618473,"0.0,0.033","0.091,0.112,0.114","SE","5","Eif4g3",22.2687151112502,20.3560712226793,16.024744054552,21.8228281395099,19.453287191379,17.7390156229655,32.2238072367197
"444","ENSRNOG00000014382","-","C2cd5","chr4",177274111,177274201,NA,NA,0.00137072149275,0.031361613719,"1.0,1.0","1.0,0.764,1.0","SE","4","C2cd5",5.21141011728931,7.19216823544744,5.90504313032146,5.83423831407472,6.01639157558645,5.96071735295395,9.11890833340573
"445","ENSRNOG00000014508","+","Mgll","chr4",120768305,120768353,NA,NA,0.00132907640184,0.03087398817,"0.874,1.0","1.0,1.0,1.0","SE","4","Mgll",23.1062681797337,26.8754864252959,42.6868586686391,21.4177710502959,29.7265394511834,36.2066990599112,35.6997628276628
"446","ENSRNOG00000014521","-","Armc8","chr8",107751168,107751251,NA,NA,0.00147297924278,0.0324560743615,"0.847,0.87","0.624,0.651,0.419","SE","8","Armc8",8.578609,8.456853,7.047894,7.968753,7.8631,7.455497,12.5021075
"447","ENSRNOG00000014530","+","Nav2","chr1",104885208,104885667,NA,NA,0.000802831098401,0.022586856729,"1.0,1.0","1.0,0.237,0.891","SE","1","Nav2",4.46721363197922,5.52019141068447,3.106385098312,4.40878065154888,5.46975034362827,4.28806772097013,7.19809284710628
"448","ENSRNOG00000014630","+","Iws1","chr18",24874519,24874679,NA,NA,0.000283028841018,0.0114426981842,"0.098,0.101","0.397,0.146,0.358","SE","18","Iws1",4.70334415248468,5.29691531381892,5.43211267767188,5.38034388904016,4.55562381790334,4.99386824778761,7.69030167767188
"449","ENSRNOG00000014635","+","Clta","chr5",59507704,59507740,NA,NA,2.9395625277e-05,0.00233096421178,"0.023,0.012","0.04,0.02,0.057","SE","5","Clta",129.833525780529,150.662366221178,179.307107392827,114.982433181042,199.420443663535,189.363775528181,197.739162591374
"450","ENSRNOG00000014750","+","Tasor","chr16",3090994,3091054,NA,NA,0.000181137350035,0.00854206507076,"1.0,1.0","1.0,0.757,0.535","SE","16","Tasor",3.13192,6.162898,1.994198,3.402901,3.002075,2.4981365,6.3488595
"451","ENSRNOG00000014844","-","Kif21a","chr7",132086490,132086619,132087964,132088072,1.92116696304e-05,0.000806495050171,"0.749,0.822","0.914,1.0,0.87","MXE","7","Kif21a",4.46530772169059,5.20074668022329,2.60872507356459,4.37038589413876,4.46483624820574,3.53678066088517,7.01822014802632
"452","ENSRNOG00000014844","-","Kif21a","chr7",132087964,132088072,NA,NA,0.000658081839789,0.0201279031284,"1.0,1.0","1.0,0.855,0.953","SE","7","Kif21a",4.46530772169059,5.20074668022329,2.60872507356459,4.37038589413876,4.46483624820574,3.53678066088517,7.01822014802632
"453","ENSRNOG00000014844","-","Kif21a","chr7",132086490,132086619,NA,NA,0.000157070961593,0.00770127317795,"1.0,1.0","1.0,0.534,0.895","SE","7","Kif21a",4.46530772169059,5.20074668022329,2.60872507356459,4.37038589413876,4.46483624820574,3.53678066088517,7.01822014802632
"454","ENSRNOG00000014850","+","Amhr2","chr7",144059248,144059385,NA,NA,0.00112627327869,0.0279847321819,"0.732,0.737","0.481,0.552,0.361","SE","7","Amhr2",1.7511646027001,1.05208390356798,2.1652411195757,1.81970986403086,1.60044778495661,1.88284445226616,2.31147918514947
"455","ENSRNOG00000014863","+","Reck","chr5",59408211,59408404,NA,NA,0.000391531698497,0.013971156108,"1.0,1.0","1.0,0.818,1.0","SE","5","Reck",2.880263,4.210624,6.959745,2.597111,6.550121,6.754933,4.843999
"456","ENSRNOG00000014900","+","Crem","chr17",57079357,57079393,NA,NA,0.00167212229474,0.0356691979208,"1.0,1.0","1.0,0.846,1.0","SE","17","Crem",3.58266530746141,2.05661926393654,4.0569458334048,4.47444596440823,3.21448849849914,3.63571716595197,5.05686526790309
"457","ENSRNOG00000014981","-","Usp14","chr18",1204575,1204680,NA,NA,1.63872498049e-06,0.000280680814658,"1.0,0.952","0.909,0.894,0.835","SE","18","Usp14",22.259882189415,28.0516919749304,27.7813409498607,27.4261617855153,26.3278063203343,27.0545736350975,38.8688679749304
"458","ENSRNOG00000014996","+","Katna1","chr1",1852080,1852202,NA,NA,0.000475624566764,0.0159944324206,"1.0,1.0","1.0,0.86,1.0","SE","1","Katna1",5.07691,5.864316,5.096538,5.731286,4.976655,5.0365965,8.336256
"459","ENSRNOG00000015018","+","Pdia3","chr3",113392381,113392511,113394808,113394925,0.000171353269629,0.00410903041278,"0.333,0.338","0.372,0.0,0.361","MXE","3","Pdia3",668.2146,833.387817,1010.896851,665.026184,847.867798,929.3823245,1083.3143005
"460","ENSRNOG00000015030","-","Tjp2","chr1",241950666,241950777,NA,NA,0.000416225741484,0.0145101456237,"0.973,0.972","0.927,0.888,0.937","SE","1","Tjp2",13.78674,17.048382,16.670431,13.346283,20.798752,18.7345915,22.0907025
"461","ENSRNOG00000015036","-","Ccn2","chr1",21853021,21853400,NA,NA,3.07779075349e-05,0.000162096979684,"0.093,0.071","0.088,0.0,0.141","RI","1","Ccn2",46.7757596485988,163.680990445428,73.8254495884956,45.0243015855457,88.8757693292773,81.3506094588865,127.740525839786
"462","ENSRNOG00000015077","+","Acsf3","chr19",55599321,55600011,NA,NA,0.000965336622274,0.0254012289866,"0.9,0.907","1.0,1.0,0.968","SE","19","Acsf3",11.050569,10.9247,14.857031,10.700117,13.412292,14.1346615,16.337693
"463","ENSRNOG00000015085","+","Dmpk","chr1",79991984,79992133,NA,NA,9.36563363385e-06,0.000986155161151,"0.961,0.962","0.906,0.911,0.908","SE","1","Dmpk",144.541916,108.519684,131.380157,129.076141,114.751587,123.065872,191.0688705
"464","ENSRNOG00000015122","+","Tpd52l2","chr3",176995938,176995998,NA,NA,0.00253300615108,0.0485037933934,"0.918,0.95","0.811,0.871,0.913","SE","3","Tpd52l2",23.609911,26.177408,27.307251,22.519562,25.20702,26.2571355,36.1534405
"465","ENSRNOG00000015158","+","Pikfyve","chr9",71992718,71992802,NA,NA,0.000118207079202,0.00630078066153,"1.0,1.0","0.805,0.762,0.786","SE","9","Pikfyve",2.8381,4.527421,2.981475,3.141823,3.972701,3.477088,5.253672
"466","ENSRNOG00000015187","-","Acot8","chr3",161267399,161267625,NA,NA,0.000181389866263,0.00854206507076,"1.0,1.0","0.965,0.738,0.978","SE","3","Acot8",4.297753,3.102067,4.850116,4.483263,4.777852,4.813984,5.9415415
"467","ENSRNOG00000015230","+","Ermard","chr1",56998163,56998382,NA,NA,0.00142407734403,0.0319274127186,"0.768,0.792","0.682,0.616,0.639","SE","1","Ermard",8.952829,11.282139,11.381066,9.87444,13.124523,12.2527945,15.054704
"468","ENSRNOG00000015306","+","Slc9a4","chr9",47310446,47310649,NA,NA,0.000559647774961,0.0177511983139,"1.0,1.0","1.0,0.564,1.0","SE","9","Slc9a4",0.356369,0.948054,0.838168,0.348993,0.920103,0.8791355,0.826708
"469","ENSRNOG00000015413","-","Qpctl","chr1",80050339,80050456,NA,NA,0.000417931953976,0.0145101456237,"0.984,1.0","1.0,0.89,1.0","SE","1","Qpctl",7.27515,10.292742,12.184081,8.043571,17.866652,15.0253665,12.8057315
"470","ENSRNOG00000015417","-","Kansl3","chr9",42919360,42919438,NA,NA,0.000951069107119,0.025242631715,"0.164,0.066","0.216,0.16,0.296","SE","9","Kansl3",18.5361753396226,21.5900201860465,18.8092833551997,17.9514243345766,22.6879770107503,20.748630182975,29.0388099301229
"471","ENSRNOG00000015428","+","Mff","chr9",90893518,90893593,NA,NA,6.08668127078e-06,0.000759121433053,"0.422,0.154","0.773,0.977,0.464","SE","9","Mff",28.2193908553776,24.3037075089245,28.9759366842105,28.6586489254005,27.3210605784897,28.1484986313501,40.5908736448513
"472","ENSRNOG00000015428","+","Mff","chr9",90898146,90898305,NA,NA,2.88639355795e-05,0.00231741322784,"1.0,1.0","1.0,0.436,0.751","SE","9","Mff",28.2193908553776,24.3037075089245,28.9759366842105,28.6586489254005,27.3210605784897,28.1484986313501,40.5908736448513
"473","ENSRNOG00000015476","+","Ubxn11","chr5",152343989,152344060,NA,NA,0.00136059274441,0.0312856120372,"1.0,1.0","1.0,0.455,1.0","SE","5","Ubxn11",1.245265,1.165885,1.404671,0.854516,2.054673,1.729672,1.632833
"474","ENSRNOG00000015476","+","Ubxn11","chr5",152343568,152343623,NA,NA,6.42806715938e-05,0.00418272023501,"0.22,0.458","1.0,1.0,0.36","SE","5","Ubxn11",1.245265,1.165885,1.404671,0.854516,2.054673,1.729672,1.632833
"475","ENSRNOG00000015516","-","Cbwd1","chr1",242829475,242829524,NA,NA,0.00261290137017,0.0495063879074,"1.0,1.0","1.0,0.842,1.0","SE","1","Cbwd1",3.16943720166478,4.99623705107832,4.68533583125236,3.8694540953462,4.05801021566402,4.37167302345819,6.01756417404465
"476","ENSRNOG00000015523","-","RGD1308147","chr17",53084185,53084261,NA,NA,0.000886165397202,0.0241691734447,"1.0,1.0","1.0,0.779,1.0","SE","17","RGD1308147",12.498506,11.366988,11.371516,12.085302,13.627458,12.499487,17.975398
"477","ENSRNOG00000015534","-","Cnep1r1","chr19",19912512,19912584,NA,NA,0.00139386164292,0.0316501844778,"1.0,1.0","1.0,0.905,0.96","SE","19","Cnep1r1",10.024269,14.946704,15.074934,10.98332,14.159996,14.617465,17.9771465
"478","ENSRNOG00000015560","-","Emsy","chr1",163602170,163602212,NA,NA,0.000170780544565,0.00823433989359,"1.0,0.653","0.173,0.062,0.653","SE","1","Emsy",3.53263437393328,3.3472164670287,2.12724496664081,3.23643716369279,3.1957573871218,2.66150117688131,5.05814400232738
"479","ENSRNOG00000015568","-","Plpp5","chr16",71123076,71123247,NA,NA,0.000224165155124,0.0097614426533,"0.977,0.91","0.923,0.813,0.86","SE","16","Plpp5",32.427673,31.326786,39.558437,34.625309,54.095245,46.826841,49.189884
"480","ENSRNOG00000015585","+","Suv39h2","chr17",78765217,78765363,NA,NA,3.51598583614e-05,0.00262595081692,"1.0,1.0","0.329,0.38,1.0","SE","17","Suv39h2",0.558925004100228,0.684777168109339,0.767846077448747,0.67926691571754,0.777915356719818,0.772880717084283,0.961484543963554
"481","ENSRNOG00000015609","-","Wdr27","chr1",56848550,56848649,NA,NA,0.000756861803444,0.0220664655291,"1.0,0.888","1.0,0.678,0.821","SE","1","Wdr27",1.585802,1.717026,1.751046,1.601797,1.999237,1.8751415,2.4523125
"482","ENSRNOG00000015642","+","Pabpc4","chr5",140991371,140991458,NA,NA,1.11022302463e-16,3.5654812436e-13,"1.0,1.0","0.833,0.825,0.836","SE","5","Pabpc4",96.280106,78.349449,67.634407,93.003784,53.371387,60.502897,133.8166695
"483","ENSRNOG00000015658","-","Sorbs1","chr1",259410525,259411992,NA,NA,3.76831899018e-12,5.37864730532e-09,"0.074,0.033","0.014,0.0,0.018","SE","1","Sorbs1",5.76175433946159,5.39467986736704,2.80900223243598,5.62287936769534,4.77726634537098,3.79313428890348,8.38965678726199
"484","ENSRNOG00000015658","-","Sorbs1","chr1",259469371,259469398,NA,NA,0.000783727082825,0.022277240329,"0.42,0.225","0.094,0.0,0.0","SE","1","Sorbs1",5.76175433946159,5.39467986736704,2.80900223243598,5.62287936769534,4.77726634537098,3.79313428890348,8.38965678726199
"485","ENSRNOG00000015658","-","Sorbs1","chr1",259446739,259446814,NA,NA,5.40673764649e-08,2.0427927002e-05,"0.0,0.108","0.905,0.413,0.785","SE","1","Sorbs1",5.76175433946159,5.39467986736704,2.80900223243598,5.62287936769534,4.77726634537098,3.79313428890348,8.38965678726199
"486","ENSRNOG00000015658","-","Sorbs1","chr1",259455737,259455767,NA,NA,5.90676595192e-05,0.00393151893359,"1.0,1.0","0.559,0.897,0.703","SE","1","Sorbs1",5.76175433946159,5.39467986736704,2.80900223243598,5.62287936769534,4.77726634537098,3.79313428890348,8.38965678726199
"487","ENSRNOG00000015753","-","Epn1","chr1",72302572,72302822,NA,NA,0.00231058446117,0.045246597543,"0.996,0.996","1.0,0.958,0.982","SE","1","Epn1",44.775719,42.7528,58.23296,41.384724,55.325111,56.7790355,64.4566215
"488","ENSRNOG00000015886","+","Cnnm4","chr9",43080840,43080903,NA,NA,0.000129359608708,0.00667370896973,"0.032,0.023","0.081,0.156,0.185","SE","9","Cnnm4",4.8397425885751,2.8213397605905,5.48388534403081,3.72707782991014,8.61237327342747,7.04812930872914,5.69408008953787
"489","ENSRNOG00000015911","-","Lrp5","chr1",218844220,218844420,NA,NA,0.000349952538458,0.0133002671865,"1.0,1.0","1.0,0.903,0.942","SE","1","Lrp5",25.486557,24.468182,22.634504,22.83503,33.132767,27.8836355,36.3948845
"490","ENSRNOG00000015925","-","Zfp131","chr2",52514444,52514546,NA,NA,0.00152969939015,0.00464793276238,"0.459,0.61","0.486,0.0,0.451","RI","2","Zfp131",8.99392391167974,10.1784723673132,10.7304513949649,9.01018016921172,9.47023687783739,10.1003441364011,14.0912882241023
"491","ENSRNOG00000015972","+","Ano5","chr1",106953376,106953484,NA,NA,0.00260915363056,0.0289753376867,"1.0,0.442","0.209,0.256,0.236","A3SS","1","Ano5",6.69507072316384,6.10219610734463,0.611922,7.10950936723164,1.08775555932203,0.849838779661015,9.95338809887005
"492","ENSRNOG00000015980","-","Dclre1c","chr17",78791851,78791906,NA,NA,6.2269709471e-06,0.000769150661408,"1.0,1.0","0.484,0.764,0.693","SE","17","Dclre1c",2.233805,3.771049,7.189766,2.425333,4.193027,5.6913965,4.2150935
"493","ENSRNOG00000016001","-","Chmp1a","chr19",56006414,56006492,56007542,56007562,0.00358631732098,0.0440078003967,"0.43,0.396","0.322,0.147,0.366","MXE","19","Chmp1a",37.87326,35.88715,43.610912,38.852028,49.248505,46.4297085,56.306219
"494","ENSRNOG00000016031","-","Bicd2","chr17",15675690,15677425,NA,NA,0.000776145134045,0.00250267206488,"0.285,0.242","0.332,0.0,0.31","RI","17","Bicd2",6.7908949032105,8.52500988549739,7.75694140740155,7.31256734097738,8.120314296062,7.93862785173178,11.3142360648426
"495","ENSRNOG00000016102","-","Ebf3","chr1",209528509,209528698,NA,NA,0.000210739438961,0.00939985705866,"1.0,1.0","1.0,0.504,0.793","SE","1","Ebf3",1.933599,3.391342,5.607762,1.914918,4.162964,4.885363,3.6199295
"496","ENSRNOG00000016227","+","Glrx3","chr1",209794340,209794398,NA,NA,0.000976817801438,0.0254527413332,"0.977,0.981","0.981,0.922,0.958","SE","1","Glrx3",80.3101764480234,71.6902411434846,90.3608158286969,79.5856709370425,82.3077804787701,86.3342981537335,115.793044264275
"497","ENSRNOG00000016249","-","Cep85","chr5",152367313,152368051,NA,NA,0.00692136399535,0.0158489204531,"0.478,0.559","0.409,0.071,0.496","RI","5","Cep85",8.07585628709394,10.0233145502634,7.79958940100966,9.90229218634767,8.29744653028973,8.04851796564969,14.0007315118525
"498","ENSRNOG00000016256","+","Myo9b","chr16",19730695,19730809,NA,NA,0.00151430954905,0.0331422725037,"1.0,1.0","1.0,0.851,0.894","SE","16","Myo9b",7.8959761763245,13.0034010286976,7.19395597488962,7.84193404718543,13.8494877000552,10.5217218374724,14.3706556261038
"499","ENSRNOG00000016294","-","Cd4","chr4",157391535,157391694,NA,NA,7.59964828757e-05,0.00467310710739,"1.0,1.0","0.933,0.891,0.837","SE","4","Cd4",5.156456,4.153375,27.180523,4.670639,11.037299,19.108911,6.990235
"500","ENSRNOG00000016327","+","Mcee","chr1",125239482,125239820,NA,NA,8.08712976973e-05,0.00492356725223,"0.95,0.971","0.936,0.77,0.933","SE","1","Mcee",53.552608,31.014389,41.297115,54.897762,35.090237,38.193676,69.7323795
"501","ENSRNOG00000016516","+","Mbp","chr18",79413264,79413342,NA,NA,0.00184150197204,0.0380374495421,"0.173,0.202","0.204,0.08,0.095","SE","18","Mbp",9.39542531148027,10.8911282331652,22.1303107537823,8.42141516760605,18.2568492732127,20.1935800134975,14.3539843561258
"502","ENSRNOG00000016539","+","Rab24","chr17",9838593,9838785,NA,NA,0.0142173357812,0.0320905579061,"0.441,0.368","0.377,0.103,0.381","RI","17","Rab24",10.8822881549908,8.93580755208159,14.8551863960876,10.0657475938806,17.7420041538204,16.298595274954,14.9419216504765
"503","ENSRNOG00000016560","+","Card19","chr17",15857683,15857743,NA,NA,2.44787016435e-07,6.41741635331e-05,"0.81,0.894","0.615,0.699,0.595","SE","17","Card19",18.3485519142551,10.1061951554126,17.7976875369775,15.5957303837085,18.712443545552,18.2550655412647,22.0252387266881
"504","ENSRNOG00000016611","-","Hras","chr1",214178887,214179033,NA,NA,3.46563975375e-05,0.000171115962841,"0.374,0.391","0.418,0.0,0.322","RI","1","Hras",21.614217165084,16.4112113630387,26.7844795405405,21.273013393718,20.83915206355,23.8118158020452,29.6492209609204
"505","ENSRNOG00000016635","+","LOC361646","chr1",197259403,197259514,NA,NA,0.000500042796642,0.0164285160247,"1.0,1.0","1.0,0.855,1.0","SE","1","LOC361646",1.99027088684664,3.92247740651924,2.68089861918438,1.97105614919586,3.91999092906376,3.30044477412407,3.94190222128087
"506","ENSRNOG00000016677","+","Csnk1g3","chr18",48891949,48892045,NA,NA,8.04027351364e-08,2.79149604206e-05,"0.043,0.018","0.148,0.168,0.136","SE","18","Csnk1g3",5.440237,7.853426,4.942773,5.514606,5.390332,5.1665525,9.4041345
"507","ENSRNOG00000016684","+","Wnk2","chr17",16016864,16017035,NA,NA,0.00262971717225,0.0496784511687,"0.797,0.909","0.731,0.37,0.683","SE","17","Wnk2",8.30921002009026,8.04970706056194,6.94727707744941,6.93912811064201,7.05410058290872,7.00068883017907,11.6490225956471
"508","ENSRNOG00000016731","-","Tpm2","chr5",59020694,59020770,59021061,59021137,0,0,"0.06,0.061","0.006,0.019,0.006","MXE","5","Tpm2",1178.18659006309,853.201915381208,568.477923040268,1120.10346727248,306.291716939597,437.384819989933,1575.74598635839
"509","ENSRNOG00000016748","-","Poll","chr1",265297864,265298001,NA,NA,8.06218316329e-07,0.000156919401387,"1.0,1.0","1.0,0.729,0.636","SE","1","Poll",15.859615,14.03441,18.191444,13.543794,19.638842,18.915143,21.7189095
"510","ENSRNOG00000016789","-","Actr1b","chr9",43269516,43270069,NA,NA,0.0188999259833,0.0409066891145,"0.017,0.022","0.026,0.0,0.015","RI","9","Actr1b",22.4333192197286,19.9024018919624,25.1189345668058,21.9083053757829,24.8642844676409,24.9916095172234,32.122013243737
"511","ENSRNOG00000016818","-","Fgfr3","chr14",82277083,82277228,82277925,82278076,0.000677025611431,0.0120126301055,"0.601,0.685","0.756,0.885,0.863","MXE","14","Fgfr3",5.27689997765987,6.36695347724099,4.39511534236247,5.19026106199386,5.87881889472214,5.13696711854231,8.41705725844736
"512","ENSRNOG00000016875","-","Cbx7","chr7",121141683,121141750,NA,NA,0.00213371694951,0.0426278817005,"0.961,1.0","1.0,0.907,1.0","SE","7","Cbx7",13.7304211126717,22.6114077153558,19.7900613592385,12.2372371473159,28.6209886142322,24.2055249867353,24.2895329876717
"513","ENSRNOG00000016896","-","Rpl3","chr7",121300367,121300187,NA,NA,0.00375524418274,0.0360162055708,"1.0,1.0","1.0,0.017,1.0","A3SS","7","Rpl3",140.681102963491,158.424613340559,166.21855586138,137.477688694238,199.001728466629,182.610142164005,218.291702499144
"514","ENSRNOG00000016919","+","Scaf8","chr1",44025233,44025295,NA,NA,0.000107224807654,0.0058863670048,"0.0,0.043","0.096,0.153,0.138","SE","1","Scaf8",9.86672098264104,13.9763920971275,8.99412674912172,9.6745613294069,12.6552768489357,10.8247017990287,16.7588372045877
"515","ENSRNOG00000016963","-","Trip12","chr9",92380269,92380356,NA,NA,0.000868427325611,0.00274423034893,"1.0,1.0","1.0,0.56,0.884","RI","9","Trip12",11.8277044713968,14.7064045830807,12.0815736102689,11.94536605943,12.7622867754194,12.4219301928442,19.2397375569537
"516","ENSRNOG00000016973","-","Tmem242","chr1",46328917,46329018,NA,NA,0.00236200539563,0.0461129503226,"1.0,0.964","1.0,0.934,0.984","SE","1","Tmem242",49.057354,43.697525,50.644939,45.110107,51.112946,50.8789425,68.932493
"517","ENSRNOG00000016984","-","Atg13","chr3",80593490,80593631,80594604,80594651,2.02698679784e-05,0.000806495050171,"0.285,0.21","0.379,0.53,0.37","MXE","3","Atg13",20.579449,25.970734,19.096603,19.851912,39.446056,29.2713295,33.2010475
"518","ENSRNOG00000017037","-","Otud3","chr5",157357730,157357843,NA,NA,0.000251931036417,0.0107080068757,"1.0,1.0","0.912,0.848,0.877","SE","5","Otud3",3.71826837539432,3.31026329232387,1.88331317139853,3.20607656309148,3.23936358727655,2.56133837933754,5.11730411540483
"519","ENSRNOG00000017045","-","Zdhhc1","chr19",37429639,37429597,NA,NA,0.0012176763946,0.0183521228043,"0.187,0.233","0.073,0.066,0.216","A3SS","19","Zdhhc1",10.0624623006884,8.37582318961202,11.1390537158949,8.63945587578223,11.8158979274093,11.4774758216521,13.5388706830413
"520","ENSRNOG00000017045","-","Zdhhc1","chr19",37429597,37430011,NA,NA,0.00533366124107,0.0125778877028,"0.672,0.681","0.438,0.045,0.691","RI","19","Zdhhc1",10.0624623006884,8.37582318961202,11.1390537158949,8.63945587578223,11.8158979274093,11.4774758216521,13.5388706830413
"521","ENSRNOG00000017074","+","Rab28","chr14",73961100,73961195,NA,NA,2.38730568647e-09,1.53336644242e-06,"0.122,0.078","0.282,0.165,0.33","SE","14","Rab28",40.2926093007117,45.6448597846975,47.1184503274021,41.3682188985765,43.3138937758007,45.2161720516014,63.6528439919929
"522","ENSRNOG00000017114","+","Synj2","chr1",46921236,46921371,NA,NA,5.40044268563e-05,0.00365126772314,"1.0,1.0","1.0,0.849,0.971","SE","1","Synj2",9.28335748973205,9.12000525894778,5.26581113103853,8.84905614238216,9.33673327185605,7.30127220144729,13.626209445531
"523","ENSRNOG00000017116","+","Zfp532","chr18",61328527,61328704,NA,NA,4.4485680897e-05,0.00319253104359,"0.821,0.873","0.351,0.223,0.582","SE","18","Zfp532",4.13207453244094,4.49441076535433,3.74234693952756,3.95290502047244,4.18431338047244,3.96333016,6.28969515913385
"524","ENSRNOG00000017116","+","Zfp532","chr18",61323688,61323870,NA,NA,2.38254789571e-05,0.00202690134227,"1.0,1.0","1.0,0.498,0.574","SE","18","Zfp532",4.13207453244094,4.49441076535433,3.74234693952756,3.95290502047244,4.18431338047244,3.96333016,6.28969515913385
"525","ENSRNOG00000017116","+","Zfp532","chr18",61340352,61340634,NA,NA,0.000846490081495,0.0234381948042,"0.723,0.849","0.478,0.176,0.58","SE","18","Zfp532",4.13207453244094,4.49441076535433,3.74234693952756,3.95290502047244,4.18431338047244,3.96333016,6.28969515913385
"526","ENSRNOG00000017133","+","LOC306766","chr17",10591288,10591415,NA,NA,0.000429126864137,0.0147050340164,"0.991,0.941","0.895,0.9,0.904","SE","17","LOC306766",38.944012,37.478615,37.9324,35.056934,45.26442,41.59841,55.7397805
"527","ENSRNOG00000017137","-","Eef1akmt2","chr1",204836741,204836958,NA,NA,0.000427100635856,0.0147050340164,"0.98,0.98","0.967,0.842,1.0","SE","1","Eef1akmt2",5.720998,11.11472,9.068934,6.572688,8.593583,8.8312585,11.704203
"528","ENSRNOG00000017215","-","RGD1308601","chr18",74037349,74037517,NA,NA,1.66737780793e-06,0.000281015979435,"0.409,0.563","0.095,0.102,0.093","SE","18","RGD1308601",6.683586,8.393443,6.883202,7.429564,6.491674,6.687438,11.2532965
"529","ENSRNOG00000017295","-","Sh3glb2","chr3",8910445,8910460,NA,NA,0.000302070453621,0.0120509225069,"0.0,0.015","0.0,0.1,0.0","SE","3","Sh3glb2",10.5777970110011,12.6435694554455,21.2090572343234,8.54171432453245,20.616845269527,20.9129512519252,15.8815403954895
"530","ENSRNOG00000017309","+","Rsrp1","chr5",153262569,153263943,NA,NA,0.00189688909248,0.00555015697429,"0.585,0.687","0.613,0.007,0.657","RI","5","Rsrp1",93.5784184534441,151.901920303219,136.0250748072,97.8757216396677,142.099946671513,139.062510739357,171.678030198165
"531","ENSRNOG00000017311","+","Me3","chr1",153948852,153948986,NA,NA,0.00112511342449,0.0279847321819,"1.0,1.0","1.0,0.91,1.0","SE","1","Me3",16.1483429232283,12.8826838115157,10.9096649891732,16.2582158341535,10.9464028715551,10.9280339303641,22.6446212844487
"532","ENSRNOG00000017321","+","Trub1","chr1",278411268,278411341,NA,NA,0.00147214124268,0.0324560743615,"1.0,1.0","0.781,0.92,0.94","SE","1","Trub1",3.895386,4.427501,4.573808,4.020032,5.073916,4.823862,6.1714595
"533","ENSRNOG00000017420","-","Nudt6","chr2",124141426,124141482,NA,NA,0.000100118930422,0.00569083088585,"1.0,1.0","1.0,0.883,0.907","SE","2","Nudt6",3.354239,4.653827,7.84379,4.406667,6.208722,7.026256,6.2073665
"534","ENSRNOG00000017441","+","Tpm3","chr2",189438655,189438731,189439292,189439368,1.11022302463e-16,2.91544566268e-14,"0.834,0.902","0.569,0.711,0.552","MXE","2","Tpm3",51.2603094138544,53.7586480284192,64.2207436593251,51.3561340287744,56.4397952941385,60.3302694767318,78.187545735524
"535","ENSRNOG00000017453","-","Ptpn2","chr18",63447379,63447480,63465004,63465095,7.78124051306e-05,0.00217378059439,"0.607,0.57","0.814,1.0,0.685","MXE","18","Ptpn2",11.312334,12.29114,13.779406,12.252436,14.109495,13.9444505,17.927955
"536","ENSRNOG00000017462","+","Spata5","chr2",124279733,124279770,NA,NA,0.00260289474894,0.0494627011019,"0.154,0.202","0.0,0.044,0.068","SE","2","Spata5",4.00746193645485,4.36060916053512,3.45806255518395,3.87529337792642,4.93652977591973,4.19729616555184,6.12168223745819
"537","ENSRNOG00000017473","+","Ttc25","chr10",88481345,88481446,NA,NA,0.000139059258935,0.00706069264932,"1.0,1.0","1.0,0.712,1.0","SE","10","Ttc25",0.786309305737705,2.06034246229508,4.25308613893443,1.0679891295082,2.50338235983607,3.37823424938525,1.95732044877049
"538","ENSRNOG00000017510","-","Mfge8","chr1",140855350,140855518,NA,NA,0.000510074781752,0.0166305092548,"0.028,0.018","0.022,0.009,0.02","SE","1","Mfge8",173.835667009107,168.370223528689,232.374984821494,163.241560943534,224.042595949909,228.208790385701,252.723725740665
"539","ENSRNOG00000017548","+","Fam53a","chr14",82405272,82406036,NA,NA,0.0024934918002,0.0478795151949,"1.0,0.959","1.0,0.565,0.97","SE","14","Fam53a",9.143823,7.209849,8.834957,8.974894,8.19513,8.5150435,12.664283
"540","ENSRNOG00000017642","-","Acbd5","chr17",89905175,89905367,NA,NA,0.000433176833215,0.014760184614,"0.966,0.838","0.895,1.0,0.973","SE","17","Acbd5",8.559484,16.077143,9.475361,9.033125,10.494165,9.984763,16.834876
