"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474158","FPKM.SRR8474170","FPKM.SRR8474182","FPKM.SRR8474194","FPKM.SRR8474205","FPKM.SRR8474223","..files.muscle_mean_female","..files.muscle_mean_male","Remark","Organism","Tissue","GEO_accession"
"592","ENSMFAG00000036116","+","JMJD7","chr7",18777835,18777843,NA,NA,9.43317947155e-05,0.00895738226752,"0.826,1.0,1.0","1.0,1.0,1.0","A3SS","7","JMJD7",0.924313342373725,1.04782379845733,0.652067989549639,0.979744714605623,0.95874324931575,0.765052089076885,0.930873534046613,0.845041527079705,NA,"Macaca_fascicularis","muscle","GSE125483"
"593","ENSMFAG00000036116","+","JMJD7","chr7",18777835,18777843,NA,NA,9.71248685534e-05,0.00872909756124,"0.828,1.0,1.0","1.0,1.0,1.0","A3SS","7","JMJD7",0.924313342373725,1.04782379845733,0.652067989549639,0.979744714605623,0.95874324931575,0.765052089076885,0.930873534046613,0.845041527079705,NA,"Macaca_fascicularis","muscle","GSE125483"
"594","ENSMFAG00000036128","+","CDC123","chr9",12672291,12672387,NA,NA,4.79011638133e-08,2.41843395861e-05,"0.95,1.0,1.0","1.0,1.0,0.967","SE","9","CDC123",44.0427317046308,42.489770436796,42.2607010982478,41.0109711307885,46.2039294198999,62.1390876833542,48.5466097503129,44.1691207409262,NA,"Macaca_fascicularis","muscle","GSE125483"
"595","ENSMFAG00000036128","+","CDC123","chr9",12672291,12672387,NA,NA,9.68276703261e-09,6.14444188972e-06,"0.942,1.0,1.0","1.0,1.0,0.966","SE","9","CDC123",44.0427317046308,42.489770436796,42.2607010982478,41.0109711307885,46.2039294198999,62.1390876833542,48.5466097503129,44.1691207409262,NA,"Macaca_fascicularis","muscle","GSE125483"
"596","ENSMFAG00000036157","+","CCNI","chr5",57445267,57445408,NA,NA,2.33909558389e-11,3.69050805748e-08,"0.928,0.991,1.0","0.982,0.994,0.975","SE","5","CCNI",30.530571,43.848976,30.578695,39.398689,24.243155,19.26532,34.170995,28.450807,NA,"Macaca_fascicularis","muscle","GSE125483"
"597","ENSMFAG00000036157","+","CCNI","chr5",57445267,57445408,NA,NA,4.26934487763e-10,3.87031360817e-07,"0.897,0.991,1.0","0.984,0.991,0.977","SE","5","CCNI",30.530571,43.848976,30.578695,39.398689,24.243155,19.26532,34.170995,28.450807,NA,"Macaca_fascicularis","muscle","GSE125483"
"598","ENSMFAG00000036173","-","BRAP","chr11",115312825,115312901,115318557,115318706,0.00016169599502,0.0209268658818,"0.936,0.946,0.907","1.0,1.0,0.981","MXE","11","BRAP",9.379155,8.29617,8.713285,9.278249,8.710604,11.477407,9.683942,8.934348,NA,"Macaca_fascicularis","muscle","GSE125483"
"599","ENSMFAG00000036173","-","BRAP","chr11",115312825,115312901,115318557,115318706,8.38795840487e-05,0.0142248204949,"0.911,0.946,0.907","1.0,0.986,0.981","MXE","11","BRAP",9.379155,8.29617,8.713285,9.278249,8.710604,11.477407,9.683942,8.934348,NA,"Macaca_fascicularis","muscle","GSE125483"
"600","ENSMFAG00000036537","-","FAM120B","chr4",314850,315031,NA,NA,0.000216155254763,0.0163130208706,"0.727,1.0,1.0","1.0,1.0,0.955","SE","4","FAM120B",5.22668697120709,4.07077744333702,4.16496939830196,3.90812826836471,5.91516527500923,7.63162319859727,5.20350963676633,5.10227388150609,NA,"Macaca_fascicularis","muscle","GSE125483"
"601","ENSMFAG00000036537","-","FAM120B","chr4",314850,315031,NA,NA,0.000119231888316,0.0120017007831,"0.825,1.0,1.0","1.0,1.0,0.929","SE","4","FAM120B",5.22668697120709,4.07077744333702,4.16496939830196,3.90812826836471,5.91516527500923,7.63162319859727,5.20350963676633,5.10227388150609,NA,"Macaca_fascicularis","muscle","GSE125483"
"602","ENSMFAG00000036557","-","TSACC","chr1",95378716,95378874,NA,NA,0.000837799796423,0.0428747424044,"0.138,0.199,0.237","0.508,0.29,0.418","SE","1","TSACC",1.237406,1.158027,1.50904,1.933749,5.770774,0,1.030592,2.83907333333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"603","ENSMFAG00000036690","-","SCAF11","chr11",44601493,44601712,NA,NA,0.000225769072624,0.0191427729806,"0.954,1.0,0.885","1.0,1.0,1.0","SE","11","SCAF11",7.77344021612433,6.45794318892666,6.10559422170957,8.17768436619718,8.87240910393395,16.3156231809131,10.317083578679,7.58381451392262,NA,"Macaca_fascicularis","muscle","GSE125483"
"604","ENSMFAG00000036690","-","SCAF11","chr11",44601493,44601712,NA,NA,1.39128355724e-05,0.00233873844592,"0.911,1.0,0.936","1.0,1.0,1.0","SE","11","SCAF11",7.77344021612433,6.45794318892666,6.10559422170957,8.17768436619718,8.87240910393395,16.3156231809131,10.317083578679,7.58381451392262,NA,"Macaca_fascicularis","muscle","GSE125483"
"605","ENSMFAG00000036723","+","MEGF6","chr1",224985388,224985517,NA,NA,8.94654798023e-08,4.03297602166e-05,"1.0,1.0,1.0","0.0,0.5,0.333","SE","1","MEGF6",0.582140595504175,0.377690146949261,0.445431837379576,0.889065357996146,0.617272582915864,0.116450392292871,0.461068632412759,0.548281671933205,NA,"Macaca_fascicularis","muscle","GSE125483"
"606","ENSMFAG00000036723","+","MEGF6","chr1",224985388,224985517,NA,NA,1.58985613563e-09,1.26110369658e-06,"1.0,1.0,1.0","0.0,0.415,0.262","SE","1","MEGF6",0.582140595504175,0.377690146949261,0.445431837379576,0.889065357996146,0.617272582915864,0.116450392292871,0.461068632412759,0.548281671933205,NA,"Macaca_fascicularis","muscle","GSE125483"
"607","ENSMFAG00000036755","+","FILIP1L","chr2",172233084,172233263,NA,NA,0.000520198140811,0.0312155777972,"0.977,0.98,1.0","1.0,0.948,0.935","SE","2","FILIP1L",54.9669917328575,45.0824373775172,57.401311904155,98.1274456670915,84.7943405495794,49.4688461605914,64.2262430684,65.7208813955306,NA,"Macaca_fascicularis","muscle","GSE125483"
"608","ENSMFAG00000036779","+","SCMH1","chr1",186532516,186532723,NA,NA,0.000307374701389,0.024097412925,"0.827,1.0,0.765","1.0,0.968,1.0","SE","1","SCMH1",4.51550974036451,4.5511346997311,4.4463286220496,5.33373560890349,5.00222718135644,5.47897251359426,5.12128094074295,4.65468851459018,NA,"Macaca_fascicularis","muscle","GSE125483"
"609","ENSMFAG00000036779","+","SCMH1","chr1",186532516,186532723,NA,NA,0.000918705317141,0.045724504049,"0.71,1.0,0.879","1.0,0.938,1.0","SE","1","SCMH1",4.51550974036451,4.5511346997311,4.4463286220496,5.33373560890349,5.00222718135644,5.47897251359426,5.12128094074295,4.65468851459018,NA,"Macaca_fascicularis","muscle","GSE125483"
"610","ENSMFAG00000036807","+","HNRNPLL","chr13",72098900,72099019,NA,NA,6.63603291815e-05,0.00693178697784,"0.871,0.934,1.0","1.0,0.973,1.0","SE","13","HNRNPLL",5.29162041164922,4.96730547185864,4.97342618324607,5.2970679401178,5.33431755693717,9.13880949410995,6.46772763536213,5.19978805061082,NA,"Macaca_fascicularis","muscle","GSE125483"
"611","ENSMFAG00000036807","+","HNRNPLL","chr13",72098900,72099019,NA,NA,4.14130667497e-05,0.0055608056225,"0.901,0.939,1.0","1.0,0.979,1.0","SE","13","HNRNPLL",5.29162041164922,4.96730547185864,4.97342618324607,5.2970679401178,5.33431755693717,9.13880949410995,6.46772763536213,5.19978805061082,NA,"Macaca_fascicularis","muscle","GSE125483"
"612","ENSMFAG00000036828","+","TRPT1","chr14",10326668,10326752,NA,NA,8.2685020057e-05,0.00903593353385,"1.0,1.0,1.0","1.0,0.847,1.0","SE","14","TRPT1",12.6871579078212,17.9207813659218,12.8420124972067,16.8053112430168,28.5654768324022,11.1382865670391,15.2881263919926,18.0315490791434,NA,"Macaca_fascicularis","muscle","GSE125483"
"613","ENSMFAG00000036828","+","TRPT1","chr14",10326668,10326752,NA,NA,9.24546110672e-05,0.00885575619894,"1.0,1.0,1.0","1.0,0.836,1.0","SE","14","TRPT1",12.6871579078212,17.9207813659218,12.8420124972067,16.8053112430168,28.5654768324022,11.1382865670391,15.2881263919926,18.0315490791434,NA,"Macaca_fascicularis","muscle","GSE125483"
"614","ENSMFAG00000036850","+","GSTK1","chrKE146062.1",40463,40545,NA,NA,0.000661003400933,0.042137297609,"0.937,1.0,1.0","0.977,0.987,0.962","SE","KE146062.1","GSTK1",133.217359650047,134.445136797742,107.802817765757,105.977658078081,136.889135735654,139.25441494826,126.559069941361,125.969771050486,NA,"Macaca_fascicularis","muscle","GSE125483"
"615","ENSMFAG00000036850","+","GSTK1","chrKE146062.1",40940,41069,NA,NA,0.000268478520965,0.018982702779,"0.959,1.0,1.0","0.992,0.992,0.983","SE","KE146062.1","GSTK1",133.217359650047,134.445136797742,107.802817765757,105.977658078081,136.889135735654,139.25441494826,126.559069941361,125.969771050486,NA,"Macaca_fascicularis","muscle","GSE125483"
"616","ENSMFAG00000036850","+","GSTK1","chrKE146062.1",40940,41069,NA,NA,0.000290509165251,0.0232076372392,"0.932,0.95,0.969","0.969,0.975,0.931","SE","KE146062.1","GSTK1",133.217359650047,134.445136797742,107.802817765757,105.977658078081,136.889135735654,139.25441494826,126.559069941361,125.969771050486,NA,"Macaca_fascicularis","muscle","GSE125483"
"617","ENSMFAG00000036850","+","GSTK1","chrKE146062.1",40940,41069,NA,NA,0.000203428461194,0.0156755731738,"0.907,0.952,0.969","0.97,0.966,0.929","SE","KE146062.1","GSTK1",133.217359650047,134.445136797742,107.802817765757,105.977658078081,136.889135735654,139.25441494826,126.559069941361,125.969771050486,NA,"Macaca_fascicularis","muscle","GSE125483"
"618","ENSMFAG00000036850","+","GSTK1","chrKE146062.1",40463,40545,NA,NA,0.000595081014949,0.0340201382938,"0.932,1.0,1.0","0.979,0.986,0.963","SE","KE146062.1","GSTK1",133.217359650047,134.445136797742,107.802817765757,105.977658078081,136.889135735654,139.25441494826,126.559069941361,125.969771050486,NA,"Macaca_fascicularis","muscle","GSE125483"
"619","ENSMFAG00000036859","+","ARMC8","chr2",40345221,40345298,NA,NA,3.87548139776e-05,0.00470676288609,"1.0,0.903,1.0","0.806,0.885,1.0","SE","2","ARMC8",16.3476633729608,12.3932016300979,13.9467816637439,13.8341611871941,11.4698405491436,17.234049911093,14.4871375761283,13.9214285286161,NA,"Macaca_fascicularis","muscle","GSE125483"
"620","ENSMFAG00000036859","+","ARMC8","chr2",40345221,40345298,NA,NA,4.23748043826e-05,0.0056598389515,"1.0,0.905,1.0","0.8,0.889,1.0","SE","2","ARMC8",16.3476633729608,12.3932016300979,13.9467816637439,13.8341611871941,11.4698405491436,17.234049911093,14.4871375761283,13.9214285286161,NA,"Macaca_fascicularis","muscle","GSE125483"
"621","ENSMFAG00000036897","+","TMEM182","chr13",7161693,7161831,NA,NA,4.39013865876e-05,0.00583287685799,"0.96,0.981,1.0","0.981,1.0,0.96","SE","13","TMEM182",37.8177601011922,59.2042254530387,24.4275078127363,54.6344807176505,52.017403598139,91.0299290770573,68.2895450825822,38.0875571706892,NA,"Macaca_fascicularis","muscle","GSE125483"
"622","ENSMFAG00000036897","+","TMEM182","chr13",7161693,7161831,NA,NA,1.79628849702e-05,0.00278019456828,"0.942,0.98,1.0","0.981,1.0,0.957","SE","13","TMEM182",37.8177601011922,59.2042254530387,24.4275078127363,54.6344807176505,52.017403598139,91.0299290770573,68.2895450825822,38.0875571706892,NA,"Macaca_fascicularis","muscle","GSE125483"
"623","ENSMFAG00000037137","+","TMEM126B","chr14",81198886,81198931,NA,NA,0.000208740145692,0.0159112646189,"0.068,0.0,0.0","0.033,0.008,0.0","SE","14","TMEM126B",27.5870378350613,22.7400727775683,23.8475007144204,22.5296225146089,24.379380269557,34.7051494740811,26.6582815887528,25.2713062730129,NA,"Macaca_fascicularis","muscle","GSE125483"
"624","ENSMFAG00000037137","+","TMEM126B","chr14",81198886,81198931,NA,NA,0.000204308853411,0.0177236175103,"0.068,0.0,0.0","0.033,0.008,0.0","SE","14","TMEM126B",27.5870378350613,22.7400727775683,23.8475007144204,22.5296225146089,24.379380269557,34.7051494740811,26.6582815887528,25.2713062730129,NA,"Macaca_fascicularis","muscle","GSE125483"
"625","ENSMFAG00000037150","+","PSTPIP2","chr18",35905483,35905582,NA,NA,0.000701174361048,0.0382750727021,"0.985,1.0,1.0","1.0,0.953,0.991","SE","18","PSTPIP2",43.86618,42.184315,35.492485,41.261623,38.136902,22.631359,35.359099,39.165189,NA,"Macaca_fascicularis","muscle","GSE125483"
"626","ENSMFAG00000037177","+",NA,"chr11",125933134,125933237,NA,NA,0.00100982980816,0.0491986756632,"1.0,0.98,1.0","1.0,0.936,1.0","SE","11","ENSMFAG00000037177",14.753543,12.38236,9.884852,12.156833,13.5394,11.474578,12.0045903333333,12.7259316666667,NA,"Macaca_fascicularis","muscle","GSE125483"
"627","ENSMFAG00000037200","-","SEC13","chr2",141308348,141308526,NA,NA,2.48321605337e-05,0.00386952506489,"1.0,1.0,1.0","1.0,0.846,1.0","SE","2","SEC13",12.0746354539504,16.5970121411875,14.8601558466573,16.859384031323,16.0188383534362,10.4964707391304,14.6509556372136,14.317876551348,NA,"Macaca_fascicularis","muscle","GSE125483"
"628","ENSMFAG00000037200","-","SEC13","chr2",141308348,141308526,NA,NA,2.18748028683e-05,0.00317284640689,"1.0,1.0,1.0","1.0,0.758,1.0","SE","2","SEC13",12.0746354539504,16.5970121411875,14.8601558466573,16.859384031323,16.0188383534362,10.4964707391304,14.6509556372136,14.317876551348,NA,"Macaca_fascicularis","muscle","GSE125483"
"629","ENSMFAG00000037251","+",NA,"chr13",35541975,35541996,NA,NA,5.68896505684e-05,0.00687139875095,"0.941,0.953,0.945","0.952,0.983,0.987","SE","13","ENSMFAG00000037251",42.2308446612835,34.1222532724182,34.6494394381641,29.2615264951126,32.939577459201,19.3079835006375,27.5639210893894,36.6066205195495,NA,"Macaca_fascicularis","muscle","GSE125483"
"630","ENSMFAG00000037251","+",NA,"chr13",35551305,35551320,NA,NA,0.000758003365642,0.0404210072061,"0.0,0.0,0.0","0.0,0.037,0.0","SE","13","ENSMFAG00000037251",42.2308446612835,34.1222532724182,34.6494394381641,29.2615264951126,32.939577459201,19.3079835006375,27.5639210893894,36.6066205195495,NA,"Macaca_fascicularis","muscle","GSE125483"
"631","ENSMFAG00000037251","+",NA,"chr13",35551305,35551320,NA,NA,0.000658954949765,0.0421130601313,"0.0,0.0,0.0","0.0,0.038,0.0","SE","13","ENSMFAG00000037251",42.2308446612835,34.1222532724182,34.6494394381641,29.2615264951126,32.939577459201,19.3079835006375,27.5639210893894,36.6066205195495,NA,"Macaca_fascicularis","muscle","GSE125483"
"632","ENSMFAG00000037251","+",NA,"chr13",35541975,35541996,NA,NA,5.68421003687e-05,0.0062459871587,"0.94,0.953,0.944","0.951,0.983,0.987","SE","13","ENSMFAG00000037251",42.2308446612835,34.1222532724182,34.6494394381641,29.2615264951126,32.939577459201,19.3079835006375,27.5639210893894,36.6066205195495,NA,"Macaca_fascicularis","muscle","GSE125483"
"633","ENSMFAG00000037255","+","CAPZB","chr1",209093030,209093143,NA,NA,2.5230967066e-05,0.00390754927984,"0.944,0.948,0.882","0.931,0.976,0.955","SE","1","CAPZB",61.0785631018651,64.2375705749641,62.4657224375897,62.8577168719512,59.7669672611191,51.2720060936155,59.4557645135103,61.1037509335246,NA,"Macaca_fascicularis","muscle","GSE125483"
"634","ENSMFAG00000037255","+","CAPZB","chr1",209093030,209093143,NA,NA,2.59530859367e-05,0.00358025641484,"0.928,0.956,0.894","0.939,0.969,0.962","SE","1","CAPZB",61.0785631018651,64.2375705749641,62.4657224375897,62.8577168719512,59.7669672611191,51.2720060936155,59.4557645135103,61.1037509335246,NA,"Macaca_fascicularis","muscle","GSE125483"
"635","ENSMFAG00000037282","+","ECT2L","chr4",43142707,43142847,NA,NA,0.000897276426651,0.0452532299132,"0.502,1.0,0.502","0.252,0.033,0.078","SE","4","ECT2L",0.351601,0.231077,0.109566,0.154802,0.337932,0.503781,0.296553333333333,0.266366333333333,NA,"Macaca_fascicularis","muscle","GSE125483"
"636","ENSMFAG00000037298","-","SLCO5A1","chr8",70931838,70932003,NA,NA,2.3865663361e-05,0.00338425772677,"0.67,0.231,0.501","1.0,0.819,1.0","SE","8","SLCO5A1",0.373877,0.942851940366972,0.325783119266055,0.589082729357798,1.218371,2.65074564220184,1.3942267706422,0.639343706422018,NA,"Macaca_fascicularis","muscle","GSE125483"
"637","ENSMFAG00000037298","-","SLCO5A1","chr8",70931838,70932003,NA,NA,3.42033369345e-05,0.00482362590824,"0.771,0.333,0.25","1.0,0.882,1.0","SE","8","SLCO5A1",0.373877,0.942851940366972,0.325783119266055,0.589082729357798,1.218371,2.65074564220184,1.3942267706422,0.639343706422018,NA,"Macaca_fascicularis","muscle","GSE125483"
"638","ENSMFAG00000037382","-","SDHAF2","chr14",12833693,12833917,NA,NA,6.60222787552e-09,4.5293067612e-06,"1.0,1.0,1.0","1.0,0.718,0.927","SE","14","SDHAF2",29.4190906597325,25.9672830542348,26.6771600148588,27.2688726374443,31.9436129368499,34.9182723298663,29.3848093405151,29.3466212038137,NA,"Macaca_fascicularis","muscle","GSE125483"
"639","ENSMFAG00000037382","-","SDHAF2","chr14",12833693,12833917,NA,NA,5.42429434702e-11,8.05475802919e-08,"1.0,1.0,1.0","1.0,0.841,0.872","SE","14","SDHAF2",29.4190906597325,25.9672830542348,26.6771600148588,27.2688726374443,31.9436129368499,34.9182723298663,29.3848093405151,29.3466212038137,NA,"Macaca_fascicularis","muscle","GSE125483"
"640","ENSMFAG00000037518","-","MICOS10","chr1",208806269,208806379,NA,NA,2.34681298513e-05,0.00334658168548,"1.0,0.958,0.989","0.978,0.959,1.0","SE","1","MICOS10",123.129242,113.946261785978,95.9974951512915,98.66082,127.86842551476,153.521896,122.042992595326,115.665054222017,NA,"Macaca_fascicularis","muscle","GSE125483"
"641","ENSMFAG00000037518","-","MICOS10","chr1",208806269,208806379,NA,NA,7.1308680531e-05,0.00801238117276,"1.0,0.95,0.986","0.974,0.968,1.0","SE","1","MICOS10",123.129242,113.946261785978,95.9974951512915,98.66082,127.86842551476,153.521896,122.042992595326,115.665054222017,NA,"Macaca_fascicularis","muscle","GSE125483"
"642","ENSMFAG00000037551","+","SNX21","chr10",77508127,77508138,NA,NA,1.18030649456e-05,0.00222355650363,"0.0,0.0,0.0","0.0,0.104,0.0","SE","10","SNX21",7.9781141260249,8.10824539386577,6.87633428089888,5.68511208776192,8.51025089735803,3.78377143364713,5.85904297175827,7.78823310142727,NA,"Macaca_fascicularis","muscle","GSE125483"
"643","ENSMFAG00000037551","+","SNX21","chr10",77508127,77508138,NA,NA,1.23473461588e-05,0.00217335565153,"0.0,0.0,0.0","0.0,0.103,0.0","SE","10","SNX21",7.9781141260249,8.10824539386577,6.87633428089888,5.68511208776192,8.51025089735803,3.78377143364713,5.85904297175827,7.78823310142727,NA,"Macaca_fascicularis","muscle","GSE125483"
"644","ENSMFAG00000037595","-","RBM23","chr7",86601802,86601918,NA,NA,0.000168385178796,0.0151961732977,"1.0,1.0,1.0","1.0,0.902,0.647","SE","7","RBM23",6.77897166167435,6.01905016820276,8.70667711367127,10.6017066662826,5.59810284331797,8.251414093702,8.29072364272912,7.0279172062212,NA,"Macaca_fascicularis","muscle","GSE125483"
"645","ENSMFAG00000037595","-","RBM23","chr7",86603962,86604038,NA,NA,5.36903623076e-05,0.0065161514716,"1.0,1.0,1.0","1.0,0.868,0.625","SE","7","RBM23",6.77897166167435,6.01905016820276,8.70667711367127,10.6017066662826,5.59810284331797,8.251414093702,8.29072364272912,7.0279172062212,NA,"Macaca_fascicularis","muscle","GSE125483"
"646","ENSMFAG00000037595","-","RBM23","chr7",86600666,86600714,86601802,86601918,6.89934436482e-06,0.000882517519134,"0.877,0.923,1.0","1.0,0.981,1.0","MXE","7","RBM23",6.77897166167435,6.01905016820276,8.70667711367127,10.6017066662826,5.59810284331797,8.251414093702,8.29072364272912,7.0279172062212,NA,"Macaca_fascicularis","muscle","GSE125483"
"647","ENSMFAG00000037595","-","RBM23","chr7",86603962,86604038,NA,NA,3.54801599917e-05,0.00450296450535,"1.0,1.0,1.0","1.0,0.864,0.677","SE","7","RBM23",6.77897166167435,6.01905016820276,8.70667711367127,10.6017066662826,5.59810284331797,8.251414093702,8.29072364272912,7.0279172062212,NA,"Macaca_fascicularis","muscle","GSE125483"
"648","ENSMFAG00000037595","-","RBM23","chr7",86600666,86600714,86601802,86601918,2.83078271667e-05,0.00732725757925,"0.846,0.942,1.0","1.0,0.976,1.0","MXE","7","RBM23",6.77897166167435,6.01905016820276,8.70667711367127,10.6017066662826,5.59810284331797,8.251414093702,8.29072364272912,7.0279172062212,NA,"Macaca_fascicularis","muscle","GSE125483"
"649","ENSMFAG00000037595","-","RBM23","chr7",86601802,86601918,NA,NA,2.4666674681e-05,0.00344018793092,"1.0,1.0,1.0","1.0,0.875,0.828","SE","7","RBM23",6.77897166167435,6.01905016820276,8.70667711367127,10.6017066662826,5.59810284331797,8.251414093702,8.29072364272912,7.0279172062212,NA,"Macaca_fascicularis","muscle","GSE125483"
"650","ENSMFAG00000037605","+","MCUR1","chr4",156998668,156998772,NA,NA,0.000536172944447,0.0315769787677,"0.746,0.807,1.0","0.853,0.956,0.972","SE","4","MCUR1",2.52571903168095,2.9251888430861,2.39064750950429,2.4930233071189,2.384459,3.55612955013045,2.99144723344515,2.43360851372841,NA,"Macaca_fascicularis","muscle","GSE125483"
"651","ENSMFAG00000037605","+","MCUR1","chr4",156998668,156998772,NA,NA,0.000162222461923,0.014945780397,"0.783,0.797,1.0","0.849,0.964,0.973","SE","4","MCUR1",2.52571903168095,2.9251888430861,2.39064750950429,2.4930233071189,2.384459,3.55612955013045,2.99144723344515,2.43360851372841,NA,"Macaca_fascicularis","muscle","GSE125483"
"652","ENSMFAG00000037617","+","HNRNPM","chr19",8862726,8862804,NA,NA,0.000195445672883,0.0170720780839,"0.867,0.892,1.0","1.0,1.0,1.0","SE","19","HNRNPM",36.4372097089249,38.0921215780933,36.4234141876268,36.2198109421907,35.3568055233266,33.979222648073,36.0970517227857,36.0724764732928,NA,"Macaca_fascicularis","muscle","GSE125483"
"653","ENSMFAG00000037617","+","HNRNPM","chr19",8862726,8862804,NA,NA,0.000191065154474,0.0150148817833,"0.861,0.903,1.0","1.0,1.0,1.0","SE","19","HNRNPM",36.4372097089249,38.0921215780933,36.4234141876268,36.2198109421907,35.3568055233266,33.979222648073,36.0970517227857,36.0724764732928,NA,"Macaca_fascicularis","muscle","GSE125483"
"654","ENSMFAG00000037652","+","LSP1","chr14",1851390,1851555,NA,NA,3.35498267261e-05,0.00435991110419,"0.771,1.0,1.0","1.0,1.0,1.0","SE","14","LSP1",0.862684504453821,2.68475763384904,2.20719609892171,2.66969012283169,3.03316753914674,1.09828497702766,2.15091091123613,2.03434938084076,NA,"Macaca_fascicularis","muscle","GSE125483"
"655","ENSMFAG00000037701","+","PPP4R3B","chr13",54453492,54453624,NA,NA,0.000140551600236,0.0120527745567,"0.898,0.933,1.0","1.0,0.991,1.0","SE","13","PPP4R3B",6.60783144437564,5.55516564375645,5.74724301424149,5.84716990216718,5.98072292796698,9.54857738452012,6.98363764348125,6.1119324621947,NA,"Macaca_fascicularis","muscle","GSE125483"
"656","ENSMFAG00000037701","+","PPP4R3B","chr13",54453492,54453624,NA,NA,0.000545937446263,0.0372476889013,"0.926,0.933,1.0","1.0,0.994,1.0","SE","13","PPP4R3B",6.60783144437564,5.55516564375645,5.74724301424149,5.84716990216718,5.98072292796698,9.54857738452012,6.98363764348125,6.1119324621947,NA,"Macaca_fascicularis","muscle","GSE125483"
"657","ENSMFAG00000037815","-","ENTPD4","chr8",23795481,23795586,NA,NA,6.3115127269e-07,0.000212437103037,"0.838,0.806,1.0","1.0,1.0,1.0","SE","8","ENTPD4",13.7691044894126,16.7265814180328,8.01580453244535,8.68513236202186,13.0052907978142,12.3797659959016,12.5971599253188,11.596733273224,NA,"Macaca_fascicularis","muscle","GSE125483"
"658","ENSMFAG00000037815","-","ENTPD4","chr8",23795481,23795586,NA,NA,4.93190497108e-07,0.000166915391841,"0.807,0.778,1.0","1.0,1.0,1.0","SE","8","ENTPD4",13.7691044894126,16.7265814180328,8.01580453244535,8.68513236202186,13.0052907978142,12.3797659959016,12.5971599253188,11.596733273224,NA,"Macaca_fascicularis","muscle","GSE125483"
"659","ENSMFAG00000037817","+","ARHGEF11","chr1",94729622,94729742,NA,NA,0.000676050970768,0.0372238650564,"0.952,1.0,1.0","1.0,0.793,1.0","SE","1","ARHGEF11",3.40922946720757,3.40398499729547,4.14490419486139,4.24958023678161,3.79958110263692,3.08704553630832,3.58020359012847,3.78457158823529,NA,"Macaca_fascicularis","muscle","GSE125483"
"660","ENSMFAG00000037817","+","ARHGEF11","chr1",94729622,94729742,NA,NA,0.000642412173111,0.041689082,"0.964,1.0,1.0","1.0,0.838,1.0","SE","1","ARHGEF11",3.40922946720757,3.40398499729547,4.14490419486139,4.24958023678161,3.79958110263692,3.08704553630832,3.58020359012847,3.78457158823529,NA,"Macaca_fascicularis","muscle","GSE125483"
"661","ENSMFAG00000037882","+","ZBTB17","chr1",212474000,212474163,NA,NA,0.000794659766722,0.0414185808187,"0.869,0.898,1.0","1.0,0.96,1.0","SE","1","ZBTB17",5.0214270288628,5.96864687338849,4.02136666903983,4.96503586761593,5.29779371752934,5.03802965730229,5.3239041327689,4.78019580514399,NA,"Macaca_fascicularis","muscle","GSE125483"
"662","ENSMFAG00000037889","-","USO1","chr5",58717294,58717306,NA,NA,5.32955124477e-10,4.66482756021e-07,"0.0,0.0,0.0","0.0,0.093,0.0","SE","5","USO1",91.5742605421479,82.1420266851806,81.9189030572622,95.6462343826493,79.0928332840993,109.319570984026,95.702610683952,84.1953322945031,NA,"Macaca_fascicularis","muscle","GSE125483"
"663","ENSMFAG00000037889","-","USO1","chr5",58717294,58717306,NA,NA,5.24797649781e-10,4.90666365595e-07,"0.0,0.0,0.0","0.0,0.094,0.0","SE","5","USO1",91.5742605421479,82.1420266851806,81.9189030572622,95.6462343826493,79.0928332840993,109.319570984026,95.702610683952,84.1953322945031,NA,"Macaca_fascicularis","muscle","GSE125483"
"664","ENSMFAG00000037898","-","ERCC2","chr19",46136633,46136750,NA,NA,1.38478540072e-05,0.00247925692594,"0.986,1.0,1.0","1.0,0.904,0.778","SE","19","ERCC2",4.43709048094051,7.20250171357321,5.59204472319202,6.63263087281796,6.40135123904524,4.16574213110082,6.00029157249733,5.47682881439259,NA,"Macaca_fascicularis","muscle","GSE125483"
"665","ENSMFAG00000037898","-","ERCC2","chr19",46153505,46153605,NA,NA,0.000917170852803,0.045724504049,"0.951,0.683,0.744","0.862,1.0,1.0","SE","19","ERCC2",4.43709048094051,7.20250171357321,5.59204472319202,6.63263087281796,6.40135123904524,4.16574213110082,6.00029157249733,5.47682881439259,NA,"Macaca_fascicularis","muscle","GSE125483"
"666","ENSMFAG00000037898","-","ERCC2","chr19",46136633,46136750,NA,NA,8.61905449701e-06,0.00169594930463,"0.981,1.0,1.0","1.0,0.876,0.803","SE","19","ERCC2",4.43709048094051,7.20250171357321,5.59204472319202,6.63263087281796,6.40135123904524,4.16574213110082,6.00029157249733,5.47682881439259,NA,"Macaca_fascicularis","muscle","GSE125483"
"667","ENSMFAG00000037959","+","UNC50","chr13",2829262,2829266,NA,NA,1.58764866109e-06,0.000563319663908,"0.91,1.0,1.0","1.0,1.0,1.0","A3SS","13","UNC50",14.5425685094963,12.0639212303881,11.4841862675475,11.406502521057,12.1850755516102,16.0500527142857,13.1734921552436,12.737276776218,NA,"Macaca_fascicularis","muscle","GSE125483"
