"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474151","FPKM.SRR8474163","FPKM.SRR8474175","FPKM.SRR8474187","..files.adipose_mean_female","..files.adipose_mean_male","Remark","Organism","Tissue","GEO_accession"
"1574","ENSMFAG00000036962","+","BUD23","chr3",48351109,48351206,NA,NA,0.000355173689987,0.00716600770348,"1.0,0.966","0.865,0.934","SE","3","BUD23",29.7825882659493,29.8352612159877,32.0094018093774,25.8375679177556,27.8364145668716,30.8959950376634,NA,"Macaca_fascicularis","adipose","GSE125483"
"1575","ENSMFAG00000036971","+","FHL1","chrX",132981459,132981659,NA,NA,0,0,"0.069,0.088","0.079,0.002","SE","X","FHL1",247.932446184163,323.869622148928,344.290316045405,300.755386730839,312.312504439883,296.111381114784,NA,"Macaca_fascicularis","adipose","GSE125483"
"1576","ENSMFAG00000036974","-","PPP6R3","chr14",6147218,6147305,NA,NA,0.00441757570349,0.0451341614509,"0.873,0.822","0.759,0.622","SE","14","PPP6R3",7.4609028981709,10.9327054194649,5.71773868550369,6.88790368045318,8.91030454995904,6.5893207918373,NA,"Macaca_fascicularis","adipose","GSE125483"
"1577","ENSMFAG00000036982","+","TBC1D10A","chr10",21156866,21156966,NA,NA,0.00118495120148,0.016809365077,"1.0,0.983","1.0,0.915","SE","10","TBC1D10A",29.6865594882899,21.6544048952718,10.2660020512594,13.5601195634114,17.6072622293416,19.9762807697747,NA,"Macaca_fascicularis","adipose","GSE125483"
"1578","ENSMFAG00000036993","+","ETHE1","chrKE145925.1",26347,26477,NA,NA,2.32212255123e-05,0.00106870412869,"1.0,1.0","0.947,0.916","SE","KE145925.1","ETHE1",10.163978,9.688498,9.41783,3.156515,6.4225065,9.790904,NA,"Macaca_fascicularis","adipose","GSE125483"
"1579","ENSMFAG00000036993","+","ETHE1","chrKE145925.1",26347,26477,41109,41199,1.4201558185e-06,4.84048898979e-05,"0.28,0.341","0.295,0.004","MXE","KE145925.1","ETHE1",10.163978,9.688498,9.41783,3.156515,6.4225065,9.790904,NA,"Macaca_fascicularis","adipose","GSE125483"
"1580","ENSMFAG00000036993","+","ETHE1","chrKE145925.1",16702,16851,NA,NA,4.31150094837e-06,0.000297979161107,"1.0,1.0","0.915,0.874","SE","KE145925.1","ETHE1",10.163978,9.688498,9.41783,3.156515,6.4225065,9.790904,NA,"Macaca_fascicularis","adipose","GSE125483"
"1581","ENSMFAG00000036995","-","GLE1","chr15",10652299,10652442,NA,NA,0.000437295849058,0.00828366786101,"1.0,1.0","0.804,0.914","SE","15","GLE1",24.1694935763314,12.3261546529586,16.2655787411243,13.2366281547337,12.7813914038462,20.2175361587279,NA,"Macaca_fascicularis","adipose","GSE125483"
"1582","ENSMFAG00000036998","+","NCAPD2","chr11",6786852,6787036,NA,NA,9.4213721942e-05,0.0029487293189,"0.605,1.0","1.0,1.0","SE","11","NCAPD2",6.50882559749683,3.17325548177036,3.84324391311446,2.4435507268275,2.80840310429893,5.17603475530565,NA,"Macaca_fascicularis","adipose","GSE125483"
"1583","ENSMFAG00000037003","-","SMAD4","chr18",30667835,30667886,30672602,30672815,0.0019467241719,0.0164287134235,"0.77,0.902","0.729,0.417","MXE","18","SMAD4",5.37767522790566,5.54211292952543,6.74866120687695,6.65842391929526,6.10026842441034,6.0631682173913,NA,"Macaca_fascicularis","adipose","GSE125483"
"1584","ENSMFAG00000037003","-","SMAD4","chr18",30642628,30644109,NA,NA,2.99726909958e-12,5.66483859821e-11,"0.045,0.163","0.103,0.0","RI","18","SMAD4",5.37767522790566,5.54211292952543,6.74866120687695,6.65842391929526,6.10026842441034,6.0631682173913,NA,"Macaca_fascicularis","adipose","GSE125483"
"1585","ENSMFAG00000037009","-","TDRD10","chr1",97266381,97266576,NA,NA,0.00192231837812,0.00511715737274,"0.243,0.126","0.176,0.011","RI","1","TDRD10",1.43745239545811,3.07755706342991,0.942733344166014,2.06765567110415,2.57260636726703,1.19009286981206,NA,"Macaca_fascicularis","adipose","GSE125483"
"1586","ENSMFAG00000037015","-","ANXA6","chr6",150395266,150395362,NA,NA,0.0046004225433,0.0464399583758,"1.0,1.0","1.0,0.0","SE","6","ANXA6",128.862050444959,66.2424886516029,133.363756914253,46.0039047443028,56.1231966979528,131.112903679606,NA,"Macaca_fascicularis","adipose","GSE125483"
"1587","ENSMFAG00000037022","+","MT1A","chr20",44626667,44626733,NA,NA,7.89150071223e-06,0.000465457355552,"0.163,0.806","1.0,1.0","SE","20","MT1A",1.940324,81.049614,0.164158,38.542061,59.7958375,1.052241,NA,"Macaca_fascicularis","adipose","GSE125483"
"1588","ENSMFAG00000037027","+","YAP1","chr14",98134041,98134089,NA,NA,0.00458568001533,0.0464022230081,"0.443,0.749","0.272,0.288","SE","14","YAP1",4.89057656749721,7.14407339717367,9.08842769133507,9.81613535403496,8.48010437560431,6.98950212941614,NA,"Macaca_fascicularis","adipose","GSE125483"
"1589","ENSMFAG00000037029","-","SEC11C","chr18",21358034,21358092,NA,NA,0.00456144253231,0.0462077094944,"0.903,0.978","1.0,0.987","SE","18","SEC11C",27.372982,25.6536880441176,20.7296497058824,18.7128730441176,22.1832805441176,24.0513158529412,NA,"Macaca_fascicularis","adipose","GSE125483"
"1590","ENSMFAG00000037031","+","KMT2B","chr19",36183142,36183232,NA,NA,0.00059099253768,0.0101861185855,"0.447,0.856","0.893,0.957","SE","19","KMT2B",13.063248,5.251002,7.577584,4.029431,4.6402165,10.320416,NA,"Macaca_fascicularis","adipose","GSE125483"
"1591","ENSMFAG00000037037","-","RAB28","chr5",12555401,12555490,NA,NA,0.000569909443264,0.00989765542547,"1.0,1.0","0.727,0.509","SE","5","RAB28",5.99559491874859,5.719502215395,7.08007598964663,6.72559811771326,6.22255016655413,6.53783545419761,NA,"Macaca_fascicularis","adipose","GSE125483"
"1592","ENSMFAG00000037037","-","RAB28","chr5",12555401,12555490,12560522,12560619,8.46069880822e-11,1.01465713856e-08,"0.721,0.683","0.84,0.978","MXE","5","RAB28",5.99559491874859,5.719502215395,7.08007598964663,6.72559811771326,6.22255016655413,6.53783545419761,NA,"Macaca_fascicularis","adipose","GSE125483"
"1593","ENSMFAG00000037041","+","CCDC88A","chr13",54732876,54733098,NA,NA,4.45314030666e-05,0.00021041087949,"0.669,0.816","0.564,0.0","RI","13","CCDC88A",4.41065889824561,3.9518351354386,3.90448413373434,3.70442252912281,3.82812883228071,4.15757151598998,NA,"Macaca_fascicularis","adipose","GSE125483"
"1594","ENSMFAG00000037041","+","CCDC88A","chr13",54725800,54725884,NA,NA,1.72791711527e-05,0.000853422477664,"1.0,1.0","0.355,0.738","SE","13","CCDC88A",4.41065889824561,3.9518351354386,3.90448413373434,3.70442252912281,3.82812883228071,4.15757151598998,NA,"Macaca_fascicularis","adipose","GSE125483"
"1595","ENSMFAG00000037047","-","TIMMDC1","chr2",152692441,152692607,NA,NA,0.000653367940328,0.0109344634642,"0.927,0.8","0.974,0.944","SE","2","TIMMDC1",19.2469989572875,21.45403998679,23.1271667780713,23.5539402527521,22.503990119771,21.1870828676794,NA,"Macaca_fascicularis","adipose","GSE125483"
"1596","ENSMFAG00000037055","+","FER1L5","chr13",1435127,1435232,NA,NA,0.000265013561408,0.00589080638695,"1.0,1.0","1.0,0.673","SE","13","FER1L5",6.34211399284351,1.58298777433206,6.14305580916031,1.51695084351145,1.54996930892175,6.24258490100191,NA,"Macaca_fascicularis","adipose","GSE125483"
"1597","ENSMFAG00000037055","+","FER1L5","chr13",1432885,1432963,1434277,1434459,0.00100375348108,0.00987888684419,"0.254,0.298","0.545,0.724","MXE","13","FER1L5",6.34211399284351,1.58298777433206,6.14305580916031,1.51695084351145,1.54996930892175,6.24258490100191,NA,"Macaca_fascicularis","adipose","GSE125483"
"1598","ENSMFAG00000037055","+","FER1L5","chr13",1443299,1443308,NA,NA,0.000944744899793,0.00705868116248,"1.0,1.0","1.0,0.0","A3SS","13","FER1L5",6.34211399284351,1.58298777433206,6.14305580916031,1.51695084351145,1.54996930892175,6.24258490100191,NA,"Macaca_fascicularis","adipose","GSE125483"
"1599","ENSMFAG00000037080","+","C20orf194","chr10",59212406,59212495,NA,NA,0.00186723241574,0.0234126665131,"1.0,1.0","1.0,0.869","SE","10","C20orf194",4.54388640561373,5.41141250727167,18.2588045549738,4.88938170811518,5.15039710769343,11.4013454802938,NA,"Macaca_fascicularis","adipose","GSE125483"
"1600","ENSMFAG00000037085","-","FBXO7","chr10",18841742,18841970,18846628,18846771,0.00232985553789,0.0187197822126,"0.272,0.311","0.299,0.064","MXE","10","FBXO7",19.6351189743803,18.0775415925849,38.4020513549261,20.1681883911685,19.1228649918767,29.0185851646532,NA,"Macaca_fascicularis","adipose","GSE125483"
"1601","ENSMFAG00000037128","-","ZSCAN9","chr4",142637162,142637249,NA,NA,2.24363128171e-05,0.00104685560955,"0.375,0.28","0.031,0.05","SE","4","ZSCAN9",2.87216599512615,1.90251760493119,2.08525541886468,2.37787487586009,2.14019624039564,2.47871070699541,NA,"Macaca_fascicularis","adipose","GSE125483"
"1602","ENSMFAG00000037136","+","SOAT1","chr1",37254686,37254745,NA,NA,0.00504125792483,0.049663078144,"1.0,1.0","0.686,0.939","SE","1","SOAT1",8.90014177086811,17.2087386097663,19.0126206444073,13.6722471072621,15.4404928585142,13.9563812076377,NA,"Macaca_fascicularis","adipose","GSE125483"
"1603","ENSMFAG00000037137","+","TMEM126B","chr14",81202279,81202473,NA,NA,0.0049276617507,0.0488424622867,"0.919,0.943","0.949,0.824","SE","14","TMEM126B",20.8421205786993,26.699036927427,33.1454427888784,30.2041495080113,28.4515932177192,26.9937816837888,NA,"Macaca_fascicularis","adipose","GSE125483"
"1604","ENSMFAG00000037137","+","TMEM126B","chr14",81200923,81201045,NA,NA,0.00119029916324,0.0168674304098,"0.92,0.988","0.9,0.882","SE","14","TMEM126B",20.8421205786993,26.699036927427,33.1454427888784,30.2041495080113,28.4515932177192,26.9937816837888,NA,"Macaca_fascicularis","adipose","GSE125483"
"1605","ENSMFAG00000037198","+","GDI1","chrX",151342675,151342765,NA,NA,0.0175725534691,0.0357119635017,"0.028,0.015","0.027,0.001","RI","X","GDI1",59.9995564134649,44.9977765082834,56.998497095171,45.0205652833979,45.0091708958407,58.499026754318,NA,"Macaca_fascicularis","adipose","GSE125483"
"1606","ENSMFAG00000037245","-","MED15","chr10",30811573,30811710,NA,NA,0.000126753753701,0.003550157002,"0.758,0.956","1.0,1.0","SE","10","MED15",19.7722730298507,14.4201004934153,17.3744951334504,10.0562933792801,12.2381969363477,18.5733840816506,NA,"Macaca_fascicularis","adipose","GSE125483"
"1607","ENSMFAG00000037245","-","MED15","chr10",30819640,30819760,NA,NA,0.00501339638709,0.0494984284927,"0.106,0.054","0.189,0.167","SE","10","MED15",19.7722730298507,14.4201004934153,17.3744951334504,10.0562933792801,12.2381969363477,18.5733840816506,NA,"Macaca_fascicularis","adipose","GSE125483"
"1608","ENSMFAG00000037251","+",NA,"chr13",35541975,35541996,NA,NA,0.00321118930544,0.0352830078324,"0.0,0.0","0.0,0.045","SE","13","ENSMFAG00000037251",29.4037557314067,21.5154424139396,31.6541752760306,19.5232406251594,20.5193415195495,30.5289655037187,NA,"Macaca_fascicularis","adipose","GSE125483"
"1609","ENSMFAG00000037252","-","GTPBP1","chr10",12512223,12512335,NA,NA,0.00161944608135,0.0210892496124,"1.0,0.853","0.608,0.843","SE","10","GTPBP1",9.75985834790498,5.27111853101287,9.24278934642032,4.54401713774332,4.90756783437809,9.50132384716265,NA,"Macaca_fascicularis","adipose","GSE125483"
"1610","ENSMFAG00000037268","+","VPS72","chr1",100828490,100828635,NA,NA,9.19250099719e-05,0.00290713960536,"0.986,1.0","0.962,0.926","SE","1","VPS72",30.735329,26.944115,23.47872,23.665092,25.3046035,27.1070245,NA,"Macaca_fascicularis","adipose","GSE125483"
"1611","ENSMFAG00000037276","+","MAPK8IP3","chr20",1795070,1795073,NA,NA,6.87295164781e-07,2.80502339126e-05,"0.0,0.0","0.606,0.3","A3SS","20","MAPK8IP3",14.3139115457232,12.3242913586579,16.3700981987135,8.27695410535466,10.3006227320063,15.3420048722184,NA,"Macaca_fascicularis","adipose","GSE125483"
"1612","ENSMFAG00000037304","+",NA,"chr1",98203852,98203955,98206089,98206155,7.26323371282e-05,0.00118685273212,"0.306,0.157","0.222,0.017","MXE","1","ENSMFAG00000037304",66.803864,61.903404,58.175629,60.652733,61.2780685,62.4897465,NA,"Macaca_fascicularis","adipose","GSE125483"
"1613","ENSMFAG00000037304","+",NA,"chr1",98203431,98203509,NA,NA,0.000105483635619,0.00319767009174,"0.912,0.958","0.965,0.986","SE","1","ENSMFAG00000037304",66.803864,61.903404,58.175629,60.652733,61.2780685,62.4897465,NA,"Macaca_fascicularis","adipose","GSE125483"
"1614","ENSMFAG00000037304","+",NA,"chr1",98207625,98207713,NA,NA,3.84503540118e-12,2.78078453121e-09,"0.887,0.918","1.0,0.987","SE","1","ENSMFAG00000037304",66.803864,61.903404,58.175629,60.652733,61.2780685,62.4897465,NA,"Macaca_fascicularis","adipose","GSE125483"
"1615","ENSMFAG00000037324","+","SYNM","chr7",79960815,79961751,NA,NA,1.96018452894e-05,0.000102909687769,"1.0,0.722","0.668,0.0","RI","7","SYNM",9.66042481559009,3.68781303069218,1.6066112117632,7.53118710427636,5.60950006748427,5.63351801367665,NA,"Macaca_fascicularis","adipose","GSE125483"
"1616","ENSMFAG00000037326","+","ST7L","chr1",114192817,114192933,NA,NA,0.000647395727035,0.0108794717614,"1.0,1.0","1.0,0.861","SE","1","ST7L",5.89459553739189,5.14810504002035,9.05184240054265,4.15785049381041,4.65297776691538,7.47321896896727,NA,"Macaca_fascicularis","adipose","GSE125483"
"1617","ENSMFAG00000037326","+","ST7L","chr1",114192817,114192933,114199688,114199767,4.05754254043e-05,0.000742278121238,"0.179,0.196","0.221,0.004","MXE","1","ST7L",5.89459553739189,5.14810504002035,9.05184240054265,4.15785049381041,4.65297776691538,7.47321896896727,NA,"Macaca_fascicularis","adipose","GSE125483"
"1618","ENSMFAG00000037347","-","DUSP16","chr11",13048285,13048409,NA,NA,0.000877895017382,0.013591264604,"0.56,0.839","1.0,1.0","SE","11","DUSP16",6.28414310216014,5.06335793568296,5.36001913724216,7.77250401656651,6.41793097612473,5.82208111970115,NA,"Macaca_fascicularis","adipose","GSE125483"
"1619","ENSMFAG00000037358","-","NME7","chr1",27212380,27212482,NA,NA,0.000204070452577,0.00490204823806,"1.0,1.0","1.0,0.889","SE","1","NME7",6.79209130710511,7.17050846153846,9.09100289724016,8.31699475513799,7.74375160833823,7.94154710217264,NA,"Macaca_fascicularis","adipose","GSE125483"
"1620","ENSMFAG00000037358","-","NME7","chr1",27283415,27283582,NA,NA,0.00140754163597,0.0190938887984,"0.956,1.0","0.896,0.902","SE","1","NME7",6.79209130710511,7.17050846153846,9.09100289724016,8.31699475513799,7.74375160833823,7.94154710217264,NA,"Macaca_fascicularis","adipose","GSE125483"
"1621","ENSMFAG00000037360","+","BCO2","chr14",108165484,108165689,NA,NA,0.000159548963408,0.00413683291807,"1.0,1.0","1.0,0.464","SE","14","BCO2",0.405121,0,2.257129,0.152733,0.0763665,1.331125,NA,"Macaca_fascicularis","adipose","GSE125483"
"1622","ENSMFAG00000037361","+","MON2","chr11",61734041,61734059,NA,NA,0.00143341932846,0.019324958376,"0.0,0.062","0.0,0.168","SE","11","MON2",4.50787462084319,5.13586438680952,6.05544276415751,7.00821477445387,6.07203958063169,5.28165869250035,NA,"Macaca_fascicularis","adipose","GSE125483"
"1623","ENSMFAG00000037383","-","SRL","chr20",4433161,4434313,NA,NA,3.94651662128e-05,0.00155813653532,"1.0,1.0","1.0,0.037","SE","20","SRL",1.984277,0.784151,0.644153,0.863537,0.823844,1.314215,NA,"Macaca_fascicularis","adipose","GSE125483"
"1624","ENSMFAG00000037386","+","PDS5B","chr17",12313454,12313457,NA,NA,1.57185650592e-05,0.000427675957652,"0.0,0.0","0.193,0.098","A3SS","17","PDS5B",4.41085133202678,4.54998337416299,3.81803779715826,5.17090385791279,4.86044361603789,4.11444456459252,NA,"Macaca_fascicularis","adipose","GSE125483"
"1625","ENSMFAG00000037398","+","ESCO1","chr18",60746398,60748516,NA,NA,0.000847320846255,0.0132115662876,"1.0,1.0","1.0,0.263","SE","18","ESCO1",6.96478559618857,5.3183615779338,3.95689071053159,5.70077563831495,5.50956860812438,5.46083815336008,NA,"Macaca_fascicularis","adipose","GSE125483"
"1626","ENSMFAG00000037399","-","TATDN1","chr8",125865906,125865949,NA,NA,0.00466974043765,0.046952454748,"1.0,0.978","0.926,0.953","SE","8","TATDN1",17.3725687441105,14.9093299431357,17.2367251031682,17.9136555970756,16.4114927701056,17.3046469236393,NA,"Macaca_fascicularis","adipose","GSE125483"
"1627","ENSMFAG00000037399","-","TATDN1","chr8",125866048,125866192,NA,NA,0.00127585466012,0.0176596424248,"1.0,1.0","0.876,0.94","SE","8","TATDN1",17.3725687441105,14.9093299431357,17.2367251031682,17.9136555970756,16.4114927701056,17.3046469236393,NA,"Macaca_fascicularis","adipose","GSE125483"
"1628","ENSMFAG00000037480","+","SPEG","chr12",109137827,109138010,NA,NA,0.000642107888849,0.0108265485006,"1.0,0.755","1.0,1.0","SE","12","SPEG",7.64617786285225,1.12534057374243,2.87949183941269,3.1969287515802,2.16113466266131,5.26283485113247,NA,"Macaca_fascicularis","adipose","GSE125483"
"1629","ENSMFAG00000037498","+",NA,"chr19",9678900,9679027,NA,NA,1.2174746278e-05,0.000652475323216,"0.7,0.776","1.0,1.0","SE","19","ENSMFAG00000037498",3.87455751699029,9.43990052330097,5.04814094563107,5.17294005825243,7.3064202907767,4.46134923131068,NA,"Macaca_fascicularis","adipose","GSE125483"
"1630","ENSMFAG00000037510","+","MILR1","chr16",61783842,61783953,NA,NA,0.000376972471456,0.00746206505082,"1.0,1.0","0.871,0.813","SE","16","MILR1",17.4112510267686,1.910304,2.53789408221797,1.882709,1.8965065,9.97457255449329,NA,"Macaca_fascicularis","adipose","GSE125483"
"1631","ENSMFAG00000037510","+","MILR1","chr16",61775747,61776017,61780528,61780813,0.00705534278882,0.0442736433143,"0.5,0.564","0.642,0.896","MXE","16","MILR1",17.4112510267686,1.910304,2.53789408221797,1.882709,1.8965065,9.97457255449329,NA,"Macaca_fascicularis","adipose","GSE125483"
"1632","ENSMFAG00000037511","+",NA,"chr14",66176651,66176674,NA,NA,0.000157501491292,0.00411872766533,"0.751,0.0","1.0,1.0","SE","14","ENSMFAG00000037511",2.672792,2.170542,4.230331,1.763686,1.967114,3.4515615,NA,"Macaca_fascicularis","adipose","GSE125483"
"1633","ENSMFAG00000037511","+",NA,"chr14",66172798,66173281,66175001,66175097,0.00186938685211,0.0159291437556,"1.0,0.656","0.644,0.119","MXE","14","ENSMFAG00000037511",2.672792,2.170542,4.230331,1.763686,1.967114,3.4515615,NA,"Macaca_fascicularis","adipose","GSE125483"
"1634","ENSMFAG00000037512","+","TMEM198","chr12",109233283,109233859,NA,NA,6.63474561343e-05,0.00229664271234,"1.0,1.0","1.0,0.049","SE","12","TMEM198",0.401202,0.142878,1.315933,0.124678,0.133778,0.8585675,NA,"Macaca_fascicularis","adipose","GSE125483"
"1635","ENSMFAG00000037517","+","MCRIP2","chr20",671078,671180,NA,NA,0.00151232907765,0.0200898123046,"1.0,1.0","1.0,0.938","SE","20","MCRIP2",15.4248925731463,11.5880231543086,37.0185857915832,6.32434399599198,8.95618357515029,26.2217391823648,NA,"Macaca_fascicularis","adipose","GSE125483"
"1636","ENSMFAG00000037519","+","ZKSCAN5","chr3",43790450,43790586,NA,NA,0.000480690788449,0.00883302038665,"1.0,1.0","1.0,0.771","SE","3","ZKSCAN5",4.43511525168287,2.60487243792072,4.67121840875093,2.57798635714286,2.59142939753179,4.5531668302169,NA,"Macaca_fascicularis","adipose","GSE125483"
"1637","ENSMFAG00000037531","-","TNPO2","chr19",12920601,12920571,NA,NA,0.000517652280966,0.00463050602015,"0.0,0.0","0.155,0.053","A3SS","19","TNPO2",10.2433185568304,7.59633278325565,16.180355264611,6.59282225743994,7.0945775203478,13.2118369107207,NA,"Macaca_fascicularis","adipose","GSE125483"
"1638","ENSMFAG00000037546","+","CEP63","chr2",36742459,36742739,NA,NA,2.87875345146e-05,0.0012536506966,"0.586,1.0","0.447,0.16","SE","2","CEP63",4.75412900438322,4.79771273450219,5.04583686255479,4.82185349185974,4.80978311318097,4.899982933469,NA,"Macaca_fascicularis","adipose","GSE125483"
"1639","ENSMFAG00000037546","+","CEP63","chr2",36742459,36742615,NA,NA,2.70065737196e-06,0.000213626217899,"0.523,1.0","0.27,0.039","SE","2","CEP63",4.75412900438322,4.79771273450219,5.04583686255479,4.82185349185974,4.80978311318097,4.899982933469,NA,"Macaca_fascicularis","adipose","GSE125483"
"1640","ENSMFAG00000037546","+","CEP63","chr2",36741452,36741658,NA,NA,1.55431223448e-13,1.71200553733e-10,"0.794,1.0","0.259,0.088","SE","2","CEP63",4.75412900438322,4.79771273450219,5.04583686255479,4.82185349185974,4.80978311318097,4.899982933469,NA,"Macaca_fascicularis","adipose","GSE125483"
"1641","ENSMFAG00000037546","+","CEP63","chr2",36742459,36742739,NA,NA,0.000245028913851,0.00555636674746,"1.0,1.0","0.895,0.764","SE","2","CEP63",4.75412900438322,4.79771273450219,5.04583686255479,4.82185349185974,4.80978311318097,4.899982933469,NA,"Macaca_fascicularis","adipose","GSE125483"
"1642","ENSMFAG00000037546","+","CEP63","chr2",36742459,36742615,NA,NA,1.7414474658e-05,0.000858012437529,"1.0,1.0","0.775,0.6","SE","2","CEP63",4.75412900438322,4.79771273450219,5.04583686255479,4.82185349185974,4.80978311318097,4.899982933469,NA,"Macaca_fascicularis","adipose","GSE125483"
"1643","ENSMFAG00000037554","-","MTFR1L","chr1",202533661,202533625,NA,NA,0.0018066580004,0.0120382415741,"0.927,0.97","0.896,0.863","A3SS","1","MTFR1L",19.2131989727235,17.9658593776752,38.4723135371381,16.9295407960554,17.4477000868653,28.8427562549308,NA,"Macaca_fascicularis","adipose","GSE125483"
"1644","ENSMFAG00000037555","+","KIAA2013","chr1",216189739,216192029,NA,NA,2.29150032283e-13,7.21822601691e-12,"0.057,0.044","0.051,0.0","RI","1","KIAA2013",7.165407,5.449335,8.96745518478261,4.214442,4.8318885,8.0664310923913,NA,"Macaca_fascicularis","adipose","GSE125483"
"1645","ENSMFAG00000037556","-","ERCC8","chr6",60498134,60498230,NA,NA,0.000148762211126,0.00395332647677,"1.0,1.0","0.748,0.802","SE","6","ERCC8",3.49913631871345,4.67466830116959,7.46250607602339,5.3085289785575,4.99159863986355,5.48082119736842,NA,"Macaca_fascicularis","adipose","GSE125483"
"1646","ENSMFAG00000037572","-","NEK9","chr7",139815371,139815549,NA,NA,0.00187235590538,0.0234623806213,"1.0,1.0","1.0,0.878","SE","7","NEK9",30.566826,24.381088,40.4587337290125,21.686899,23.0339935,35.5127798645062,NA,"Macaca_fascicularis","adipose","GSE125483"
"1647","ENSMFAG00000037581","+","STK16","chr12",108938519,108938653,NA,NA,0.00140776177659,0.0190938887984,"1.0,1.0","0.974,0.937","SE","12","STK16",13.8633699734129,6.55509393434617,17.6262547113402,6.68698354639175,6.62103874036896,15.7448123423765,NA,"Macaca_fascicularis","adipose","GSE125483"
"1648","ENSMFAG00000037584","+",NA,"chr4",66361968,66362145,NA,NA,6.09606254898e-05,0.002139432697,"1.0,1.0","0.759,0.738","SE","4","ENSMFAG00000037584",5.57830018249107,3.06196422409393,2.47464343542624,5.52996637825421,4.29596530117407,4.02647180895865,NA,"Macaca_fascicularis","adipose","GSE125483"
"1649","ENSMFAG00000037589","-","L3HYPDH","chr7",123769342,123769512,NA,NA,0.000112129532372,0.00329553415172,"1.0,1.0","1.0,0.82","SE","7","L3HYPDH",4.39737572778123,3.89637925978869,5.54484162585457,5.63245126041019,4.76441526009944,4.9711086768179,NA,"Macaca_fascicularis","adipose","GSE125483"
"1650","ENSMFAG00000037591","+","ZNF197","chr2",99618022,99618502,NA,NA,0.00468458899724,0.0470550234098,"1.0,1.0","1.0,0.581","SE","2","ZNF197",2.2408823619727,2.46779222037841,2.1697511498139,2.50345323774814,2.48562272906327,2.2053167558933,NA,"Macaca_fascicularis","adipose","GSE125483"
"1651","ENSMFAG00000037591","+","ZNF197","chr2",99618031,99618502,NA,NA,0.00489171027958,0.0486528158946,"1.0,1.0","1.0,0.59","SE","2","ZNF197",2.2408823619727,2.46779222037841,2.1697511498139,2.50345323774814,2.48562272906327,2.2053167558933,NA,"Macaca_fascicularis","adipose","GSE125483"
"1652","ENSMFAG00000037593","-","ULK2","chr16",19754977,19755186,NA,NA,0.000718429628121,0.0117894651292,"1.0,1.0","1.0,0.863","SE","16","ULK2",7.46775421193772,7.42587170657439,9.41820746297578,7.4504714517301,7.43817157915224,8.44298083745675,NA,"Macaca_fascicularis","adipose","GSE125483"
"1653","ENSMFAG00000037595","-","RBM23","chr7",86600666,86600714,NA,NA,1.70359897889e-06,0.000146177454756,"1.0,1.0","0.374,0.305","SE","7","RBM23",34.9233162200461,21.9814872081413,24.6641813621352,22.3735976497696,22.1775424289554,29.7937487910906,NA,"Macaca_fascicularis","adipose","GSE125483"
"1654","ENSMFAG00000037595","-","RBM23","chr7",86601802,86601918,NA,NA,2.14654827299e-05,0.00101323082816,"1.0,1.0","0.934,0.907","SE","7","RBM23",34.9233162200461,21.9814872081413,24.6641813621352,22.3735976497696,22.1775424289554,29.7937487910906,NA,"Macaca_fascicularis","adipose","GSE125483"
"1655","ENSMFAG00000037595","-","RBM23","chr7",86601802,86601918,86603962,86604038,0.00478193460907,0.032529210639,"0.457,0.41","0.509,0.882","MXE","7","RBM23",34.9233162200461,21.9814872081413,24.6641813621352,22.3735976497696,22.1775424289554,29.7937487910906,NA,"Macaca_fascicularis","adipose","GSE125483"
"1656","ENSMFAG00000037597","-","RPS6KL1","chr7",139614232,139613413,NA,NA,1.22568311056e-09,8.23659050296e-08,"1.0,1.0","0.02,0.0","A5SS","7","RPS6KL1",2.50080168541301,0.68606,0.776988,0.406345,0.5462025,1.63889484270651,NA,"Macaca_fascicularis","adipose","GSE125483"
"1657","ENSMFAG00000037597","-","RPS6KL1","chr7",139598173,139598269,139599587,139599670,2.82038318835e-05,0.00055014462433,"0.0,0.0","0.336,0.52","MXE","7","RPS6KL1",2.50080168541301,0.68606,0.776988,0.406345,0.5462025,1.63889484270651,NA,"Macaca_fascicularis","adipose","GSE125483"
"1658","ENSMFAG00000037602","+","PEX5","chr11",7632437,7632548,NA,NA,0.00393045658359,0.0413056839313,"0.174,0.109","0.218,0.536","SE","11","PEX5",10.289826773913,5.96942450537084,11.6892615928389,5.86771393503836,5.9185692202046,10.9895441833759,NA,"Macaca_fascicularis","adipose","GSE125483"
"1659","ENSMFAG00000037605","+","MCUR1","chr4",157004220,157004292,157009313,157009367,0.00202366229995,0.016844777705,"0.0,0.057","0.04,0.139","MXE","4","MCUR1",4.254037,4.241386,5.51042796459187,4.12447763958256,4.18293181979128,4.88223248229593,NA,"Macaca_fascicularis","adipose","GSE125483"
"1660","ENSMFAG00000037615","-","FAM207A","chr3",1757439,1757587,NA,NA,0.000380872911076,0.00750990890875,"1.0,1.0","1.0,0.897","SE","3","FAM207A",13.6648652111932,8.25858123548046,11.5216036193242,5.34694002956705,6.80276063252376,12.5932344152587,NA,"Macaca_fascicularis","adipose","GSE125483"
