"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474238","FPKM.SRR8474256","FPKM.SRR8474268","FPKM.SRR8474289","FPKM.SRR8474300","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"817","ENSCAFG00000010019","+","PCBP4","chr20",37756515,37756644,37756895,37756970,0.00182503321316,0.0188008586794,"0.52,0.562,0.579","0.465,0.449","MXE","20","PCBP4",22.2328126395706,29.9272832213701,30.8447763680982,22.5318420071575,32.2708742321063,25.2031436716088,20.7327191511588,NA,"Macaca_fascicularis","dog","GSE125483"
"818","ENSCAFG00000010064","+","CMBL","chr34",4023366,4023474,NA,NA,0.000912616022624,0.0346702957183,"0.986,0.994,0.991","0.96,0.979","SE","34","CMBL",30.474512,24.496008,26.662079,18.01082,26.089272,25.049137,16.86176,NA,"Macaca_fascicularis","dog","GSE125483"
"819","ENSCAFG00000010071","+","PDLIM5","chr32",17419571,17419898,NA,NA,0.00534002619752,0.0499730809828,"0.815,1.0,0.912","0.476,0.843","A3SS","32","PDLIM5",6.00730242189055,4.34784178706468,6.08974809817579,10.9511311140962,4.47909258640133,7.68272721138751,2.942311457822,NA,"Macaca_fascicularis","dog","GSE125483"
"820","ENSCAFG00000010085","+","ATP10A","chr3",34989308,34989526,34991955,34992150,0.00439755265998,0.037609258255,"0.498,0.404,0.468","0.016,0.423","MXE","3","ATP10A",9.37630227606303,11.5007265661558,10.6089486157997,15.4253913958558,9.23674559356788,11.8035474292395,6.91249071990789,NA,"Macaca_fascicularis","dog","GSE125483"
"821","ENSCAFG00000010085","+","ATP10A","chr3",34984830,34984961,34989308,34989526,0.000812233121787,0.0100992377687,"0.469,0.447,0.39","0.575,0.611","MXE","3","ATP10A",9.37630227606303,11.5007265661558,10.6089486157997,15.4253913958558,9.23674559356788,11.8035474292395,6.91249071990789,NA,"Macaca_fascicularis","dog","GSE125483"
"822","ENSCAFG00000010089","+","ATPSCKMT","chr34",4058299,4058437,NA,NA,5.07850076231e-05,0.00427992258864,"0.914,0.842,0.953","1.0,0.976","SE","34","ATPSCKMT",13.066778,17.717155,12.818666,10.680677,15.806891,12.188707,11.174682,NA,"Macaca_fascicularis","dog","GSE125483"
"823","ENSCAFG00000010101","-","KIF13A","chr35",16707017,16707875,NA,NA,0.0127340877679,0.0390936494475,"0.078,0.103,0.015","0.0,0.058","RI","35","KIF13A",5.45647585237747,5.12187823394294,5.58898968222385,6.05365713108998,6.30362647008047,5.69970755523043,3.8085015680078,NA,"Macaca_fascicularis","dog","GSE125483"
"824","ENSCAFG00000010111","+","NIPSNAP2","chr6",468591,468686,469040,469111,5.68388955013e-07,3.14887481077e-05,"0.188,0.227,0.184","0.024,0.183","MXE","6","NIPSNAP2",127.869397257852,115.555762149014,110.899666425858,163.511920931337,124.655601784514,134.093661538349,80.0704546445093,NA,"Macaca_fascicularis","dog","GSE125483"
"825","ENSCAFG00000010127","-","SNRPN","chr3",35842785,35842930,NA,NA,7.42303055219e-05,0.00551744448772,"0.992,1.0,1.0","0.973,0.974","SE","3","SNRPN",74.5084952532998,74.8659444355751,78.1292171395349,73.2725507316153,82.1952835606537,75.3034210414833,52.3537426654096,NA,"Macaca_fascicularis","dog","GSE125483"
"826","ENSCAFG00000010127","-","SNRPN","chr3",35839756,35839920,NA,NA,0.00130396846627,0.0452750772167,"0.073,0.088,0.084","0.031,0.091","SE","3","SNRPN",74.5084952532998,74.8659444355751,78.1292171395349,73.2725507316153,82.1952835606537,75.3034210414833,52.3537426654096,NA,"Macaca_fascicularis","dog","GSE125483"
"827","ENSCAFG00000010132","-","APLP2","chr5",4725273,4725441,NA,NA,0.000119359020045,0.0081295398026,"0.761,0.837,0.825","0.646,0.753","SE","5","APLP2",93.0977814089457,95.4294209504792,94.8828537891374,101.944479728435,96.6997512460064,96.641704975506,64.0430573988285,NA,"Macaca_fascicularis","dog","GSE125483"
"828","ENSCAFG00000010180","-","SLC41A1","chr38",2225486,2225630,NA,NA,0.00171797662794,0.00753455463968,"0.0,0.033,0.094","0.0,0.0","RI","38","SLC41A1",7.98712184263533,8.36047769450273,12.9431762236676,10.439856843055,8.72589356357532,10.4567183031193,5.69545708602602,NA,"Macaca_fascicularis","dog","GSE125483"
"829","ENSCAFG00000010193","-","GUSB","chr6",774772,774856,775481,775676,0.0029909053835,0.0277853456939,"0.505,0.532,0.521","0.351,0.469","MXE","6","GUSB",64.4682174155556,57.6632114624444,64.966486702,54.8541773437778,66.3447028375556,61.4296271537778,41.3359714333333,NA,"Macaca_fascicularis","dog","GSE125483"
"830","ENSCAFG00000010193","-","GUSB","chr6",741347,741529,NA,NA,0.000128972693383,0.00859503334074,"0.899,0.941,0.884","0.706,0.851","SE","6","GUSB",64.4682174155556,57.6632114624444,64.966486702,54.8541773437778,66.3447028375556,61.4296271537778,41.3359714333333,NA,"Macaca_fascicularis","dog","GSE125483"
"831","ENSCAFG00000010199","+","NFRKB","chr5",4959402,4959438,NA,NA,0.000132353779117,0.00360807910897,"0.249,0.181,0.202","0.047,0.049","A3SS","5","NFRKB",11.0942282039424,10.6984740682335,11.4264215193328,12.4465506520091,9.51251017740713,11.6557334584281,6.73699474854688,NA,"Macaca_fascicularis","dog","GSE125483"
"832","ENSCAFG00000010201","+","MFSD13A","chr28",14966463,14966916,NA,NA,0.00100365628341,0.0374346925539,"0.841,0.911,0.937","0.59,0.824","SE","28","MFSD13A",11.6925717549801,10.6240831128818,12.8647596082337,12.2050841666667,10.1978411932271,12.2541385099602,6.94064143536963,NA,"Macaca_fascicularis","dog","GSE125483"
"833","ENSCAFG00000010201","+","MFSD13A","chr28",14968899,14970153,NA,NA,1.82054127329e-09,4.86005366e-08,"0.15,0.157,0.135","0.0,0.183","RI","28","MFSD13A",11.6925717549801,10.6240831128818,12.8647596082337,12.2050841666667,10.1978411932271,12.2541385099602,6.94064143536963,NA,"Macaca_fascicularis","dog","GSE125483"
"834","ENSCAFG00000010239","+","IKBKE","chr38",2755103,2755300,2756054,2756119,0.00028062642257,0.00437251044667,"0.646,0.751,0.659","0.44,0.558","MXE","38","IKBKE",18.553472122272,17.7325048633782,16.1270084496263,14.2661494648729,18.3606869309417,16.3155433455904,12.03106393144,NA,"Macaca_fascicularis","dog","GSE125483"
"835","ENSCAFG00000010239","+","IKBKE","chr38",2754061,2754172,2754467,2754647,0.00270849951486,0.02582137396,"0.462,0.474,0.401","1.0,0.477","MXE","38","IKBKE",18.553472122272,17.7325048633782,16.1270084496263,14.2661494648729,18.3606869309417,16.3155433455904,12.03106393144,NA,"Macaca_fascicularis","dog","GSE125483"
"836","ENSCAFG00000010239","+","IKBKE","chr38",2754467,2754647,2755103,2755300,0.0055085395351,0.0438047497959,"0.64,0.578,0.599","0.953,0.636","MXE","38","IKBKE",18.553472122272,17.7325048633782,16.1270084496263,14.2661494648729,18.3606869309417,16.3155433455904,12.03106393144,NA,"Macaca_fascicularis","dog","GSE125483"
"837","ENSCAFG00000010244","-","STPG2","chr32",20287614,20287775,NA,NA,8.62606841068e-07,0.000194678667665,"1.0,1.0,1.0","0.315,0.315","SE","32","STPG2",0.12662412380301,0.154145558823529,0.198315630984952,0.126558192202462,0.277445929890561,0.150499315663475,0.143863829571363,NA,"Macaca_fascicularis","dog","GSE125483"
"838","ENSCAFG00000010261","-","EIF2D","chr38",2863793,2864047,2865661,2865769,0.00295737993059,0.0276132890148,"0.477,0.602,0.514","0.98,0.513","MXE","38","EIF2D",24.0548271300733,24.5229613765281,19.2691662249389,21.6722514601467,27.6862234259169,21.6654149383863,17.403061600815,NA,"Macaca_fascicularis","dog","GSE125483"
"839","ENSCAFG00000010289","-","ZSCAN20","chr2",67946798,67947074,NA,NA,0.0105381786162,0.0346012923548,"0.21,0.589,0.282","0.0,0.269","RI","2","ZSCAN20",2.65418567672319,2.38882227306761,2.18029966483153,2.86393010218014,2.72833441664832,2.56613848124495,1.70571889657198,NA,"Macaca_fascicularis","dog","GSE125483"
"840","ENSCAFG00000010321","-","PPFIA4","chr7",141367,141476,NA,NA,0.00027369763304,0.0146952452933,"0.92,1.0,1.0","0.778,1.0","SE","7","PPFIA4",5.34344161128527,6.34548880299011,6.24848514805884,5.83337484446588,4.27901241017603,5.80843386793666,3.54150040438871,NA,"Macaca_fascicularis","dog","GSE125483"
"841","ENSCAFG00000010383","+","CAPN3","chr30",9376392,9376410,9379404,9379518,2.24820162487e-13,1.24550370018e-10,"0.0,0.0,0.0","0.879,0.675","MXE","30","CAPN3",2.34494780130293,2.29206624625407,2.65199801042345,2.0772020247557,1.25499098892508,2.35804927882736,1.18235241172638,NA,"Macaca_fascicularis","dog","GSE125483"
"842","ENSCAFG00000010383","+","CAPN3","chr30",9376392,9376410,NA,NA,3.48403057776e-05,0.00316666274117,"0.0,0.0,0.0","0.161,0.151","SE","30","CAPN3",2.34494780130293,2.29206624625407,2.65199801042345,2.0772020247557,1.25499098892508,2.35804927882736,1.18235241172638,NA,"Macaca_fascicularis","dog","GSE125483"
"843","ENSCAFG00000010383","+","CAPN3","chr30",9379404,9379518,NA,NA,0.00104473659187,0.0384225238243,"1.0,1.0,1.0","0.099,1.0","SE","30","CAPN3",2.34494780130293,2.29206624625407,2.65199801042345,2.0772020247557,1.25499098892508,2.35804927882736,1.18235241172638,NA,"Macaca_fascicularis","dog","GSE125483"
"844","ENSCAFG00000010394","+","PHLDB2","chr33",16592383,16592404,NA,NA,0.00104831593493,0.0384541345222,"0.0,0.114,0.162","0.228,0.112","SE","33","PHLDB2",4.5983478580327,5.09955089021542,3.48020828756813,3.24956756397612,7.48529922891254,3.77604123652565,4.19495003970932,NA,"Macaca_fascicularis","dog","GSE125483"
"845","ENSCAFG00000010423","-","COL4A4","chr25",39899872,39899941,39901345,39901529,0.000198025038024,0.00328024199199,"0.683,0.636,0.736","0.407,0.538","MXE","25","COL4A4",10.6879311720107,8.01696147027388,8.4899610761523,7.42340543653975,7.57463804275217,8.86709922823425,5.19719983767535,NA,"Macaca_fascicularis","dog","GSE125483"
"846","ENSCAFG00000010478","-","CTTN","chr18",47946330,47946009,NA,NA,7.3036021675e-11,1.14483963976e-08,"0.024,0.04,0.037","0.0,0.03","A3SS","18","CTTN",62.7493760134187,60.9604219429704,76.8598763074108,60.8136725190607,55.8686215590119,66.8076416132967,38.9430145006608,NA,"Macaca_fascicularis","dog","GSE125483"
"847","ENSCAFG00000010481","+","YARS","chr2",68539275,68539451,68546974,68547104,4.90497746641e-07,2.84374623808e-05,"0.38,0.41,0.425","0.002,0.362","MXE","2","YARS",56.475201,55.490292,63.289268,68.825104,49.567051,62.863191,35.0191143333333,NA,"Macaca_fascicularis","dog","GSE125483"
"848","ENSCAFG00000010483","-","STN1","chr28",16224167,16224335,16229744,16229813,0.00022668377441,0.00364595257809,"0.009,0.006,0.016","0.051,0.025","MXE","28","STN1",39.606347178392,46.2514702135678,44.8897467688442,33.1572795979899,51.5278984522613,39.217791181742,32.5931228886097,NA,"Macaca_fascicularis","dog","GSE125483"
"849","ENSCAFG00000010503","+","TM2D3","chr3",39426238,39426802,NA,NA,0.000182918930067,0.010996194191,"1.0,0.439,0.552","0.043,0.235","SE","3","TM2D3",11.4541273096019,9.64991940749415,11.7868261583138,8.08719801967213,11.8334855096019,10.4427171625293,7.16113497236535,NA,"Macaca_fascicularis","dog","GSE125483"
"850","ENSCAFG00000010516","+","SLK","chr28",16330219,16330312,NA,NA,0.000108757012699,0.00760185828133,"0.941,0.934,0.865","0.753,0.681","SE","28","SLK",17.150398107985,16.7336793841275,18.5652933820133,16.3072657749228,17.0093602979346,17.3409857549737,11.2476798940207,NA,"Macaca_fascicularis","dog","GSE125483"
"851","ENSCAFG00000010567","+","BSDC1","chr2",68856656,68856824,68858859,68858914,0.000577137225179,0.00771476194301,"0.574,0.579,0.599","0.441,0.514","MXE","2","BSDC1",49.77007067827,43.7707866402954,44.9520174219409,40.1176797869198,42.7910276329114,44.9465892957102,28.8539380910689,NA,"Macaca_fascicularis","dog","GSE125483"
"852","ENSCAFG00000010590","+","NPRL2","chr20",39008338,39008456,39008737,39008880,7.91095391257e-05,0.00160341529301,"0.266,0.279,0.291","0.005,0.289","MXE","20","NPRL2",33.901951,31.990873,30.655872,28.286873,35.955566,30.948232,22.648813,NA,"Macaca_fascicularis","dog","GSE125483"
"853","ENSCAFG00000010590","+","NPRL2","chr20",39008338,39008456,39008737,39008880,6.93378009202e-05,0.00146490794656,"0.268,0.278,0.295","0.005,0.289","MXE","20","NPRL2",33.901951,31.990873,30.655872,28.286873,35.955566,30.948232,22.648813,NA,"Macaca_fascicularis","dog","GSE125483"
"854","ENSCAFG00000010594","-","LRRK1","chr3",40085986,40086274,NA,NA,4.13150642053e-06,0.000632334180949,"0.158,0.175,0.062","0.0,0.073","SE","3","LRRK1",17.1557812468606,17.4668439690658,21.0799245052067,17.5160172563553,15.8284592776417,18.5839076694742,11.0984344155692,NA,"Macaca_fascicularis","dog","GSE125483"
"855","ENSCAFG00000010602","-","ELF3","chr7",962811,963155,NA,NA,0.011584337234,0.036853798247,"0.014,0.028,0.032","0.0,0.029","RI","7","ELF3",13.3006338874269,23.0277737909357,15.7482001535088,9.93207276608187,12.3973457207602,12.9936356023392,11.8083731705653,NA,"Macaca_fascicularis","dog","GSE125483"
"856","ENSCAFG00000010619","-","BICD1","chr27",16512680,16512874,NA,NA,4.63177274312e-11,4.40531214007e-08,"0.517,1.0,1.0","0.0,0.0","SE","27","BICD1",2.72952614517218,2.97139583659689,4.03893357866307,2.59861144564483,2.167363756921,3.12235705649336,1.71291986450596,NA,"Macaca_fascicularis","dog","GSE125483"
"857","ENSCAFG00000010619","-","BICD1","chr27",16513971,16513861,NA,NA,1.30611026139e-06,0.000129631443443,"0.662,0.469,0.381","0.021,0.164","A5SS","27","BICD1",2.72952614517218,2.97139583659689,4.03893357866307,2.59861144564483,2.167363756921,3.12235705649336,1.71291986450596,NA,"Macaca_fascicularis","dog","GSE125483"
"858","ENSCAFG00000010619","-","BICD1","chr27",16512680,16512874,NA,NA,1.7619400039e-07,5.10024176564e-05,"0.349,0.465,0.187","0.015,0.0","SE","27","BICD1",2.72952614517218,2.97139583659689,4.03893357866307,2.59861144564483,2.167363756921,3.12235705649336,1.71291986450596,NA,"Macaca_fascicularis","dog","GSE125483"
"859","ENSCAFG00000010665","-","SLC16A14","chr25",42333384,42333154,NA,NA,0.000153131428676,0.00388625262584,"0.228,0.173,0.242","0.0,0.168","A3SS","25","SLC16A14",1.94192065349233,1.86167296252129,3.25582441431005,3.28617981294719,3.10393074480409,2.82797496024986,1.65520123577513,NA,"Macaca_fascicularis","dog","GSE125483"
"860","ENSCAFG00000010682","-","SP110","chr25",42452527,42452779,42456418,42456566,0.00325583614928,0.0295234532853,"0.518,0.523,0.474","0.976,0.5","MXE","25","SP110",25.7180895397797,22.6928218298654,19.8598045361077,24.2753107074663,28.7773919706242,23.2844015944512,17.1567379334965,NA,"Macaca_fascicularis","dog","GSE125483"
"861","ENSCAFG00000010725","+","GIT2","chr26",17198933,17199083,17202731,17202980,0.00388357511074,0.0340307653816,"0.545,0.55,0.56","0.719,0.657","MXE","26","GIT2",5.89224013022917,5.9638922088032,6.31330522189887,7.61395823681339,5.31088663914151,6.60650119631381,3.75825961598157,NA,"Macaca_fascicularis","dog","GSE125483"
"862","ENSCAFG00000010725","+","GIT2","chr26",17204612,17204702,NA,NA,2.66010265737e-06,0.000455115204208,"1.0,1.0,0.966","0.714,0.95","SE","26","GIT2",5.89224013022917,5.9638922088032,6.31330522189887,7.61395823681339,5.31088663914151,6.60650119631381,3.75825961598157,NA,"Macaca_fascicularis","dog","GSE125483"
"863","ENSCAFG00000010734","-","ZMYND8","chr24",34347691,34348084,34353185,34353695,0.0050268172699,0.0410880506684,"0.743,0.673,0.684","0.929,0.729","MXE","24","ZMYND8",11.2071151210596,14.8015641550984,12.1816251297913,8.30285596640521,10.9396776769276,10.563865405752,8.58041394400867,NA,"Macaca_fascicularis","dog","GSE125483"
"864","ENSCAFG00000010769","-","MANBA","chr32",24080646,24080865,24091625,24091793,1.09938468409e-05,0.000326281668742,"0.277,0.294,0.291","0.021,0.247","MXE","32","MANBA",38.7271613725079,33.1949280010493,41.4347505666317,34.669929023085,27.9760492172088,38.2772803207415,20.3903257394194,NA,"Macaca_fascicularis","dog","GSE125483"
"865","ENSCAFG00000010794","+","SPATA17","chr38",12864088,12864178,12865306,12865388,0.00198445250425,0.0201107320858,"1.0,1.0,0.352","0.202,0.322","MXE","38","SPATA17",0.952485517758485,0.70878755801105,0.3882696543015,0.85659835359116,0.855950586424625,0.732451175217048,0.521579381478558,NA,"Macaca_fascicularis","dog","GSE125483"
"866","ENSCAFG00000010807","+","PDCD4","chr28",22202879,22202986,NA,NA,0.00128801936519,0.0448969158565,"1.0,0.993,0.984","0.976,0.958","SE","28","PDCD4",88.3407035701026,73.3871502574499,66.6996580591109,78.9703924421104,78.9321717479238,78.0035846904413,50.7731073351246,NA,"Macaca_fascicularis","dog","GSE125483"
"867","ENSCAFG00000010833","-","NKD2","chr34",11451594,11452736,NA,NA,1.70974345792e-14,1.16642498129e-12,"0.092,0.11,0.127","0.001,0.104","RI","34","NKD2",24.7455784686144,19.1732442149262,17.175316605149,22.7176484101822,24.0959133132774,21.5461811613152,14.4230525094012,NA,"Macaca_fascicularis","dog","GSE125483"
"868","ENSCAFG00000010866","-","RBM5","chr20",39216802,39216876,NA,NA,0.00052247893627,0.0230657234849,"0.689,0.66,0.697","0.807,0.817","SE","20","RBM5",102.73558,88.12822,80.600029,87.512596,102.357574,90.282735,63.4952646666667,NA,"Macaca_fascicularis","dog","GSE125483"
"869","ENSCAFG00000010870","-","UBE3B","chr26",17589682,17589787,17590209,17590269,0.000113393266085,0.00209399564704,"0.828,0.746,0.761","1.0,0.809","MXE","26","UBE3B",14.4199078725146,15.7262039535505,13.7397914457811,16.3509035141186,12.0018336026733,14.8368676108048,9.24267918540793,NA,"Macaca_fascicularis","dog","GSE125483"
"870","ENSCAFG00000010871","-","LRP5","chr18",49465236,49465436,49466646,49466970,0.000941018472742,0.0113605765256,"0.6,0.594,0.58","0.997,0.537","MXE","18","LRP5",32.318401,32.242455,36.324211,30.36619,39.811188,33.002934,24.017881,NA,"Macaca_fascicularis","dog","GSE125483"
"871","ENSCAFG00000010873","-","EPRS","chr38",14799898,14799919,NA,NA,0.00135426653282,0.0467775253379,"0.0,0.053,0.0","0.068,0.0","SE","38","EPRS",44.7813565400277,34.3137194338802,36.3845017319628,56.4952963593596,37.7437576683139,45.8870515437834,24.0191590340647,NA,"Macaca_fascicularis","dog","GSE125483"
"872","ENSCAFG00000010877","-","ABCA5","chr9",15524792,15524864,NA,NA,0.0053643063044,0.0200834394567,"0.184,0.205,0.284","0.035,0.183","RI","9","ABCA5",13.7786049118986,5.9886117754268,5.89935922121055,7.96112458587688,14.3924398140714,9.21302957299534,6.79368386316607,NA,"Macaca_fascicularis","dog","GSE125483"
"873","ENSCAFG00000010877","-","ABCA5","chr9",15423131,15423211,NA,NA,4.19066796065e-06,0.000637723876915,"1.0,0.962,1.0","0.878,0.984","SE","9","ABCA5",13.7786049118986,5.9886117754268,5.89935922121055,7.96112458587688,14.3924398140714,9.21302957299534,6.79368386316607,NA,"Macaca_fascicularis","dog","GSE125483"
"874","ENSCAFG00000010878","-","TCERG1L","chr28",39557600,39557783,NA,NA,0.000170108105521,0.0104496126903,"1.0,1.0,1.0","0.836,1.0","SE","28","TCERG1L",0.610011,4.42563,2.310742,1.675095,1.03295,1.53194933333333,1.81952666666667,NA,"Macaca_fascicularis","dog","GSE125483"
"875","ENSCAFG00000010880","-","TRIP11","chr8",1347314,1347400,1349047,1349092,0.00033672144631,0.00502662614162,"0.793,0.713,0.687","1.0,0.915","MXE","8","TRIP11",5.74829923108723,4.89737916880254,5.39322816742456,7.73417404919388,5.79338634669974,6.29190048256856,3.56358850516743,NA,"Macaca_fascicularis","dog","GSE125483"
"876","ENSCAFG00000010909","+","CPSF2","chr8",1386059,1386160,1387136,1387337,0.00251495559675,0.0243014895453,"0.401,0.458,0.439","0.598,0.525","MXE","8","CPSF2",9.449178,8.128287,9.888145,13.221017,8.230661,10.85278,5.45298266666667,NA,"Macaca_fascicularis","dog","GSE125483"
"877","ENSCAFG00000010925","+","HFE","chr35",24035305,24035434,NA,NA,1.18697456974e-07,1.86872406621e-06,"0.067,0.09,0.094","0.0,0.026","RI","35","HFE",13.1365239425896,8.31679128908795,11.3317853957655,10.8257666400651,9.99627628745928,11.7646919928067,6.10435585884908,NA,"Macaca_fascicularis","dog","GSE125483"
"878","ENSCAFG00000010930","+","COL16A1","chr2",69414236,69414354,NA,NA,1.95216225896e-06,0.000361028007766,"1.0,0.979,1.0","0.888,0.899","SE","2","COL16A1",25.1616502749446,15.21324647949,24.5030985343681,14.0554434722838,19.0018596873614,21.2400640938655,11.4050353889505,NA,"Macaca_fascicularis","dog","GSE125483"
"879","ENSCAFG00000010936","+","NPNT","chr32",26769061,26769160,26777447,26777704,3.98389065071e-08,3.67845903416e-06,"0.22,0.2,0.183","0.005,0.181","MXE","32","NPNT",140.755226249524,129.382792351111,116.388636145397,122.062459181587,141.046448591746,126.402107192169,90.1430803142857,NA,"Macaca_fascicularis","dog","GSE125483"
"880","ENSCAFG00000010939","+","MON1A","chr20",39381176,39381942,39382640,39382788,2.58596832381e-06,0.0001031491045,"0.391,0.48,0.475","0.004,0.376","MXE","20","MON1A",10.086265,9.210972,10.882741,10.57165,11.157951,10.513552,6.789641,NA,"Macaca_fascicularis","dog","GSE125483"
"881","ENSCAFG00000010961","-","LGALS8","chr4",3554765,3554888,NA,NA,0.000245964066438,0.0136180229799,"0.03,0.045,0.03","0.01,0.03","SE","4","LGALS8",44.4817524356144,41.720203416728,33.6041065844984,40.022316824626,50.6283214275202,39.3693919482463,30.7828416147494,NA,"Macaca_fascicularis","dog","GSE125483"
"882","ENSCAFG00000010996","-","CCDC15","chr5",9499097,9499289,NA,NA,5.26752047855e-05,0.00437580875966,"0.664,0.921,0.823","0.967,1.0","SE","5","CCDC15",10.6033754774707,9.22565901135933,9.13491056228701,9.70983615486558,9.40271824157516,9.8160407315411,6.2094590843115,NA,"Macaca_fascicularis","dog","GSE125483"
"883","ENSCAFG00000011001","-","TYW5","chr37",9113831,9113919,9115649,9115787,0.000215331460328,0.00349720736546,"0.362,0.382,0.389","0.187,0.297","MXE","37","TYW5",17.773506,16.459885,17.035013,24.780478,18.572271,19.862999,11.6773853333333,NA,"Macaca_fascicularis","dog","GSE125483"
"884","ENSCAFG00000011005","+","TCF7L2","chr28",24156666,24156739,24157379,24157452,0.000110436274584,0.00204697124564,"0.2,0.2,0.143","0.615,0.467","MXE","28","TCF7L2",5.11027476582497,4.53672227706676,5.66834611622276,3.0451160013836,3.08095815427188,4.60791229447711,2.53922681044621,NA,"Macaca_fascicularis","dog","GSE125483"
"885","ENSCAFG00000011005","+","TCF7L2","chr28",24091917,24091920,NA,NA,0.00213055217931,0.0230320037315,"1.0,1.0,1.0","0.49,0.0","A3SS","28","TCF7L2",5.11027476582497,4.53672227706676,5.66834611622276,3.0451160013836,3.08095815427188,4.60791229447711,2.53922681044621,NA,"Macaca_fascicularis","dog","GSE125483"
"886","ENSCAFG00000011012","+","PLA1A","chr33",23261482,23261690,NA,NA,3.41938511385e-05,0.00311854948517,"0.183,0.094,0.106","0.0,0.125","SE","33","PLA1A",2.247556140817,2.14766072102292,2.30983657289937,3.15031900996347,2.08905918465626,2.56923724122661,1.41223996855973,NA,"Macaca_fascicularis","dog","GSE125483"
"887","ENSCAFG00000011105","+","SNAP23","chr30",9477551,9477669,9489218,9489377,0.000758082516134,0.00951712724154,"0.154,0.239,0.207","0.022,0.182","MXE","30","SNAP23",22.3013252508073,20.0447340344456,20.5503265016146,25.9870497179763,19.0001053627557,22.9462338234661,13.0149464657338,NA,"Macaca_fascicularis","dog","GSE125483"
"888","ENSCAFG00000011105","+","SNAP23","chr30",9477551,9477669,NA,NA,0.00121140115742,0.0429000322118,"1.0,1.0,1.0","0.0,1.0","SE","30","SNAP23",22.3013252508073,20.0447340344456,20.5503265016146,25.9870497179763,19.0001053627557,22.9462338234661,13.0149464657338,NA,"Macaca_fascicularis","dog","GSE125483"
"889","ENSCAFG00000011138","+","MSANTD2","chr5",9647230,9647386,NA,NA,0.00289796581288,0.0288416597568,"0.905,0.899,0.957","0.055,0.876","A3SS","5","MSANTD2",14.1711755890497,12.5674894244808,23.9211893549402,13.1649528288232,35.4416877847703,17.0857725909377,16.0030590697504,NA,"Macaca_fascicularis","dog","GSE125483"
"890","ENSCAFG00000011146","+","ABHD4","chr8",3003057,3003212,3005759,3005871,2.98426057732e-06,0.000114457871066,"0.333,0.376,0.356","0.009,0.32","MXE","8","ABHD4",47.757614,46.146244,43.77351,48.024834,50.422115,46.5186526666667,32.189453,NA,"Macaca_fascicularis","dog","GSE125483"
"891","ENSCAFG00000011146","+","ABHD4","chr8",3003057,3003212,3005759,3005871,5.25579577448e-06,0.000178268011779,"0.334,0.377,0.359","0.011,0.325","MXE","8","ABHD4",47.757614,46.146244,43.77351,48.024834,50.422115,46.5186526666667,32.189453,NA,"Macaca_fascicularis","dog","GSE125483"
"892","ENSCAFG00000011168","-","NRGN","chr5",9674551,9674569,NA,NA,0.000694200448318,0.0287515585368,"0.96,1.0,0.986","0.911,0.969","SE","5","NRGN",12.356548,11.136561,14.699764,11.015839,17.172539,12.690717,9.43636666666667,NA,"Macaca_fascicularis","dog","GSE125483"
"893","ENSCAFG00000011170","+","DIS3L2","chr25",44094185,44094533,NA,NA,0.00396557033852,0.0157087754055,"0.22,1.0,1.0","0.0,0.276","RI","25","DIS3L2",16.9887388346785,13.305919057612,16.2140618775397,13.6968373245199,13.7870274831617,15.6332126789127,9.0309821802579,NA,"Macaca_fascicularis","dog","GSE125483"
"894","ENSCAFG00000011184","+","SIAE","chr5",9759368,9759502,9765854,9766009,1.26763765066e-05,0.000361168075782,"0.278,0.262,0.248","0.033,0.229","MXE","5","SIAE",34.554451,33.918564,33.207581,30.624289,29.554037,32.7954403333333,21.1575336666667,NA,"Macaca_fascicularis","dog","GSE125483"
"895","ENSCAFG00000011188","-","GALNT3","chr36",10902122,10902254,10904622,10904823,0.0013888973279,0.0153052316653,"0.538,0.625,0.615","0.457,0.505","MXE","36","GALNT3",17.9737495668095,17.3085361005064,15.4366299026101,16.8869391889365,16.4318656509544,16.7657728861187,11.2468005838203,NA,"Macaca_fascicularis","dog","GSE125483"
"896","ENSCAFG00000011215","-","TBRG1","chr5",9774745,9774856,NA,NA,0.000692006475902,0.0287247651543,"0.96,0.978,0.968","0.943,0.915","SE","5","TBRG1",54.129872828247,46.0088183044713,53.840530251242,47.3101849673527,53.1631862249823,51.7601960156139,33.0573348431512,NA,"Macaca_fascicularis","dog","GSE125483"
"897","ENSCAFG00000011254","-","HGD","chr33",24102585,24102946,NA,NA,0.00110963145342,0.00528150164651,"0.757,1.0,0.35","0.014,0.365","RI","33","HGD",7.30870037803626,6.3808323284297,6.80688304652754,8.16877800136846,6.4196986859391,7.42812047531075,4.26684367145627,NA,"Macaca_fascicularis","dog","GSE125483"
"898","ENSCAFG00000011254","-","HGD","chr33",24120266,24120338,NA,NA,0.000852602513025,0.0331973649226,"0.919,0.856,0.904","0.958,1.0","SE","33","HGD",7.30870037803626,6.3808323284297,6.80688304652754,8.16877800136846,6.4196986859391,7.42812047531075,4.26684367145627,NA,"Macaca_fascicularis","dog","GSE125483"
