"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474243","FPKM.SRR8474263","FPKM.SRR8474274","FPKM.SRR8474285","FPKM.SRR8474296","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"2249","ENSCAFG00000013345","-","TRA2B","chr34",18644910,18645044,NA,NA,0.00184693643454,0.040338481275,"0.962,0.909","0.944,0.956,0.961","SE","34","TRA2B",33.686249904855,55.5747693141088,37.4199486308244,44.2163535057022,51.0085473538612,49.8955614099055,61.0573729447703,NA,"dog","lung","GSE125483"
"2250","ENSCAFG00000013354","-","BDH1","chr33",30409893,30410340,NA,NA,2.85892112095e-07,4.34905572792e-05,"0.191,0.003","0.121,0.11,0.138","SE","33","BDH1",2.55824690621592,2.49134774118502,4.06176573718648,3.08940128498728,3.95979831806616,2.79037451308615,5.28990548073428,NA,"dog","lung","GSE125483"
"2251","ENSCAFG00000013360","-","PPP2R3C","chr8",13871753,13871890,13872721,13872797,0.000834472067183,0.00639458584089,"0.586,0.951","0.519,0.567,0.544","MXE","8","PPP2R3C",19.932442,30.685961,31.586039,24.404793,29.721275,27.545377,40.619878,NA,"dog","lung","GSE125483"
"2252","ENSCAFG00000013361","-","KDM1A","chr2",76351574,76351634,76365691,76365857,0.0102447673884,0.0472995929292,"0.691,0.709","0.89,0.787,0.739","MXE","2","KDM1A",26.120842556298,32.2335307985299,23.2011767794855,21.7071207697962,19.6490522415636,26.9703257841631,34.4855357886736,NA,"dog","lung","GSE125483"
"2253","ENSCAFG00000013361","-","KDM1A","chr2",76351574,76351634,NA,NA,0.000682127525796,0.0194615843478,"1.0,0.874","1.0,1.0,0.949","SE","2","KDM1A",26.120842556298,32.2335307985299,23.2011767794855,21.7071207697962,19.6490522415636,26.9703257841631,34.4855357886736,NA,"dog","lung","GSE125483"
"2254","ENSCAFG00000013365","+",NA,"chr9",10653379,10653519,NA,NA,0.00113208604679,0.0282710779287,"1.0,0.921","1.0,0.954,1.0","SE","9","ENSCAFG00000013365",18.131618,20.242136,17.954626,17.248182,18.332121,18.745159,27.2091825,NA,"dog","lung","GSE125483"
"2255","ENSCAFG00000013365","+",NA,"chr9",10655185,10655292,10657325,10657391,0.00174698815069,0.0118152894465,"0.352,0.12","0.393,0.506,0.358","MXE","9","ENSCAFG00000013365",18.131618,20.242136,17.954626,17.248182,18.332121,18.745159,27.2091825,NA,"dog","lung","GSE125483"
"2256","ENSCAFG00000013371","-","ETV6","chr27",34495111,34495241,NA,NA,0.000110967992129,0.00501185206646,"0.96,0.893","1.0,0.981,0.967","SE","27","ETV6",10.3004888507416,10.2369261729252,12.9222755859893,13.1428333108236,11.5907011789208,11.6898797418744,17.4067328078258,NA,"dog","lung","GSE125483"
"2257","ENSCAFG00000013388","-","ACOT9","chrX",19415153,19415180,NA,NA,6.99962310335e-10,2.80274563711e-07,"1.0,0.86","1.0,1.0,1.0","SE","X","ACOT9",44.5648675149144,58.8730338308068,47.4310901711492,50.1212969823961,48.7978109183374,54.4971654066015,70.3968843022005,NA,"dog","lung","GSE125483"
"2258","ENSCAFG00000013392","+","SETD2","chr20",41781261,41781323,NA,NA,0.00157655523879,0.0357557801422,"0.299,0.066","0.063,0.026,0.0","SE","20","SETD2",17.7006154364749,19.9016656123816,19.8517282149457,18.7550467311157,20.0585278254793,19.3283561717487,28.80543573845,NA,"dog","lung","GSE125483"
"2259","ENSCAFG00000013401","+","YBX3","chr27",35054527,35054731,NA,NA,3.20943261822e-05,0.00195803493325,"0.215,0.276","0.394,0.32,0.343","SE","27","YBX3",125.184524375499,106.259316266312,120.61105218775,153.375623438083,102.853932938748,129.817469852198,174.324754750998,NA,"dog","lung","GSE125483"
"2260","ENSCAFG00000013408","+",NA,"chrX",19788034,19788175,NA,NA,0.000135301430533,0.00577779871245,"1.0,0.906","1.0,1.0,0.97","SE","X","ENSCAFG00000013408",9.477813,9.442223,14.311046,11.3262137718866,15.7909317546239,10.3842183859433,19.789895377312,NA,"dog","lung","GSE125483"
"2261","ENSCAFG00000013421","+","ACAP2","chr33",30705607,30705700,NA,NA,1.16336034472e-07,2.08901139014e-05,"1.0,0.872","1.0,1.0,1.0","SE","33","ACAP2",5.047092,4.115931,8.191814,5.997439,9.462158,5.056685,11.350532,NA,"dog","lung","GSE125483"
"2262","ENSCAFG00000013422","+","ALDH9A1","chr38",17655258,17655447,17655668,17655756,5.22618834942e-05,0.000616603692408,"0.479,0.359","0.588,0.569,0.547","MXE","38","ALDH9A1",62.1379940368421,78.4429063210526,61.5700204789474,78.5857791473684,59.8191395526316,78.5143427342105,91.7635770342106,NA,"dog","lung","GSE125483"
"2263","ENSCAFG00000013445","+","LSG1","chr33",31104550,31104967,31107661,31107763,2.11775914016e-06,4.18019479716e-05,"0.419,0.008","0.564,0.458,0.503","MXE","33","LSG1",11.302409,15.953794,11.517194,11.459764,11.831147,13.706779,17.325375,NA,"dog","lung","GSE125483"
"2264","ENSCAFG00000013454","-","MOV10","chr17",62876450,62876667,NA,NA,6.78328431103e-05,0.00345471479911,"0.91,0.875","0.954,0.933,0.976","SE","17","MOV10",41.1813758550725,20.2144696727578,31.2750574085276,24.540876383953,22.7216277681159,22.3776730283554,47.589030515858,NA,"dog","lung","GSE125483"
"2265","ENSCAFG00000013455","+","TSEN15","chr7",17359867,17359949,NA,NA,0.000664957904415,0.0191758887071,"0.511,0.447","0.66,0.571,0.918","SE","7","TSEN15",9.68579325242719,10.5478698932039,10.7168872475728,9.90204432524272,13.291443815534,10.2249571092233,16.847062157767,NA,"dog","lung","GSE125483"
"2266","ENSCAFG00000013463","-","EHBP1L1","chr18",51623275,51625283,NA,NA,1.46545534646e-05,0.0010792939207,"0.973,0.564","1.0,1.0,1.0","SE","18","EHBP1L1",47.107983,26.025326,50.121056,34.617496,42.263084,30.321411,69.7460615,NA,"dog","lung","GSE125483"
"2267","ENSCAFG00000013475","-","HERC4","chr4",19345522,19345853,NA,NA,0.00182886848558,0.0400442882235,"0.057,0.028","0.15,0.082,0.03","SE","4","HERC4",10.3564993607987,18.8626331214138,14.4615756369061,14.1599500397062,16.5748702717466,16.51129158056,20.6964726347257,NA,"dog","lung","GSE125483"
"2268","ENSCAFG00000013477","-",NA,"chr17",62913399,62913606,NA,NA,0.000288836373845,0.0101830054901,"0.981,0.972","0.99,0.998,0.981","SE","17","ENSCAFG00000013477",77.084709,147.282654,130.528381,122.557549,142.684082,134.9201015,175.148586,NA,"dog","lung","GSE125483"
"2269","ENSCAFG00000013483","-","TMEM120A","chr6",7347998,7348144,NA,NA,0.00117060889095,0.0289162113491,"0.896,0.857","0.976,0.947,0.929","SE","6","TMEM120A",10.8006453640214,9.04787912082033,8.88838863865359,10.0652714266607,9.83936561703076,9.55657527374052,14.7641998098529,NA,"dog","lung","GSE125483"
"2270","ENSCAFG00000013483","-","TMEM120A","chr6",7347998,7348144,7356027,7356173,1.00393575599e-05,0.000157822294348,"0.743,0.955","0.628,0.687,0.659","MXE","6","TMEM120A",10.8006453640214,9.04787912082033,8.88838863865359,10.0652714266607,9.83936561703076,9.55657527374052,14.7641998098529,NA,"dog","lung","GSE125483"
"2271","ENSCAFG00000013483","-","TMEM120A","chr6",7318546,7319497,NA,NA,0,0,"0.022,0.001","0.037,0.052,0.042","SE","6","TMEM120A",10.8006453640214,9.04787912082033,8.88838863865359,10.0652714266607,9.83936561703076,9.55657527374052,14.7641998098529,NA,"dog","lung","GSE125483"
"2272","ENSCAFG00000013485","-","KLF7","chr37",15528836,15528960,15562467,15563098,0.000205497573779,0.001961999254,"0.376,0.173","0.553,0.441,0.481","MXE","37","KLF7",6.131777,7.790202,9.819139,6.623686,7.822961,7.206944,11.8869385,NA,"dog","lung","GSE125483"
"2273","ENSCAFG00000013495","+","OLR1","chr27",35833531,35833777,NA,NA,0.000127642345529,0.00555124687746,"1.0,0.763","1.0,1.0,0.968","SE","27","OLR1",2.66474,7.813419,8.702256,3.792264,6.4557,5.8028415,8.911348,NA,"dog","lung","GSE125483"
"2274","ENSCAFG00000013500","+","LTBP3","chr18",51666129,51666270,NA,NA,0.00235558407925,0.0480158730162,"0.479,0.576","0.698,0.625,0.663","SE","18","LTBP3",80.3964228505014,40.773110905196,42.2740114457612,50.2755781257976,44.1934770419325,45.5243445154968,83.4319556690975,NA,"dog","lung","GSE125483"
"2275","ENSCAFG00000013504","+","CLEC7A","chr27",35908616,35908793,NA,NA,3.8419663955e-05,0.00226461491292,"1.0,0.93","0.972,1.0,1.0","SE","27","CLEC7A",10.3395003070931,18.1314204866749,12.7805774497745,20.3498481840918,17.3010671221812,19.2406343353834,20.2105724395244,NA,"dog","lung","GSE125483"
"2276","ENSCAFG00000013507","+","CASC4","chr30",11090027,11090195,NA,NA,1.17793909893e-06,0.000143846878803,"0.083,0.07","0.229,0.134,0.146","SE","30","CASC4",19.2718321676647,27.7003783555389,26.5066235396707,16.0837316115269,42.1074428907186,21.8920549835329,43.942949299027,NA,"dog","lung","GSE125483"
"2277","ENSCAFG00000013517","-","NBEAL2","chr20",41819877,41819960,41820156,41820478,0.00336046667111,0.0200628711112,"0.511,0.268","0.689,0.584,0.557","MXE","20","NBEAL2",9.79309684361365,8.09864123363745,11.5374291210829,11.2923013734629,11.0934367479175,9.69547130355017,16.211981356307,NA,"dog","lung","GSE125483"
"2278","ENSCAFG00000013538","-","ZBTB16","chr5",19148001,19148088,19178055,19178153,0.00568368007794,0.0300069270531,"0.468,0.459","0.625,0.546,0.565","MXE","5","ZBTB16",5.983377,15.660748,22.781353,102.780815,15.786496,59.2207815,22.275613,NA,"dog","lung","GSE125483"
"2279","ENSCAFG00000013539","+","CCNYL1","chr37",16089363,16089398,NA,NA,0.000993518632578,0.0256693232397,"0.801,0.838","1.0,1.0,1.0","SE","37","CCNYL1",4.21555076744186,5.82644745421512,7.41816314026163,4.54679542950581,6.4742097747093,5.18662144186047,9.05396184120639,NA,"dog","lung","GSE125483"
"2280","ENSCAFG00000013543","+","SWT1","chr7",18357777,18357871,18368968,18369107,0.00692452879511,0.0349057846795,"0.276,0.017","0.298,0.261,0.304","MXE","7","SWT1",6.54163581242255,7.92574466929987,8.18850130885997,5.71409867874845,8.54264749504337,6.81992167402416,11.6363923081629,NA,"dog","lung","GSE125483"
"2281","ENSCAFG00000013552","-","SCYL1","chr18",51672948,51673062,NA,NA,0.00204218086651,0.0434318758643,"1.0,0.96","1.0,0.988,0.988","SE","18","SCYL1",33.146339,17.315582,25.808874,22.433964,18.148596,19.874773,38.5519045,NA,"dog","lung","GSE125483"
"2282","ENSCAFG00000013552","-","SCYL1","chr18",51679638,51679865,51679944,51680067,0.00085829128941,0.00653435849478,"0.536,0.609","0.451,0.494,0.477","MXE","18","SCYL1",33.146339,17.315582,25.808874,22.433964,18.148596,19.874773,38.5519045,NA,"dog","lung","GSE125483"
"2283","ENSCAFG00000013577","+","EIF3J","chr30",11221475,11221567,11227321,11227436,1.50114894293e-07,4.45087494598e-06,"0.129,0.001","0.15,0.139,0.086","MXE","30","EIF3J",25.8391391078181,41.2991668339295,34.503596591722,32.2366967986714,35.2434466591722,36.7679318163004,47.7930911793562,NA,"dog","lung","GSE125483"
"2284","ENSCAFG00000013577","+","EIF3J","chr30",11220900,11221567,11227321,11227436,0.000286112295659,0.00260798965031,"0.077,0.052","0.107,0.106,0.07","MXE","30","EIF3J",25.8391391078181,41.2991668339295,34.503596591722,32.2366967986714,35.2434466591722,36.7679318163004,47.7930911793562,NA,"dog","lung","GSE125483"
"2285","ENSCAFG00000013597","+","ST7L","chr17",62961529,62961645,62968254,62968333,0.00258075917015,0.0161919595434,"0.432,0.432","0.597,0.522,0.573","MXE","17","ST7L",9.12539309881423,10.6686843231225,12.7807343883399,9.86982488339921,13.2771558527668,10.2692546032609,17.5916416699605,NA,"dog","lung","GSE125483"
"2286","ENSCAFG00000013597","+","ST7L","chr17",62980848,62980963,62983543,62983616,0.00579607961533,0.0304928968212,"0.358,0.0","0.3,0.205,0.33","MXE","17","ST7L",9.12539309881423,10.6686843231225,12.7807343883399,9.86982488339921,13.2771558527668,10.2692546032609,17.5916416699605,NA,"dog","lung","GSE125483"
"2287","ENSCAFG00000013597","+","ST7L","chr17",62980485,62980583,62983543,62983616,0.006360216678,0.0326943983879,"0.639,0.576","0.388,0.434,0.543","MXE","17","ST7L",9.12539309881423,10.6686843231225,12.7807343883399,9.86982488339921,13.2771558527668,10.2692546032609,17.5916416699605,NA,"dog","lung","GSE125483"
"2288","ENSCAFG00000013619","+","HNRNPH3","chr4",19564575,19564714,NA,NA,0.000445906475042,0.0142118920078,"0.798,0.722","0.815,0.828,0.836","SE","4","HNRNPH3",128.085144,172.393112,153.952103,142.797577,154.583817,157.5953445,218.310532,NA,"dog","lung","GSE125483"
"2289","ENSCAFG00000013655","+","HMCN1","chr7",19241098,19241449,19245016,19245136,9.0640371605e-05,0.000985959584007,"0.246,0.067","0.285,0.275,0.234","MXE","7","HMCN1",4.66008320037596,5.68147442953651,5.96443170463491,7.82937436809023,8.31768440404159,6.75542439881337,9.47109965452623,NA,"dog","lung","GSE125483"
"2290","ENSCAFG00000013659","+","EIF4A2","chr34",19359420,19359527,NA,NA,3.70843692421e-08,8.28122491614e-06,"0.079,0.026","0.071,0.065,0.089","SE","34","EIF4A2",169.624910552617,254.024772861637,206.47376350863,215.428986446826,212.518244594376,234.726879654231,294.308459327811,NA,"dog","lung","GSE125483"
"2291","ENSCAFG00000013670","-","MAPT","chr9",9602781,9603078,NA,NA,1.73783370405e-06,0.00019848909808,"1.0,1.0","0.32,0.201,0.31","SE","9","MAPT",3.50501802080476,1.37913001623228,1.236949391861,0.529156310928212,1.12006450137174,0.954143163580246,2.93101595701875,NA,"dog","lung","GSE125483"
"2292","ENSCAFG00000013670","-","MAPT","chr9",9602781,9603867,NA,NA,2.04852721325e-05,0.00139379871095,"1.0,1.0","0.25,0.147,0.223","SE","9","MAPT",3.50501802080476,1.37913001623228,1.236949391861,0.529156310928212,1.12006450137174,0.954143163580246,2.93101595701875,NA,"dog","lung","GSE125483"
"2293","ENSCAFG00000013670","-","MAPT","chr9",9602781,9603555,NA,NA,1.13985494822e-05,0.000888321856291,"1.0,1.0","0.267,0.156,0.236","SE","9","MAPT",3.50501802080476,1.37913001623228,1.236949391861,0.529156310928212,1.12006450137174,0.954143163580246,2.93101595701875,NA,"dog","lung","GSE125483"
"2294","ENSCAFG00000013672","+","SORD","chr30",11480774,11480808,11484114,11484279,0.00541734029267,0.0289928790835,"0.198,0.314","0.218,0.105,0.149","MXE","30","SORD",21.11204,19.623003,12.995164,15.571866,9.993106,17.5974345,22.050155,NA,"dog","lung","GSE125483"
"2295","ENSCAFG00000013679","-","RUFY2","chr4",19596025,19596123,19599261,19599429,0.0030057520903,0.0183345659189,"0.58,0.465","0.671,0.645,0.63","MXE","4","RUFY2",7.59972819767442,11.0279404017642,11.9425275974338,10.959524723336,10.2446429879711,10.9937325625501,14.8934493915397,NA,"dog","lung","GSE125483"
"2296","ENSCAFG00000013691","+","PRG4","chr7",19367901,19368024,NA,NA,0.000272814397125,0.00981793629984,"1.0,0.691","0.687,1.0,1.0","SE","7","PRG4",96.660896,126.351486,50.162678,76.802765,102.730957,101.5771255,124.7772655,NA,"dog","lung","GSE125483"
"2297","ENSCAFG00000013696","+","ALS2CL","chr20",42067797,42068066,NA,NA,0,0,"0.107,0.007","0.491,0.355,0.244","SE","20","ALS2CL",30.183323,16.774862,22.829714,23.70311,16.387724,20.238986,34.7003805,NA,"dog","lung","GSE125483"
"2298","ENSCAFG00000013698","+","ST6GAL1","chr34",19558432,19559068,19566352,19566450,0.000728209225491,0.0057174594721,"0.409,0.129","0.507,0.462,0.501","MXE","34","ST6GAL1",21.8208111903656,30.7621043929193,44.6123124921648,40.5901382211259,39.5776537127104,35.6761213070226,53.0053886976204,NA,"dog","lung","GSE125483"
"2299","ENSCAFG00000013699","-","LRWD1","chr6",7714299,7714518,NA,NA,0.000437159653556,0.00175124075502,"0.238,0.0","0.127,0.086,0.102","RI","6","LRWD1",17.211743980976,7.82705149751861,12.7993097845327,11.128333971464,12.4908965090984,9.47769273449131,21.2509751373035,NA,"dog","lung","GSE125483"
"2300","ENSCAFG00000013707","-","DUOXA1","chr30",11548431,11548645,11548855,11548990,1.91558297624e-06,3.83498620343e-05,"0.607,1.0","0.562,0.555,0.602","MXE","30","DUOXA1",22.439518,14.469995,25.724724,18.642494,14.184852,16.5562445,31.174547,NA,"dog","lung","GSE125483"
"2301","ENSCAFG00000013713","+",NA,"chrX",25798758,25798776,NA,NA,2.94375156139e-05,0.00183122373915,"0.191,0.0","0.0,0.0,0.0","SE","X","ENSCAFG00000013713",5.56590142951035,14.9176683627999,9.07435723562274,9.13833975714755,10.1868327650345,12.0280040599737,12.4135457150838,NA,"dog","lung","GSE125483"
"2302","ENSCAFG00000013715","+","DUOX1","chr30",11557520,11557674,NA,NA,0.00068681299044,0.0195194751158,"1.0,0.824","1.0,1.0,1.0","SE","30","DUOX1",10.9790020180417,7.21805297512699,9.11634573918374,8.80860626396917,5.69833644333508,8.01332961954808,12.8968421002803,NA,"dog","lung","GSE125483"
"2303","ENSCAFG00000013715","+","DUOX1","chr30",11556755,11556832,11557520,11557674,0.00219722864481,0.0142434738811,"0.0,0.163","0.0,0.035,0.078","MXE","30","DUOX1",10.9790020180417,7.21805297512699,9.11634573918374,8.80860626396917,5.69833644333508,8.01332961954808,12.8968421002803,NA,"dog","lung","GSE125483"
"2304","ENSCAFG00000013722","+","CDC27","chr9",9345704,9345779,NA,NA,0.00125262200091,0.0304510397932,"1.0,0.985","0.952,0.962,0.735","SE","9","CDC27",4.56102383920188,6.64343810915493,8.04614381768388,8.24701280007825,8.42388254616588,7.44522545461659,10.5155251015258,NA,"dog","lung","GSE125483"
"2305","ENSCAFG00000013723","-","SHF","chr30",11593769,11593889,NA,NA,0.000913914070112,0.0242927843148,"1.0,0.844","1.0,1.0,1.0","SE","30","SHF",2.78337,1.042452,1.483541,1.555301,1.270312,1.2988765,2.7686115,NA,"dog","lung","GSE125483"
"2306","ENSCAFG00000013731","+","MIPOL1","chr8",15822685,15822856,15869060,15869168,0.000388443083905,0.00339050176638,"0.433,0.007","0.358,0.367,0.423","MXE","8","MIPOL1",16.2274969987942,22.2979175647106,19.1582021145498,18.8147921487138,16.8375031748392,20.5563548567122,26.1116011440916,NA,"dog","lung","GSE125483"
"2307","ENSCAFG00000013740","+","MAP2","chr37",17571141,17574855,NA,NA,5.57776047572e-13,4.3179303096e-10,"0.039,0.002","0.027,0.025,0.055","SE","37","MAP2",2.42280289457981,1.80051488513177,4.35959664644455,3.88405545201392,4.70100814321233,2.84228516857284,5.74170384211835,NA,"dog","lung","GSE125483"
"2308","ENSCAFG00000013741","-","SLC30A4","chr30",11858982,11859090,NA,NA,0.00361147083006,0.0108505351278,"1.0,0.137","1.0,1.0,1.0","RI","30","SLC30A4",6.179673,8.681528,10.881866,15.5104923453981,15.188232,12.096010172699,16.1248855,NA,"dog","lung","GSE125483"
"2309","ENSCAFG00000013745","+","BLOC1S6","chr30",11927664,11927806,11934483,11934571,0.00171580944601,0.0116380241092,"0.36,0.263","0.492,0.378,0.46","MXE","30","BLOC1S6",8.98831233177132,16.9318884011246,11.6343799119025,12.9973058940956,14.76123952015,14.9645971476101,17.6919658819119,NA,"dog","lung","GSE125483"
"2310","ENSCAFG00000013747","-","TAB3","chrX",25979627,25979819,26001580,26001657,0.0094203399165,0.0443083859393,"0.308,0.429","0.0,0.169,0.297","MXE","X","TAB3",1.62892005682173,2.81073020418358,3.76900487449266,3.05810663034655,2.68069532407118,2.93441841726507,4.03931012769278,NA,"dog","lung","GSE125483"
"2311","ENSCAFG00000013776","+","DDX50","chr4",20094470,20094544,NA,NA,0.000519073857158,0.0158331422791,"0.92,0.955","0.984,0.975,0.988","SE","4","DDX50",39.811016,51.316486,39.784885,40.376732,44.793079,45.846609,62.19449,NA,"dog","lung","GSE125483"
"2312","ENSCAFG00000013801","+","OSBPL6","chr36",21982715,21982790,NA,NA,0.000544211524538,0.016399442523,"0.282,0.216","0.427,0.43,0.301","SE","36","OSBPL6",24.0855183195164,31.7328817202073,36.5484244870466,27.8695236450777,33.655832880829,29.8012026826425,47.144887843696,NA,"dog","lung","GSE125483"
"2313","ENSCAFG00000013806","+","M6PR","chr27",36791370,36791550,36794009,36794119,0.00179757610516,0.0120876242019,"0.428,0.267","0.564,0.452,0.479","MXE","27","M6PR",37.0419648359414,62.6717092397779,51.3775346067643,53.0927176254417,69.8540431519435,57.8822134326098,79.1367712973246,NA,"dog","lung","GSE125483"
"2314","ENSCAFG00000013806","+","M6PR","chr27",36794009,36794119,NA,NA,0.00127706480118,0.0308514767087,"0.949,0.912","0.945,0.965,0.95","SE","27","M6PR",37.0419648359414,62.6717092397779,51.3775346067643,53.0927176254417,69.8540431519435,57.8822134326098,79.1367712973246,NA,"dog","lung","GSE125483"
"2315","ENSCAFG00000013806","+","M6PR","chr27",36792611,36792778,NA,NA,3.6589570912e-06,0.000344495754673,"0.946,0.867","0.946,0.964,0.951","SE","27","M6PR",37.0419648359414,62.6717092397779,51.3775346067643,53.0927176254417,69.8540431519435,57.8822134326098,79.1367712973246,NA,"dog","lung","GSE125483"
"2316","ENSCAFG00000013819","-","FMNL1","chr9",18318534,18318633,NA,NA,0.00226410022735,0.0466423391602,"0.06,0.022","0.097,0.043,0.052","SE","9","FMNL1",8.33019562429255,11.4864317418372,10.4578393352199,11.6515745561602,11.217109111232,11.5690031489987,15.0025720353722,NA,"dog","lung","GSE125483"
"2317","ENSCAFG00000013823","+","SPECC1L","chr26",28062020,28062196,28066414,28066578,0.000170230941512,0.00168243716738,"0.382,0.01","0.325,0.314,0.338","MXE","26","SPECC1L",72.96508,85.594025,89.4706704062427,54.380917,70.156761,69.987471,116.296255703121,NA,"dog","lung","GSE125483"
"2318","ENSCAFG00000013823","+","SPECC1L","chr26",28090028,28090185,28093800,28093903,0.00887137483589,0.0426035042071,"0.454,0.4","0.506,0.479,0.489","MXE","26","SPECC1L",72.96508,85.594025,89.4706704062427,54.380917,70.156761,69.987471,116.296255703121,NA,"dog","lung","GSE125483"
"2319","ENSCAFG00000013823","+","SPECC1L","chr26",28093800,28093903,28121949,28122066,1.21182019197e-07,3.68634653202e-06,"0.249,0.005","0.206,0.214,0.284","MXE","26","SPECC1L",72.96508,85.594025,89.4706704062427,54.380917,70.156761,69.987471,116.296255703121,NA,"dog","lung","GSE125483"
"2320","ENSCAFG00000013823","+","SPECC1L","chr26",28089091,28089175,28090028,28090185,3.26210229495e-07,8.52148432216e-06,"0.639,0.996","0.535,0.638,0.653","MXE","26","SPECC1L",72.96508,85.594025,89.4706704062427,54.380917,70.156761,69.987471,116.296255703121,NA,"dog","lung","GSE125483"
"2321","ENSCAFG00000013827","+","VPS26A","chr4",20282517,20282593,NA,NA,5.31957968659e-05,0.00286862040189,"1.0,0.944","1.0,0.982,0.986","SE","4","VPS26A",28.5617172838398,52.1676748977901,47.0883751643646,43.8908745027624,46.0157383881216,48.0292747002762,60.832915418163,NA,"dog","lung","GSE125483"
"2322","ENSCAFG00000013830","-","CAPN1","chr18",52009619,52009689,52009846,52010114,5.34811084307e-10,3.18484533002e-08,"0.36,0.247","0.562,0.524,0.502","MXE","18","CAPN1",68.768784,54.537926,49.671944,50.39249,44.72694,52.465208,81.583834,NA,"dog","lung","GSE125483"
"2323","ENSCAFG00000013833","-","IL16","chr3",56479839,56479941,56482161,56482330,0.000717145251401,0.00564952879103,"0.422,0.374","0.483,0.51,0.498","MXE","3","IL16",10.8079061966856,10.4444690566943,10.6238124487571,11.9992267647187,11.7784281890536,11.2218479107065,16.6050734172481,NA,"dog","lung","GSE125483"
"2324","ENSCAFG00000013833","-","IL16","chr3",56482161,56482330,56483816,56484906,2.47301558454e-07,6.78823457522e-06,"0.303,0.064","0.449,0.413,0.421","MXE","3","IL16",10.8079061966856,10.4444690566943,10.6238124487571,11.9992267647187,11.7784281890536,11.2218479107065,16.6050734172481,NA,"dog","lung","GSE125483"
"2325","ENSCAFG00000013836","-","KANSL1L","chr37",17942286,17942491,17960268,17960390,5.03118901632e-05,0.000602285608478,"0.563,0.625","0.47,0.488,0.483","MXE","37","KANSL1L",13.6343736803666,17.8807951338517,15.9892983201888,19.5940837547903,14.430061,18.737439444321,22.0268665002777,NA,"dog","lung","GSE125483"
"2326","ENSCAFG00000013838","-","MASP1","chr34",19704352,19705160,NA,NA,0.0147533117899,0.0387850735727,"1.0,0.0","1.0,0.827,0.843","RI","34","MASP1",2.67759396793656,1.69167552835718,1.03278312428892,3.65316066591967,4.42909826909154,2.67241809713842,4.06973768065851,NA,"dog","lung","GSE125483"
"2327","ENSCAFG00000013850","-","PRKRA","chr36",22072629,22072747,NA,NA,5.62938556881e-08,1.14681447763e-05,"0.96,0.899","1.0,0.967,1.0","SE","36","PRKRA",19.6253547698413,18.9948446423903,15.8299300074697,14.4570421545285,18.088871872549,16.7259433984594,26.77207832493,NA,"dog","lung","GSE125483"
"2328","ENSCAFG00000013852","+","MATN2","chr13",282087,282210,285382,285796,0.000393990819978,0.00342645234157,"0.516,0.693","0.407,0.451,0.393","MXE","13","MATN2",22.0562200550436,24.6534870053346,16.7837893532978,16.2220866161494,13.4611314561106,20.437786810742,26.150570432226,NA,"dog","lung","GSE125483"
"2329","ENSCAFG00000013852","+","MATN2","chr13",192521,193091,202507,202630,1.51605705656e-07,4.47619030943e-06,"0.378,0.209","0.634,0.513,0.569","MXE","13","MATN2",22.0562200550436,24.6534870053346,16.7837893532978,16.2220866161494,13.4611314561106,20.437786810742,26.150570432226,NA,"dog","lung","GSE125483"
"2330","ENSCAFG00000013852","+","MATN2","chr13",223945,224068,243641,243764,0.000200014706482,0.00192271319076,"0.231,0.034","0.268,0.259,0.199","MXE","13","MATN2",22.0562200550436,24.6534870053346,16.7837893532978,16.2220866161494,13.4611314561106,20.437786810742,26.150570432226,NA,"dog","lung","GSE125483"
"2331","ENSCAFG00000013852","+","MATN2","chr13",243641,243764,257302,257425,0.000857236202955,0.0065334043364,"0.343,0.031","0.401,0.291,0.365","MXE","13","MATN2",22.0562200550436,24.6534870053346,16.7837893532978,16.2220866161494,13.4611314561106,20.437786810742,26.150570432226,NA,"dog","lung","GSE125483"
"2332","ENSCAFG00000013864","+","SNRPD3","chr26",28249981,28250125,NA,NA,0.000537297328215,0.0162476473313,"1.0,0.919","1.0,1.0,1.0","SE","26","SNRPD3",60.381874,47.277477,44.476814,45.027496,57.486637,46.1524865,81.1726625,NA,"dog","lung","GSE125483"
"2333","ENSCAFG00000013883","+",NA,"chr8",17460414,17460497,17462101,17462230,0.00891643800396,0.0427157156999,"0.62,0.622","0.419,0.551,0.569","MXE","8","ENSCAFG00000013883",13.2168959091436,24.8236892368065,16.2254496638314,16.9254822369998,21.8853714852117,20.8745857369031,25.6638585290933,NA,"dog","lung","GSE125483"
"2334","ENSCAFG00000013883","+",NA,"chr8",17462101,17462230,17465920,17466079,3.66373598126e-15,6.95812776765e-13,"0.124,0.005","0.242,0.167,0.216","MXE","8","ENSCAFG00000013883",13.2168959091436,24.8236892368065,16.2254496638314,16.9254822369998,21.8853714852117,20.8745857369031,25.6638585290933,NA,"dog","lung","GSE125483"
"2335","ENSCAFG00000013917","+","HK1","chr4",20480788,20480937,NA,NA,0.00084575615259,0.0229282189351,"0.99,0.95","1.0,0.983,0.986","SE","4","HK1",24.5063086326419,33.318043941048,25.9064883122271,23.2596372896652,25.5014062172489,28.2888406153566,37.957101581059,NA,"dog","lung","GSE125483"
