"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474232","FPKM.SRR8474261","FPKM.SRR8474272","FPKM.SRR8474283","FPKM.SRR8474294","..files.heart_mean_female","..files.heart_mean_male","Remark","Organism","Tissue","GEO_accession"
"165","ENSCAFG00000009506","-","ABI3BP","chr33",7340030,7340090,NA,NA,1.67577669724e-05,0.0045153453987,"1.0,0.107,0.0","0.907,1.0","SE","33","ABI3BP",4.4195057766429,3.65885827885913,1.5953288005396,3.08880342435922,8.16651361456928,3.72238915995375,3.25394747170296,NA,"Macaca_fascicularis","heart","GSE125483"
"166","ENSCAFG00000009541","-",NA,"chr31",29377921,29377562,NA,NA,9.5746713943e-05,0.00614906673989,"0.001,0.0,0.0","0.004,0.426","A3SS","31","ENSCAFG00000009541",304.537508771583,301.68581295054,279.391001582734,298.942935973921,275.732077601619,301.722085898681,185.041026394784,NA,"Macaca_fascicularis","heart","GSE125483"
"167","ENSCAFG00000009669","+","MDM4","chr38",1097041,1097202,NA,NA,6.18371231883e-05,0.0115968640888,"0.526,1.0,0.38","1.0,1.0","SE","38","MDM4",0.777247017369727,0.618725313482217,0.735415552522746,0.466272568238213,0.788305082712986,0.620748299696719,0.507906878411911,NA,"Macaca_fascicularis","heart","GSE125483"
"168","ENSCAFG00000009743","+","NIPA2","chr3",32063568,32063710,NA,NA,0.000184396048536,0.0247138476035,"0.037,0.029,0.029","0.007,0.033","SE","3","NIPA2",27.7810619784876,29.9558569895698,31.9084385945241,21.2711958735332,28.0403687353325,26.3360382805302,19.9829357766189,NA,"Macaca_fascicularis","heart","GSE125483"
"169","ENSCAFG00000009764","-","PPHLN1","chr27",11587531,11587601,NA,NA,4.89365151993e-05,0.0101267267093,"0.652,1.0,0.468","1.0,1.0","SE","27","PPHLN1",6.11997869669475,6.32169491186001,6.56100266169799,5.56546380168503,7.58677641412832,6.0023791367466,4.71592635860877,NA,"Macaca_fascicularis","heart","GSE125483"
"170","ENSCAFG00000009838","+","SIRT5","chr35",13062395,13062473,NA,NA,3.31444093481e-05,0.00425077049889,"0.002,0.091,0.072","0.002,0.068","RI","35","SIRT5",100.808183496656,112.020703206969,80.394914687082,87.1827324832805,104.608145483985,100.003873062302,61.667686723689,NA,"Macaca_fascicularis","heart","GSE125483"
"171","ENSCAFG00000009838","+","SIRT5","chr35",13035733,13035959,NA,NA,0.000557923339987,0.0489213662218,"0.944,0.993,0.973","0.986,0.979","SE","35","SIRT5",100.808183496656,112.020703206969,80.394914687082,87.1827324832805,104.608145483985,100.003873062302,61.667686723689,NA,"Macaca_fascicularis","heart","GSE125483"
"172","ENSCAFG00000009862","+",NA,"chr4",350921,351056,NA,NA,2.77272868243e-05,0.00676624271966,"1.0,1.0,1.0","0.54,1.0","SE","4","ENSCAFG00000009862",4.05975068531373,4.49753107186607,3.98660068054988,4.11048823084252,4.3021105211651,4.22258999600744,2.76290373390499,NA,"Macaca_fascicularis","heart","GSE125483"
"173","ENSCAFG00000009926","-","LRRK2","chr27",13374922,13375093,13375167,13375296,1.58376272551e-05,0.00704054520704,"0.673,0.312,0.548","0.0,0.0","MXE","27","LRRK2",4.028786,3.714417,3.659417,3.11294,3.760093,3.61871433333333,2.47317,NA,"Macaca_fascicularis","heart","GSE125483"
"174","ENSCAFG00000009943","+","TANK","chr36",6750817,6751292,NA,NA,0.000138705844772,0.0128594928388,"1.0,1.0,1.0","0.0,1.0","A5SS","36","TANK",7.15053434390244,8.11009174268293,7.65822131341463,6.50085669146341,7.43109768292683,7.25382759268293,5.02977299878049,NA,"Macaca_fascicularis","heart","GSE125483"
"175","ENSCAFG00000009946","-","HEATR3","chr2",65213213,65213326,NA,NA,0.000277190910608,0.0316472631189,"0.755,1.0,0.794","0.325,0.698","SE","2","HEATR3",5.71528594862565,6.48441670091623,4.92432297742147,4.60506970451571,6.28691841393979,5.60159078468586,3.73708046378709,NA,"Macaca_fascicularis","heart","GSE125483"
"176","ENSCAFG00000010071","+","PDLIM5","chr32",17426832,17426847,NA,NA,0.000259329512574,0.0303124519792,"0.203,0.257,0.227","0.384,0.275","SE","32","PDLIM5",125.426195810614,154.632634608624,139.232862919735,116.70929634461,126.541115706136,132.256042254616,88.5913262086237,NA,"Macaca_fascicularis","heart","GSE125483"
"177","ENSCAFG00000010211","-","MBOAT1","chr35",18771100,18771196,18776812,18776890,0.000188523938356,0.0366289436636,"0.248,0.243,0.31","0.789,0.627","MXE","35","MBOAT1",1.03478148616462,1.70172663607706,0.77975183502627,0.735343070052539,2.68140547950963,1.15728373076474,1.1537191048453,NA,"Macaca_fascicularis","heart","GSE125483"
"178","ENSCAFG00000010244","-","STPG2","chr32",20287614,20287775,NA,NA,0.000122552701514,0.0186132891927,"0.234,1.0,1.0","0.417,0.234","SE","32","STPG2",0.0954383570451436,0.136051429206566,0.118622209644323,0.0912329107387141,0.159932087209302,0.107574232330141,0.0928514322845417,NA,"Macaca_fascicularis","heart","GSE125483"
"179","ENSCAFG00000010284","-","GPLD1","chr35",22498243,22498325,NA,NA,6.33633645292e-05,0.0117915118725,"0.707,1.0,0.347","1.0,1.0","SE","35","GPLD1",10.1239082018728,9.12756293665657,4.89614763839163,6.90477670311209,6.88090880005508,8.71874928054715,3.92568547948224,NA,"Macaca_fascicularis","heart","GSE125483"
"180","ENSCAFG00000010304","+","ETS1","chr5",6147824,6147926,NA,NA,0.000159233216989,0.0225075717151,"0.069,0.024,0.215","0.0,0.022","SE","5","ETS1",6.16026928816199,5.76516388707165,7.91888880140187,2.06221789485981,14.2596491370716,4.66255035669782,7.39284597949116,NA,"Macaca_fascicularis","heart","GSE125483"
"181","ENSCAFG00000010394","+","PHLDB2","chr33",16592383,16592404,NA,NA,5.4461990473e-12,1.28069846142e-08,"1.0,1.0,1.0","0.911,1.0","SE","33","PHLDB2",40.4414486766156,44.2338086387231,46.7500009805347,30.5990581427459,46.6710145722813,38.4247718193615,31.1403385176053,NA,"Macaca_fascicularis","heart","GSE125483"
"182","ENSCAFG00000010568","-","NEPRO","chr33",17400767,17400847,NA,NA,5.93732755032e-05,0.0114105907294,"0.862,0.814,0.834","1.0,1.0","SE","33","NEPRO",5.663727,5.618317,6.293283,5.614381,7.004712,5.63214166666667,4.432665,NA,"Macaca_fascicularis","heart","GSE125483"
"183","ENSCAFG00000010661","-","XPNPEP1","chr28",21306942,21306074,NA,NA,0.000595965486637,0.0287056709397,"0.017,0.08,0.067","0.014,0.0","A3SS","28","XPNPEP1",8.38288612279226,7.91317474740678,8.25967019764508,6.8344491124194,9.4516974796748,7.71016999420615,5.90378922577329,NA,"Macaca_fascicularis","heart","GSE125483"
"184","ENSCAFG00000010769","-","MANBA","chr32",24095273,24095360,NA,NA,6.99200344734e-07,0.000441127202859,"0.975,0.967,1.0","0.806,0.976","SE","32","MANBA",9.36545253620147,12.3602516810073,15.9669243746065,8.33111839559287,13.9880030650577,10.0189408709339,9.9849758132214,NA,"Macaca_fascicularis","heart","GSE125483"
"185","ENSCAFG00000010798","-","TNNT2","chr7",1612041,1612056,NA,NA,4.12550796858e-08,4.26858058493e-05,"0.0,0.002,0.703","0.648,0.625","SE","7","TNNT2",4377.70303259478,3224.49759037076,3563.03665916919,3592.92335088564,3612.0036842235,3731.70799128373,2391.68011446423,NA,"Macaca_fascicularis","heart","GSE125483"
"186","ENSCAFG00000010798","-","TNNT2","chr7",1609635,1609665,1612041,1612056,4.81068386016e-07,0.000392070734603,"0.045,0.026,0.05","0.049,0.003","MXE","7","TNNT2",4377.70303259478,3224.49759037076,3563.03665916919,3592.92335088564,3612.0036842235,3731.70799128373,2391.68011446423,NA,"Macaca_fascicularis","heart","GSE125483"
"187","ENSCAFG00000010798","-","TNNT2","chr7",1609635,1609665,NA,NA,5.44009282066e-15,2.01026972846e-11,"0.907,0.949,0.92","0.926,0.995","SE","7","TNNT2",4377.70303259478,3224.49759037076,3563.03665916919,3592.92335088564,3612.0036842235,3731.70799128373,2391.68011446423,NA,"Macaca_fascicularis","heart","GSE125483"
"188","ENSCAFG00000010928","+","ACSL5","chr28",23453910,23454095,NA,NA,0.000405792213423,0.039413228076,"1.0,1.0,1.0","0.66,1.0","SE","28","ACSL5",4.40935203232087,4.476581,4.752066,3.44932416238318,4.784056,4.11175239823468,3.17870733333333,NA,"Macaca_fascicularis","heart","GSE125483"
"189","ENSCAFG00000011136","+","INPP5A","chr28",40565314,40565401,NA,NA,1.29322178645e-05,0.00375862561237,"0.991,1.0,0.981","0.952,1.0","SE","28","INPP5A",55.393721641043,56.8895480565526,60.8076222631223,56.781980415171,59.996198492042,56.3550833709222,40.2679402517214,NA,"Macaca_fascicularis","heart","GSE125483"
"190","ENSCAFG00000011136","+","INPP5A","chr28",40472613,40472701,40532313,40532398,2.9137353097e-07,0.000284963313289,"0.001,0.111,0.14","0.001,0.064","MXE","28","INPP5A",55.393721641043,56.8895480565526,60.8076222631223,56.781980415171,59.996198492042,56.3550833709222,40.2679402517214,NA,"Macaca_fascicularis","heart","GSE125483"
"191","ENSCAFG00000011146","+","ABHD4","chr8",3001020,3001109,NA,NA,0.000195099540937,0.025585587067,"0.805,0.961,0.973","1.0,1.0","SE","8","ABHD4",51.882755,45.652645,42.864376,68.591682,59.849903,55.375694,34.238093,NA,"Macaca_fascicularis","heart","GSE125483"
"192","ENSCAFG00000011146","+","ABHD4","chr8",3001020,3001109,NA,NA,0.000173075454823,0.0233283518292,"0.982,1.0,1.0","0.837,0.911","SE","8","ABHD4",51.882755,45.652645,42.864376,68.591682,59.849903,55.375694,34.238093,NA,"Macaca_fascicularis","heart","GSE125483"
"193","ENSCAFG00000011261","+","SSH1","chr26",18122845,18122992,NA,NA,0.000352766045478,0.036354578878,"1.0,1.0,0.901","0.842,0.854","SE","26","SSH1",2.7822656438131,2.53301788283635,3.62266627940831,2.0869453411599,4.12523953158018,2.46740962260312,2.5826352703295,NA,"Macaca_fascicularis","heart","GSE125483"
"194","ENSCAFG00000011332","+","MARC2","chr38",15445943,15446079,NA,NA,6.68808527449e-08,6.17859649269e-05,"0.977,0.973,0.982","0.932,0.975","SE","38","MARC2",159.30687,136.117188,182.091599,123.197769,132.85144,139.540609,104.981013,NA,"Macaca_fascicularis","heart","GSE125483"
"195","ENSCAFG00000011336","+","MARC1","chr38",15478683,15478828,NA,NA,1.93434260054e-07,0.000156361375151,"0.066,0.0,0.0","0.0,0.0","SE","38","MARC1",13.8568821689189,9.12824756401138,12.717547121266,12.3040623378378,9.70468047012802,11.7630640235894,7.47407586379801,NA,"Macaca_fascicularis","heart","GSE125483"
"196","ENSCAFG00000011512","+","FBXO40","chr33",24892252,24894172,NA,NA,0.000258556536098,0.0303124519792,"0.862,1.0,1.0","0.708,0.974","SE","33","FBXO40",60.540653,52.012871,78.046074,33.381626,67.670494,48.64505,48.5721893333333,NA,"Macaca_fascicularis","heart","GSE125483"
"197","ENSCAFG00000011512","+","FBXO40","chr33",24891379,24891412,NA,NA,9.74421653699e-07,0.000535414049709,"0.778,1.0,1.0","1.0,1.0","SE","33","FBXO40",60.540653,52.012871,78.046074,33.381626,67.670494,48.64505,48.5721893333333,NA,"Macaca_fascicularis","heart","GSE125483"
"198","ENSCAFG00000011592","-","TTC21B","chr36",11051310,11051383,NA,NA,0.000302283318597,0.0336123902526,"0.976,1.0,1.0","0.775,1.0","SE","36","TTC21B",2.58985173811475,2.17293026454918,2.14933761372951,1.9081423977459,2.61037392192623,2.22364146680328,1.58657051188525,NA,"Macaca_fascicularis","heart","GSE125483"
"199","ENSCAFG00000011612","-",NA,"chr4",6709754,6709851,NA,NA,4.64723315037e-05,0.00969435321779,"0.187,0.275,0.091","0.023,0.198","SE","4","ENSCAFG00000011612",167.928986903534,231.098528529131,176.414315428844,163.97882791404,165.820671025788,187.668781115568,114.078328818211,NA,"Macaca_fascicularis","heart","GSE125483"
"200","ENSCAFG00000011619","-","MYH7","chr8",3789066,3789207,NA,NA,0.000123047607065,0.0186132891927,"1.0,1.0,1.0","0.601,0.601","SE","8","MYH7",2508.02196611105,2213.22411553678,2787.43464410434,2115.2640012358,2514.6316792265,2278.83669429454,1767.35544111028,NA,"Macaca_fascicularis","heart","GSE125483"
"201","ENSCAFG00000011637","-","IQCB1","chr33",25078875,25078985,NA,NA,5.32427072907e-05,0.0107961425462,"0.907,1.0,1.0","0.611,0.758","SE","33","IQCB1",1.31432,1.029015,1.264654,1.153074,1.673447,1.16546966666667,0.979367,NA,"Macaca_fascicularis","heart","GSE125483"
"202","ENSCAFG00000011929","-","CLK1","chr37",10079693,10078981,NA,NA,8.95920269858e-05,0.00614906673989,"1.0,1.0,0.706","0.6,0.8","A3SS","37","CLK1",32.1372621918506,37.2969419281268,32.0510546225241,27.3948302139219,34.9875916867572,32.2763447779664,22.3462154364271,NA,"Macaca_fascicularis","heart","GSE125483"
"203","ENSCAFG00000011970","+","PARP14","chr33",25796307,25796441,NA,NA,0.000224372957634,0.0279031504573,"1.0,1.0,0.929","0.841,0.757","SE","33","PARP14",0.920440799909734,0.845320615916955,0.987011550323454,0.883483014593049,1.39968606739883,0.883081476806579,0.795565872574095,NA,"Macaca_fascicularis","heart","GSE125483"
"204","ENSCAFG00000012150","+","CA5B","chrX",12021546,12021744,NA,NA,0.000124145708806,0.0186702154051,"1.0,1.0,1.0","0.442,0.613","SE","X","CA5B",0.385677884117647,0.720068588823529,0.390853452352941,0.41428656,0.553295403529412,0.506677677647059,0.314716285294118,NA,"Macaca_fascicularis","heart","GSE125483"
"205","ENSCAFG00000012160","+","EWSR1","chr26",22597147,22597185,NA,NA,0.000108512228556,0.0174340733917,"0.987,1.0,1.0","0.895,1.0","SE","26","EWSR1",35.4359882497008,30.3671803689669,33.4225939585162,23.6460054662944,29.2518710355006,29.816391361654,20.8914883313389,NA,"Macaca_fascicularis","heart","GSE125483"
"206","ENSCAFG00000012160","+","EWSR1","chr26",22597150,22597185,NA,NA,0.000243943131747,0.0290786958014,"0.986,1.0,1.0","0.91,1.0","SE","26","EWSR1",35.4359882497008,30.3671803689669,33.4225939585162,23.6460054662944,29.2518710355006,29.816391361654,20.8914883313389,NA,"Macaca_fascicularis","heart","GSE125483"
"207","ENSCAFG00000012195","+","LDHB","chr27",25481034,25481152,NA,NA,0.000119841508722,0.0184520256316,"0.999,1.0,1.0","1.0,0.942","SE","27","LDHB",2529.303955,1567.738525,2800.350586,1505.020264,1460.908936,1867.354248,1420.41984066667,NA,"Macaca_fascicularis","heart","GSE125483"
"208","ENSCAFG00000012262","-","THOC5","chr26",22769566,22769599,NA,NA,4.16111543604e-05,0.008969631082,"0.985,0.958,0.949","0.877,0.916","SE","26","THOC5",10.2877195194124,10.2863694952781,11.387237887723,9.20129473976915,12.0987086267926,9.92512791815322,7.82864883817187,NA,"Macaca_fascicularis","heart","GSE125483"
"209","ENSCAFG00000012303","+","LRRFIP1","chr25",48331541,48331619,NA,NA,7.7378439844e-05,0.0136159734928,"0.767,1.0,0.907","1.0,1.0","SE","25","LRRFIP1",23.7609464992166,27.7611566135919,26.3872963895417,27.0257088119859,28.7133158523306,26.1826039749315,18.3668707472908,NA,"Macaca_fascicularis","heart","GSE125483"
"210","ENSCAFG00000012438","-","METTL5","chr36",14478497,14478549,NA,NA,0.000204437565091,0.0264014140785,"0.857,0.874,0.762","0.685,0.768","SE","36","METTL5",15.8612164742607,19.4040691073384,24.0046977864184,18.9012487656079,20.8136686297919,18.055511449069,14.9394554720701,NA,"Macaca_fascicularis","heart","GSE125483"
"211","ENSCAFG00000012438","-","METTL5","chr36",14480274,14480456,NA,NA,4.03398679706e-05,0.00876866693105,"0.485,0.566,0.6","0.101,0.404","SE","36","METTL5",15.8612164742607,19.4040691073384,24.0046977864184,18.9012487656079,20.8136686297919,18.055511449069,14.9394554720701,NA,"Macaca_fascicularis","heart","GSE125483"
"212","ENSCAFG00000012581","-","CEP85","chr2",73755497,73755615,NA,NA,0.000170965477844,0.023275600081,"0.978,1.0,1.0","0.887,1.0","SE","2","CEP85",18.74501,17.76182,17.089926,16.999893,16.131886,17.8355743333333,11.0739373333333,NA,"Macaca_fascicularis","heart","GSE125483"
"213","ENSCAFG00000012694","-","ANK3","chr4",12262956,12262941,NA,NA,1.61100986011e-05,0.00186232739829,"1.0,1.0,1.0","0.488,1.0","A3SS","4","ANK3",19.1141134260953,15.09022489682,25.3858966657568,14.1867925140576,21.149151955507,16.1303769456576,15.5116828737546,NA,"Macaca_fascicularis","heart","GSE125483"
"214","ENSCAFG00000012694","-","ANK3","chr4",12187744,12187831,NA,NA,2.8631939597e-08,3.24605527483e-05,"0.945,1.0,1.0","0.769,0.692","SE","4","ANK3",19.1141134260953,15.09022489682,25.3858966657568,14.1867925140576,21.149151955507,16.1303769456576,15.5116828737546,NA,"Macaca_fascicularis","heart","GSE125483"
"215","ENSCAFG00000013011","+","PDE8A","chr3",54160431,54160512,NA,NA,6.04713203551e-05,0.0115015562031,"0.584,0.837,0.584","1.0,1.0","SE","3","PDE8A",8.3773150429956,8.54119100475771,9.59373036176211,7.28178000740088,10.3977041314537,8.06676201838473,6.6638114977386,NA,"Macaca_fascicularis","heart","GSE125483"
"216","ENSCAFG00000013120","-","ZNF512B","chr24",47415105,47415125,47416229,47416246,1.75840841734e-05,0.00716551430066,"0.062,0.038,0.051","0.181,0.068","MXE","24","ZNF512B",11.2796788660471,10.2234469510426,12.3388001036945,11.2178507102221,10.9379463473481,10.9069921757706,7.75891548368087,NA,"Macaca_fascicularis","heart","GSE125483"
"217","ENSCAFG00000013140","+","MAP3K20","chr36",17422579,17422644,NA,NA,0,0,"0.0,0.0,0.0","0.093,0.0","SE","36","MAP3K20",20.1292346026032,16.1287370263085,20.8949875890335,10.6862975267239,18.205048837995,15.6480897185452,13.0333454756762,NA,"Macaca_fascicularis","heart","GSE125483"
"218","ENSCAFG00000013152","+","D2HGDH","chr25",51567115,51567259,NA,NA,1.44093943344e-06,0.000730838829898,"0.996,0.988,0.972","0.879,1.0","SE","25","D2HGDH",18.515398,18.096134,17.352177,18.997772,22.226379,18.5364346666667,13.192852,NA,"Macaca_fascicularis","heart","GSE125483"
"219","ENSCAFG00000013217","-","GPRC5A","chr27",33444290,33445219,NA,NA,3.45075001434e-05,0.0079122254645,"0.347,1.0,1.0","0.066,0.124","SE","27","GPRC5A",0.186932,0.349273,0.112447,0.178499,0.162552,0.238234666666667,0.0916663333333333,NA,"Macaca_fascicularis","heart","GSE125483"
"220","ENSCAFG00000013483","-","TMEM120A","chr6",7347998,7348144,NA,NA,0.000235946309475,0.0286111075437,"0.98,1.0,0.963","0.931,0.981","SE","6","TMEM120A",16.6655951308515,14.8105831495765,14.179488169193,16.6752161818992,18.4092056917075,16.0504648207757,10.8628979536335,NA,"Macaca_fascicularis","heart","GSE125483"
"221","ENSCAFG00000013614","+","DTX2","chr6",7607164,7607329,NA,NA,5.76302326756e-05,0.0112084302904,"1.0,0.429,1.0","0.286,0.273","SE","6","DTX2",2.31241652379286,2.31867831280616,2.30905716864941,2.18011008537439,2.81050488943317,2.2704016406578,1.70652068602753,NA,"Macaca_fascicularis","heart","GSE125483"
"222","ENSCAFG00000013696","+","ALS2CL","chr20",42068238,42068410,NA,NA,1.90724920146e-06,0.000880978840967,"1.0,1.0,1.0","0.0,1.0","SE","20","ALS2CL",4.635924,3.853707,5.485358,5.974255,7.105547,4.82129533333333,4.19696833333333,NA,"Macaca_fascicularis","heart","GSE125483"
"223","ENSCAFG00000013699","-","LRWD1","chr6",7714299,7714518,NA,NA,0.000320969712458,0.0205821828114,"0.0,0.134,0.128","0.0,0.049","RI","6","LRWD1",7.00137845574855,7.25067901364764,6.12378870678246,5.78049006617039,7.16941949917287,6.67751584518886,4.43106940198511,NA,"Macaca_fascicularis","heart","GSE125483"
"224","ENSCAFG00000013699","-","LRWD1","chr6",7716002,7716119,NA,NA,9.38704046627e-06,0.00292547681616,"0.746,0.88,0.958","1.0,0.875","SE","6","LRWD1",7.00137845574855,7.25067901364764,6.12378870678246,5.78049006617039,7.16941949917287,6.67751584518886,4.43106940198511,NA,"Macaca_fascicularis","heart","GSE125483"
"225","ENSCAFG00000013844","-","NCAM1","chr5",19924203,19924206,19933639,19933654,0.000140855533528,0.0327992170929,"0.35,0.0,0.0","0.0,0.0","MXE","5","NCAM1",6.36617407452884,13.7706556894632,8.58801398900628,6.48099864348943,10.7753566273558,8.87260946916049,6.45445687212069,NA,"Macaca_fascicularis","heart","GSE125483"
"226","ENSCAFG00000013850","-","PRKRA","chr36",22072629,22072747,NA,NA,1.85689064125e-09,3.20758159237e-06,"1.0,1.0,1.0","0.894,0.929","SE","36","PRKRA",7.52525464519141,10.8474194831933,7.97230569701214,7.16353647012138,8.68555952521008,8.51207019950203,5.55262174074074,NA,"Macaca_fascicularis","heart","GSE125483"
"227","ENSCAFG00000013963","-","BCO2","chr5",20933491,20933652,NA,NA,5.18448133624e-06,0.00191581398178,"1.0,0.995,1.0","0.947,0.99","SE","5","BCO2",30.306114242268,47.656562285567,37.1646322752577,28.708321878866,35.641704864433,35.5569994689003,24.2687790465636,NA,"Macaca_fascicularis","heart","GSE125483"
"228","ENSCAFG00000013993","+","NAALADL1","chr18",52146163,52146255,NA,NA,3.7962572641e-08,4.09157444377e-05,"0.797,0.566,1.0","0.0,0.303","SE","18","NAALADL1",0.767716,0.478869,0.64301,0.335165,0.522312,0.52725,0.388440666666667,NA,"Macaca_fascicularis","heart","GSE125483"
"229","ENSCAFG00000014003","-","RPGR","chrX",33078109,33079069,NA,NA,3.9426974774e-05,0.00864895936898,"0.0,0.121,0.177","0.0,0.079","SE","X","RPGR",1.040066378455,1.33170074670446,1.04048304805103,1.34446294089298,1.11307348688873,1.23874335535081,0.717852178313253,NA,"Macaca_fascicularis","heart","GSE125483"
"230","ENSCAFG00000014082","-","SLC2A11","chr26",28653536,28653664,NA,NA,0.000166512155339,0.0230329942361,"0.954,1.0,1.0","0.861,0.833","SE","26","SLC2A11",6.33266977453581,2.51775393899204,5.44965358885942,4.16615574801061,4.72280613793103,4.33885982051282,3.39081990893015,NA,"Macaca_fascicularis","heart","GSE125483"
"231","ENSCAFG00000014124","+","CHCHD10","chr26",28742849,28743075,NA,NA,3.80123706634e-05,0.00847643096509,"0.927,0.972,0.973","0.914,0.953","SE","26","CHCHD10",974.445923,764.572144,765.786316,1019.631897,803.199219,919.549988,522.995178333333,NA,"Macaca_fascicularis","heart","GSE125483"
"232","ENSCAFG00000014154","-",NA,"chr26",29043792,29044047,NA,NA,3.45515871325e-06,0.00137499369901,"0.0,0.148,0.039","0.002,0.019","SE","26","ENSCAFG00000014154",14.7439147879599,8.48634112240803,12.5239954381271,18.1000014033445,20.1809522782609,13.7767524379041,10.901649238796,NA,"Macaca_fascicularis","heart","GSE125483"
"233","ENSCAFG00000014214","+","DNAJA4","chr3",58400678,58400779,NA,NA,0.00022116656571,0.0277714347341,"0.984,0.972,0.983","0.956,0.988","SE","3","DNAJA4",210.311707,246.027634,185.895508,199.249954,199.55072,218.529765,128.482076,NA,"Macaca_fascicularis","heart","GSE125483"
"234","ENSCAFG00000014245","-","PDE1A","chr36",25286573,25286612,NA,NA,3.62935373855e-05,0.00823513097852,"0.326,1.0,0.244","0.039,0.0","SE","36","PDE1A",0.602236026679222,0.687012578154426,0.66638683396108,0.572801918706842,0.726158359384809,0.62068350784683,0.464181731115296,NA,"Macaca_fascicularis","heart","GSE125483"
"235","ENSCAFG00000014342","+","KIAA0232","chr3",58974187,58974285,NA,NA,8.65888221288e-05,0.0147354806711,"0.825,0.938,0.909","0.932,1.0","SE","3","KIAA0232",14.4075860686596,12.0281954389844,15.1344936654382,13.1142321457821,16.4778512921103,13.1833378844754,10.5374483191828,NA,"Macaca_fascicularis","heart","GSE125483"
"236","ENSCAFG00000014589","+","KDM6A","chrX",38906679,38906814,NA,NA,8.49208702624e-05,0.0147354806711,"0.628,0.674,1.0","1.0,1.0","SE","X","KDM6A",3.30080797993982,3.09852958458709,2.16427856904045,3.04934084653962,2.6848673587429,3.14955947035551,1.61638197592778,NA,"Macaca_fascicularis","heart","GSE125483"
"237","ENSCAFG00000014732","+","ZNF674","chrX",40125375,40125420,40129613,40129740,0.000259362846881,0.0469734933796,"0.1,0.125,0.271","0.0,0.0","MXE","X","ZNF674",4.25284868438078,4.23389501062847,4.50609291173752,3.98707801155268,4.41798747319778,4.15794056885398,2.9746934616451,NA,"Macaca_fascicularis","heart","GSE125483"
"238","ENSCAFG00000014835","-","USP54","chr4",24036377,24036518,NA,NA,9.9301550438e-07,0.000535414049709,"0.562,0.54,0.517","1.0,1.0","SE","4","USP54",0.851174477315394,0.827541183823529,0.803934,1.41820930882353,1.4031323925219,1.03230832332082,0.7356887975073,NA,"Macaca_fascicularis","heart","GSE125483"
"239","ENSCAFG00000014957","-","PRKAG3","chr37",25413046,25413552,NA,NA,2.07157513366e-10,1.06271804357e-07,"0.0,0.148,0.111","0.001,0.067","RI","37","PRKAG3",62.5653417289754,65.1007549787,59.0166426316563,49.4621660525156,79.2690555662872,59.042754253397,46.0952327326478,NA,"Macaca_fascicularis","heart","GSE125483"
"240","ENSCAFG00000014957","-","PRKAG3","chr37",25412139,25412543,NA,NA,8.81817652232e-09,1.20052511633e-05,"0.995,1.0,1.0","0.901,0.992","SE","37","PRKAG3",62.5653417289754,65.1007549787,59.0166426316563,49.4621660525156,79.2690555662872,59.042754253397,46.0952327326478,NA,"Macaca_fascicularis","heart","GSE125483"
"241","ENSCAFG00000014966","-","SMPD4","chr26",30413729,30413872,NA,NA,0.000302767500246,0.0336123902526,"1.0,1.0,1.0","0.749,1.0","SE","26","SMPD4",6.3070577235023,5.24419282258064,7.03441310138249,5.32901461866359,6.357291,5.62675505491551,4.4639013671275,NA,"Macaca_fascicularis","heart","GSE125483"
"242","ENSCAFG00000015016","+","SLBP","chr3",62391337,62391442,NA,NA,2.26908909309e-05,0.00575436544813,"0.985,1.0,1.0","0.882,0.79","SE","3","SLBP",4.40162812919897,4.46377477777778,4.27243575193798,3.28267177777778,4.82399984754522,4.04935822825151,3.03214519982773,NA,"Macaca_fascicularis","heart","GSE125483"
"243","ENSCAFG00000015107","-","OTUD3","chr2",78862106,78862219,NA,NA,0.000355461622765,0.0364870071272,"1.0,1.0,1.0","0.805,0.73","SE","2","OTUD3",2.24285952723949,1.57021277111517,2.76117304606947,1.45038769360146,2.54076471882998,1.75448666398537,1.76731258829982,NA,"Macaca_fascicularis","heart","GSE125483"
"244","ENSCAFG00000015107","-","OTUD3","chr2",78857558,78857681,NA,NA,0.000117583789325,0.0182128136435,"1.0,1.0,1.0","0.745,0.594","SE","2","OTUD3",2.24285952723949,1.57021277111517,2.76117304606947,1.45038769360146,2.54076471882998,1.75448666398537,1.76731258829982,NA,"Macaca_fascicularis","heart","GSE125483"
"245","ENSCAFG00000015152","+","CAPZB","chr2",79242672,79242762,79272756,79272878,0.000111192154745,0.0284692572431,"0.005,0.082,0.107","0.003,0.064","MXE","2","CAPZB",20.8186270365591,20.6081827003584,20.1588388519713,18.0426415634409,20.1330728917563,19.8231504334528,13.4306372479092,NA,"Macaca_fascicularis","heart","GSE125483"
"246","ENSCAFG00000015227","+","CYB5D2","chr5",30242874,30243061,NA,NA,2.69082660007e-05,0.00662891539657,"0.912,0.875,0.858","0.623,0.598","SE","5","CYB5D2",3.305589,2.940384,2.666445,2.517852,3.722707,2.921275,2.12971733333333,NA,"Macaca_fascicularis","heart","GSE125483"
