"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474235","FPKM.SRR8474245","FPKM.SRR8474265","FPKM.SRR8474276","FPKM.SRR8474280","FPKM.SRR8474292","..files.pituitary_mean_female","..files.pituitary_mean_male","Remark","Organism","Tissue","GEO_accession"
"743","ENSCAFG00000009061","-","SLC8B1","chr26",10663724,10663841,NA,NA,0.000771379733579,0.0347800509832,"0.0,0.165,0.386","0.0,0.012,0.097","SE","26","SLC8B1",2.62117665115533,1.96047012804878,2.47553447560976,2.42131060333761,4.14891598074454,3.77710840372272,3.08187570250321,2.71962971170304,NA,"dog","pituitary","GSE125483"
"744","ENSCAFG00000009078","-","RUNX1T1","chr29",37256016,37256182,NA,NA,0.000999496360581,0.0411868714566,"0.004,0.0,0.048","0.009,0.062,0.0","SE","29","RUNX1T1",4.58677675863122,3.7110099593645,5.68941661289337,4.0281808203483,3.83302153773297,4.1522323015582,4.70307163641919,3.963807693757,NA,"dog","pituitary","GSE125483"
"745","ENSCAFG00000009087","+","ZDHHC16","chr28",10745387,10745435,NA,NA,0.000924276116693,0.039293732313,"0.636,0.462,0.472","1.0,0.566,0.868","SE","28","ZDHHC16",9.71248370602706,11.3572323204182,10.5898148880689,12.5795717699877,10.5020639858549,10.5894942908979,10.2681208599836,11.5087661271013,NA,"dog","pituitary","GSE125483"
"746","ENSCAFG00000009091","-","TPH1","chr21",40548784,40548945,NA,NA,2.64967991459e-06,0.00052736332283,"0.062,0.158,0.187","0.024,0.005,0.0","SE","21","TPH1",3.37660420010532,2.88384123222749,4.48777121274355,3.2883022016851,3.54625587414429,2.40051490679305,3.80354376233105,2.85755278023521,NA,"dog","pituitary","GSE125483"
"747","ENSCAFG00000009092","-","PAIP2B","chr17",51396818,51396947,NA,NA,0.00039811807206,0.0214742475232,"0.099,0.16,0.441","0.062,0.059,0.053","SE","17","PAIP2B",5.98409409388511,3.48428102223595,5.80956869425571,2.69096145768993,4.89797658739963,4.06387290487956,5.56387979184682,3.41303846160181,NA,"dog","pituitary","GSE125483"
"748","ENSCAFG00000009108","-","HELQ","chr32",7260674,7260832,NA,NA,6.31613874242e-05,0.00573354146596,"0.892,0.795,1.0","0.962,0.977,1.0","SE","32","HELQ",5.64047598308508,5.224185,6.939876,5.43366527896996,5.288417,4.561681,5.95625632769503,5.07317709298999,NA,"dog","pituitary","GSE125483"
"749","ENSCAFG00000009108","-","HELQ","chr32",7253966,7254080,7256405,7256579,3.38043239599e-05,0.00239956613197,"0.025,0.363,0.35","0.0,0.01,0.241","MXE","32","HELQ",5.64047598308508,5.224185,6.939876,5.43366527896996,5.288417,4.561681,5.95625632769503,5.07317709298999,NA,"dog","pituitary","GSE125483"
"750","ENSCAFG00000009134","-","SPIDR","chr35",493411,493575,NA,NA,0.000433719981687,0.0229412093673,"0.928,0.932,0.974","0.976,0.983,1.0","SE","35","SPIDR",13.8869439198517,9.36213937178596,12.5284429654853,10.6963166268242,12.9997943442205,9.97912113782719,13.1383937431858,10.0125257121458,NA,"dog","pituitary","GSE125483"
"751","ENSCAFG00000009193","+","AMBRA1","chr18",42936522,42936792,NA,NA,0.00714423954743,0.038516769734,"0.0,0.302,0.149","0.0,0.0,0.304","RI","18","AMBRA1",9.12635716447205,7.45128252869565,9.46642855204969,7.67397459180124,9.42118175279503,9.00271491279503,9.33798915643892,8.04265734443064,NA,"dog","pituitary","GSE125483"
"752","ENSCAFG00000009197","-","PHTF1","chr17",51537851,51538124,NA,NA,8.7380085626e-06,0.00132494100205,"0.972,0.991,0.985","0.963,0.918,0.961","SE","17","PHTF1",72.1210531479751,62.4602045463396,69.0517446331776,58.1195836834112,60.9796341678349,57.7237567114486,67.3841439829959,59.4345149803998,NA,"dog","pituitary","GSE125483"
"753","ENSCAFG00000009207","+","AP3B1","chr3",28599432,28599530,NA,NA,0.0002143484651,0.0137760075398,"0.891,0.897,0.958","0.968,1.0,0.904","SE","3","AP3B1",27.7754143768482,18.6239755070321,24.6411803333934,20.3335876979805,28.9065269536603,18.9110404047963,27.1077072213006,19.289534536603,NA,"dog","pituitary","GSE125483"
"754","ENSCAFG00000009207","+","AP3B1","chr3",28715582,28715667,28729382,28729480,1.6687538551e-06,0.00027291043195,"0.032,0.14,0.151","0.014,0.035,0.116","MXE","3","AP3B1",27.7754143768482,18.6239755070321,24.6411803333934,20.3335876979805,28.9065269536603,18.9110404047963,27.1077072213006,19.289534536603,NA,"dog","pituitary","GSE125483"
"755","ENSCAFG00000009207","+","AP3B1","chr3",28677045,28677152,28710382,28710614,0.00265712110152,0.0455147404127,"0.043,0.158,0.158","0.032,0.059,0.145","MXE","3","AP3B1",27.7754143768482,18.6239755070321,24.6411803333934,20.3335876979805,28.9065269536603,18.9110404047963,27.1077072213006,19.289534536603,NA,"dog","pituitary","GSE125483"
"756","ENSCAFG00000009214","-","DCBLD2","chr33",5631734,5631692,NA,NA,4.64064881933e-06,0.000299321848847,"0.003,0.18,0.239","0.0,0.0,0.207","A3SS","33","DCBLD2",24.34013119628,21.6187590599608,26.4493139767499,15.6525900469897,17.8245460288791,14.1458737936858,22.8713304006363,17.1390743002121,NA,"dog","pituitary","GSE125483"
"757","ENSCAFG00000009246","+","ZFYVE27","chr28",10967710,10967747,NA,NA,0.000912091816824,0.0389374754753,"0.855,1.0,1.0","1.0,1.0,1.0","SE","28","ZFYVE27",24.7724634674728,22.9378301927449,26.4435788677146,24.5345890316808,29.6592515027811,28.8794759767836,26.9584312793228,25.4506317337364,NA,"dog","pituitary","GSE125483"
"758","ENSCAFG00000009292","+","NIT2","chr33",6952554,6952648,NA,NA,3.59777751767e-05,0.00370082943652,"0.954,0.942,1.0","0.995,0.993,1.0","SE","33","NIT2",27.181355,21.759901,26.747505,33.086395,25.968241,24.948565,26.632367,26.598287,NA,"dog","pituitary","GSE125483"
"759","ENSCAFG00000009295","+","FBXW8","chr26",13637473,13637584,13638113,13638243,0.00307758950467,0.0490259455564,"0.999,0.73,0.702","0.998,0.996,0.679","MXE","26","FBXW8",21.1034910534662,14.565113842773,19.5576328982782,12.6505015323969,17.6887386653829,15.8184637308564,19.4499542057091,14.3446930353421,NA,"dog","pituitary","GSE125483"
"760","ENSCAFG00000009309","-",NA,"chr31",28205401,28205580,NA,NA,9.85685217029e-05,0.0079593595237,"1.0,0.952,1.0","0.443,0.787,0.947","SE","31","ENSCAFG00000009309",15.2927185278846,14.699649,21.575539,14.41279,12.823195,16.928818,16.5638175092949,15.3470856666667,NA,"dog","pituitary","GSE125483"
"761","ENSCAFG00000009315","-",NA,"chr31",28219473,28219585,NA,NA,0.000112129227521,0.0086942624521,"1.0,1.0,1.0","1.0,0.839,1.0","SE","31","ENSCAFG00000009315",22.8590765308908,24.603973,8.261889,23.0359873074713,17.200611,12.308404,16.1071921769636,19.9827881024904,NA,"dog","pituitary","GSE125483"
"762","ENSCAFG00000009316","+","CES5A","chr2",60291822,60291927,60294662,60294701,0.000771827731016,0.0211371217818,"0.0,0.326,0.348","0.002,0.0,0.317","MXE","2","CES5A",76.8099637292558,93.283526864414,65.625729210864,75.7530410305817,72.0102502532079,68.3417056961078,71.4819810644426,79.1260911970345,NA,"dog","pituitary","GSE125483"
"763","ENSCAFG00000009318","-","CCDC148","chr36",4279647,4279710,NA,NA,1.3161535294e-05,0.00179096676028,"0.949,1.0,1.0","0.748,0.707,0.854","SE","36","CCDC148",4.3481987341293,3.99806030256261,6.0362992032615,2.8597303905067,4.67668698776937,3.61674129819453,5.02039497505339,3.49151066375461,NA,"dog","pituitary","GSE125483"
"764","ENSCAFG00000009318","-","CCDC148","chr36",4278361,4278483,NA,NA,4.47990910331e-05,0.00440883362234,"0.551,1.0,1.0","0.398,0.0,0.595","SE","36","CCDC148",4.3481987341293,3.99806030256261,6.0362992032615,2.8597303905067,4.67668698776937,3.61674129819453,5.02039497505339,3.49151066375461,NA,"dog","pituitary","GSE125483"
"765","ENSCAFG00000009318","-","CCDC148","chr36",4265203,4265355,NA,NA,4.9481557306e-06,0.000859084997458,"0.967,1.0,0.822","0.891,0.737,0.88","SE","36","CCDC148",4.3481987341293,3.99806030256261,6.0362992032615,2.8597303905067,4.67668698776937,3.61674129819453,5.02039497505339,3.49151066375461,NA,"dog","pituitary","GSE125483"
"766","ENSCAFG00000009331","+","DPY19L4","chr29",39407174,39407299,NA,NA,0.000875901197488,0.0377865068758,"0.944,0.906,1.0","0.988,0.977,1.0","SE","29","DPY19L4",20.778351,14.600033,21.744049,10.762359,17.309858,14.671094,19.944086,13.3444953333333,NA,"dog","pituitary","GSE125483"
"767","ENSCAFG00000009348","-","SYT6","chr17",51912470,51912387,NA,NA,0.00117726038917,0.0214746703612,"0.0,1.0,1.0","0.0,0.0,1.0","A3SS","17","SYT6",2.25507430759703,2.10834731626755,2.5326793835673,2.21343173245252,3.253422111891,2.58060247894302,2.68039193435178,2.30079384255436,NA,"dog","pituitary","GSE125483"
"768","ENSCAFG00000009349","+","PEX16","chr18",43510517,43510521,NA,NA,0.00111960005692,0.0214746703612,"0.09,0.101,0.049","0.064,0.0,0.136","A3SS","18","PEX16",18.3310905826637,25.410940513757,16.0925579347456,28.1196275756026,19.4538835023131,20.1561942142683,17.9591773399075,24.5622541012093,NA,"dog","pituitary","GSE125483"
"769","ENSCAFG00000009352","+","POC5","chr3",30744262,30744407,NA,NA,2.00841061559e-08,1.09632440803e-05,"0.022,0.101,0.085","0.004,0.013,0.073","SE","3","POC5",9.42509315873016,10.5681520515124,11.6963640856544,9.70965457502246,9.02231116082659,7.11518024767895,10.047922801737,9.13099562473794,NA,"dog","pituitary","GSE125483"
"770","ENSCAFG00000009354","+","TOX2","chr24",31606701,31606947,31647638,31647878,0.00161939312229,0.0330318969519,"0.041,0.37,0.384","0.014,0.015,0.383","MXE","24","TOX2",22.6773507868825,19.5238715742657,22.4705472184579,20.1648404494326,28.3687703377837,22.8422944067089,24.5055561143747,20.8436688101357,NA,"dog","pituitary","GSE125483"
"771","ENSCAFG00000009354","+","TOX2","chr24",31575281,31575347,NA,NA,0.00032302581553,0.0184820301978,"0.921,0.959,0.986","0.986,0.971,1.0","SE","24","TOX2",22.6773507868825,19.5238715742657,22.4705472184579,20.1648404494326,28.3687703377837,22.8422944067089,24.5055561143747,20.8436688101357,NA,"dog","pituitary","GSE125483"
"772","ENSCAFG00000009375","-","WDSUB1","chr36",5066483,5066576,NA,NA,4.87595844824e-05,0.00470805987903,"1.0,1.0,1.0","1.0,0.892,1.0","SE","36","WDSUB1",14.5097781960402,15.441760995456,17.2297501282051,16.6778736877637,14.3818969545602,14.1716879230769,15.3738084262685,15.4304408687655,NA,"dog","pituitary","GSE125483"
"773","ENSCAFG00000009375","-","WDSUB1","chr36",5066483,5066576,5068706,5068891,3.82906583474e-06,0.000492395668864,"0.977,0.874,0.887","1.0,0.99,0.912","MXE","36","WDSUB1",14.5097781960402,15.441760995456,17.2297501282051,16.6778736877637,14.3818969545602,14.1716879230769,15.3738084262685,15.4304408687655,NA,"dog","pituitary","GSE125483"
"774","ENSCAFG00000009375","-","WDSUB1","chr36",5050575,5050682,5066483,5066576,7.3458218286e-08,2.17264923617e-05,"0.009,0.085,0.085","0.0,0.004,0.056","MXE","36","WDSUB1",14.5097781960402,15.441760995456,17.2297501282051,16.6778736877637,14.3818969545602,14.1716879230769,15.3738084262685,15.4304408687655,NA,"dog","pituitary","GSE125483"
"775","ENSCAFG00000009375","-","WDSUB1","chr36",5062682,5062776,NA,NA,5.39543286545e-05,0.00507790854049,"1.0,1.0,1.0","1.0,0.887,1.0","SE","36","WDSUB1",14.5097781960402,15.441760995456,17.2297501282051,16.6778736877637,14.3818969545602,14.1716879230769,15.3738084262685,15.4304408687655,NA,"dog","pituitary","GSE125483"
"776","ENSCAFG00000009394","+","PMS1","chr37",590981,591125,NA,NA,0.00103870077149,0.0421839731157,"0.955,1.0,0.975","0.922,0.896,1.0","SE","37","PMS1",20.0839532783934,20.1211089621422,21.8061280096953,19.6854711223453,19.2835126498153,17.8694750283933,20.3911979793013,19.2253517042936,NA,"dog","pituitary","GSE125483"
"777","ENSCAFG00000009419","+","NDUFAF6","chr29",39668623,39668803,NA,NA,0.000128185915511,0.00959402446256,"0.07,0.424,0.377","0.085,0.04,0.137","SE","29","NDUFAF6",9.12441122194514,9.61024874625935,9.72930031483791,9.55717361408978,10.3846110012469,10.2252908553616,9.74610751267665,9.79757107190358,NA,"dog","pituitary","GSE125483"
"778","ENSCAFG00000009433","-","BAZ2B","chr36",5106915,5107335,NA,NA,0.0043207267026,0.0261351273718,"0.0,1.0,1.0","0.016,0.0,1.0","RI","36","BAZ2B",9.63267067869616,8.97403505515134,11.6622037111467,7.70367518524447,10.1004460896391,8.56479494499418,10.465106826494,8.41416839513,NA,"dog","pituitary","GSE125483"
"779","ENSCAFG00000009433","-","BAZ2B","chr36",5148499,5148493,NA,NA,0.000956078970073,0.0205158612328,"0.372,0.243,0.316","0.235,0.026,0.0","A5SS","36","BAZ2B",9.63267067869616,8.97403505515134,11.6622037111467,7.70367518524447,10.1004460896391,8.56479494499418,10.465106826494,8.41416839513,NA,"dog","pituitary","GSE125483"
"780","ENSCAFG00000009463","-","FTO","chr2",61702102,61702230,61857873,61857998,0.000960189107292,0.0246949505768,"0.998,0.658,0.664","0.995,0.994,0.723","MXE","2","FTO",50.3494589969379,40.2973567454068,44.6041208937008,36.9919213923884,41.9134149422572,37.9970599816273,45.6223316109653,38.4287793731408,NA,"dog","pituitary","GSE125483"
"781","ENSCAFG00000009467","-","HIBCH","chr37",919175,919260,NA,NA,0.000741791111727,0.0338938929845,"0.724,0.82,1.0","1.0,0.89,1.0","SE","37","HIBCH",48.6383673970588,52.8525019477124,58.5691702734205,52.1295019068627,44.2337363088235,49.7284710305011,50.4804246597676,51.5701582950254,NA,"dog","pituitary","GSE125483"
"782","ENSCAFG00000009467","-","HIBCH","chr37",916653,916734,NA,NA,2.22231971515e-05,0.00257738722771,"0.897,0.905,1.0","1.0,0.955,1.0","SE","37","HIBCH",48.6383673970588,52.8525019477124,58.5691702734205,52.1295019068627,44.2337363088235,49.7284710305011,50.4804246597676,51.5701582950254,NA,"dog","pituitary","GSE125483"
"783","ENSCAFG00000009484","+","MFSD6","chr37",1013406,1013777,NA,NA,2.04004048043e-06,0.000210124169484,"1.0,1.0,1.0","0.211,0.491,1.0","A5SS","37","MFSD6",35.2523592592257,30.2884263705384,36.8308965211736,28.4294441376286,34.9041803490623,32.2440455381125,35.6624787098205,30.3206386820932,NA,"dog","pituitary","GSE125483"
"784","ENSCAFG00000009484","+","MFSD6","chr37",1013660,1013777,NA,NA,0.000138039476027,0.0100557582714,"1.0,1.0,1.0","0.557,0.795,1.0","SE","37","MFSD6",35.2523592592257,30.2884263705384,36.8308965211736,28.4294441376286,34.9041803490623,32.2440455381125,35.6624787098205,30.3206386820932,NA,"dog","pituitary","GSE125483"
"785","ENSCAFG00000009486","+","RPGRIP1L","chr2",62134266,62134350,62138164,62138266,0.00126659675806,0.0290400853599,"0.006,0.162,0.126","0.0,0.0,0.131","MXE","2","RPGRIP1L",5.1199784793541,4.31430415778547,5.24529638200692,3.85224094394464,4.65025149988466,4.74620605582468,5.00517545374856,4.3042503858516,NA,"dog","pituitary","GSE125483"
"786","ENSCAFG00000009525","+","CHP1","chr30",8333527,8333655,8345064,8345126,0.00116771970233,0.027703681601,"0.008,0.273,0.377","0.004,0.004,0.338","MXE","30","CHP1",83.1083040253432,72.1780753041183,92.110563593453,75.7066988711721,89.1805085237592,89.843518468849,88.1331253808518,79.2427642147131,NA,"dog","pituitary","GSE125483"
"787","ENSCAFG00000009525","+","CHP1","chr30",8329006,8329087,8333527,8333655,0.00081384408472,0.0219629211601,"0.03,0.078,0.043","0.017,0.025,0.062","MXE","30","CHP1",83.1083040253432,72.1780753041183,92.110563593453,75.7066988711721,89.1805085237592,89.843518468849,88.1331253808518,79.2427642147131,NA,"dog","pituitary","GSE125483"
"788","ENSCAFG00000009530","+","ANKRD31","chr3",31165618,31166615,NA,NA,0.00075161643255,0.0341901963873,"1.0,1.0,1.0","0.583,0.417,1.0","SE","3","ANKRD31",0.409385663152851,0.833289966459032,0.605566,0.553543656284939,0.702933,0.289571,0.57262822105095,0.558801540914657,NA,"dog","pituitary","GSE125483"
"789","ENSCAFG00000009533","-","SSR1","chr35",7274452,7274598,NA,NA,0.000822809573496,0.0363385371509,"0.022,0.062,0.052","0.005,0.002,0.085","SE","35","SSR1",62.3896488071594,54.3672562767513,54.4641015311778,53.6521485658199,53.2437480939184,49.8422544164742,56.6991661440852,52.6205530863485,NA,"dog","pituitary","GSE125483"
"790","ENSCAFG00000009537","-","SPARCL1","chr32",10915198,10915372,NA,NA,0.000730637389192,0.0336093199028,"0.93,0.978,0.961","0.933,0.928,0.972","SE","32","SPARCL1",1503.31553650407,1200.78299547042,1599.66559641091,1386.06717702763,1476.79948897627,1558.78289052958,1526.59354063042,1381.87768767588,NA,"dog","pituitary","GSE125483"
"791","ENSCAFG00000009569","+","SPP1","chr32",11359195,11359237,11360298,11360577,0.000182199917837,0.00819979406955,"0.273,0.053,0.057","0.344,0.277,0.125","MXE","32","SPP1",49.1586411413844,43.0201238070692,117.85973472754,100.688208035346,64.0727671251841,57.8144852172312,77.0303809980362,67.1742723532155,NA,"dog","pituitary","GSE125483"
"792","ENSCAFG00000009577","-","RPAP1","chr30",8556416,8557173,NA,NA,7.87668179236e-07,0.000212152205644,"0.965,1.0,1.0","0.805,0.746,1.0","SE","30","RPAP1",11.8025360699816,11.1941248287293,12.4903626243094,10.7390167532228,11.2954575377532,11.422271,11.8627854106814,11.1184708606507,NA,"dog","pituitary","GSE125483"
"793","ENSCAFG00000009616","-","SETD4","chr31",31308813,31308862,NA,NA,0.00102805159879,0.0418790372681,"0.0,0.0,0.078","0.03,0.073,0.041","SE","31","SETD4",4.97690886318217,5.60454668447348,5.94420997309762,6.83661389431207,5.45499369561875,8.71864146156802,5.45870417729951,7.05326734678452,NA,"dog","pituitary","GSE125483"
"794","ENSCAFG00000009629","-","ZNF248","chr4",176460,176562,NA,NA,0.000447848760606,0.023506318281,"0.211,0.385,0.381","0.158,0.081,0.076","SE","4","ZNF248",22.2384940054171,21.6410855005417,29.0508175532683,13.3400545586854,22.9098972105453,15.4269625724088,24.7330695897436,16.802700877212,NA,"dog","pituitary","GSE125483"
"795","ENSCAFG00000009691","+","AP2A2","chr18",45324178,45324372,45328291,45328421,0.00173237101975,0.0341585067961,"0.002,0.276,0.347","0.003,0.001,0.327","MXE","18","AP2A2",37.3854818295788,38.542136389161,34.7796142396343,36.5641425634998,37.9144015187724,38.3209742709762,36.6931658626618,37.809084407879,NA,"dog","pituitary","GSE125483"
"796","ENSCAFG00000009729","+","PUS7L","chr27",10341970,10342202,NA,NA,0.00102898881578,0.0211971696051,"0.0,0.946,1.0","0.0,0.0,1.0","A5SS","27","PUS7L",6.54145466361613,5.11347324041553,7.04901662849369,5.19870387336137,4.78440381103141,4.95210248206777,6.12495836771374,5.08809319861489,NA,"dog","pituitary","GSE125483"
"797","ENSCAFG00000009736","-","DMTN","chr25",35175965,35176368,NA,NA,5.82342805248e-05,0.000747005253628,"0.0,0.333,0.307","0.0,0.0,0.231","RI","25","DMTN",42.7211400907231,50.461386297749,57.975687053206,59.5086030559345,44.2534447496589,55.2880557053206,48.3167572978627,55.086015019668,NA,"dog","pituitary","GSE125483"
"798","ENSCAFG00000009744","+","ADAMTS20","chr27",10585440,10585548,NA,NA,3.70722897991e-06,0.00068366646143,"1.0,0.933,1.0","0.825,0.735,0.593","SE","27","ADAMTS20",0.796617362493383,2.77205679287983,1.38225700661726,0.778867784542086,1.83679492866596,0.679015196797247,1.3385564325922,1.40997992473972,NA,"dog","pituitary","GSE125483"
"799","ENSCAFG00000009759","+","SNX21","chr24",33148195,33148206,NA,NA,0.00116728933258,0.0455600203243,"0.07,0.669,0.0","0.0,0.0,0.0","SE","24","SNX21",8.57505058109834,10.5994166123882,8.63392414112388,10.2872348084291,8.25051423371647,10.5600913888889,8.48649631864623,10.4822476032354,NA,"dog","pituitary","GSE125483"
"800","ENSCAFG00000009760","+","LZTS2","chr28",13689562,13690225,NA,NA,8.21098151693e-08,3.43017942146e-05,"1.0,1.0,1.0","0.891,0.908,1.0","SE","28","LZTS2",35.660099,48.69825,48.993362,52.532887,42.339016,42.537621,42.3308256666667,47.9229193333333,NA,"dog","pituitary","GSE125483"
"801","ENSCAFG00000009764","-","PPHLN1","chr27",11531228,11531440,NA,NA,2.08786845582e-05,0.00248480623783,"0.907,0.936,1.0","0.988,0.984,1.0","SE","27","PPHLN1",21.8242165249514,15.4555820142579,20.9644230706416,14.0695878263124,18.4764675547634,15.1266206740117,20.4217023834521,14.8839301715273,NA,"dog","pituitary","GSE125483"
"802","ENSCAFG00000009764","-","PPHLN1","chr27",11559689,11559751,11572882,11572974,0.000459892508956,0.0152832443145,"0.601,0.803,1.0","1.0,0.891,1.0","MXE","27","PPHLN1",21.8242165249514,15.4555820142579,20.9644230706416,14.0695878263124,18.4764675547634,15.1266206740117,20.4217023834521,14.8839301715273,NA,"dog","pituitary","GSE125483"
"803","ENSCAFG00000009764","-","PPHLN1","chr27",11522464,11522521,NA,NA,4.83536455953e-06,0.000845982158407,"0.896,0.892,1.0","0.987,0.981,1.0","SE","27","PPHLN1",21.8242165249514,15.4555820142579,20.9644230706416,14.0695878263124,18.4764675547634,15.1266206740117,20.4217023834521,14.8839301715273,NA,"dog","pituitary","GSE125483"
"804","ENSCAFG00000009772","+","THYN1","chr5",998108,998204,NA,NA,9.22380230804e-05,0.00756321915827,"0.939,0.967,1.0","0.87,0.929,0.925","SE","5","THYN1",22.467394,23.479216,28.233358,25.995018,25.170347,28.373125,25.2903663333333,25.9491196666667,NA,"dog","pituitary","GSE125483"
"805","ENSCAFG00000009777","+","NAV2","chr21",42116029,42116074,NA,NA,7.03034679694e-07,0.000194474593153,"0.037,0.0,0.0","0.234,0.315,0.234","SE","21","NAV2",2.22065645526814,1.65915042132492,2.44687221955836,1.22403807028391,1.95340340895899,1.82351069564669,2.20697736126183,1.56889972908517,NA,"dog","pituitary","GSE125483"
"806","ENSCAFG00000009777","+","NAV2","chr21",42154281,42154382,NA,NA,4.63434698645e-05,0.00450665476545,"0.91,0.95,1.0","0.75,0.637,0.768","SE","21","NAV2",2.22065645526814,1.65915042132492,2.44687221955836,1.22403807028391,1.95340340895899,1.82351069564669,2.20697736126183,1.56889972908517,NA,"dog","pituitary","GSE125483"
"807","ENSCAFG00000009784","+","SLC22A15","chr17",53509680,53509896,NA,NA,0.000586836838988,0.0285333731451,"0.957,1.0,1.0","1.0,0.676,1.0","SE","17","SLC22A15",5.38569,4.599629,5.009919,3.721037,4.429882,4.425193,4.94183033333333,4.24861966666667,NA,"dog","pituitary","GSE125483"
"808","ENSCAFG00000009791","+","HIVEP1","chr35",11626821,11626875,11676058,11676160,0.000136613366857,0.00702645727866,"0.096,0.171,0.203","0.014,0.068,0.081","MXE","35","HIVEP1",9.99396769933441,7.365894427014,9.51600273904062,8.18681136378242,8.28916132499426,8.83549065595593,9.26637725445643,8.12939881558412,NA,"dog","pituitary","GSE125483"
"809","ENSCAFG00000009791","+","HIVEP1","chr35",11661225,11667185,11676058,11676160,0.000296034729379,0.0115699917973,"0.0,0.452,0.429","0.0,0.0,0.299","MXE","35","HIVEP1",9.99396769933441,7.365894427014,9.51600273904062,8.18681136378242,8.28916132499426,8.83549065595593,9.26637725445643,8.12939881558412,NA,"dog","pituitary","GSE125483"
"810","ENSCAFG00000009797","-","STAT4","chr37",1591257,1591302,NA,NA,0.00104798848925,0.0424798502474,"1.0,0.995,0.974","0.962,0.97,1.0","SE","37","STAT4",20.7475792717353,18.9324227096093,26.2666763889476,20.7003510580781,18.5774273565646,11.090459625484,21.8638943390825,16.9077444643905,NA,"dog","pituitary","GSE125483"
"811","ENSCAFG00000009797","-","STAT4","chr37",1570838,1571030,NA,NA,0.000137566922024,0.0100391974825,"0.902,0.955,0.921","0.828,0.845,0.927","SE","37","STAT4",20.7475792717353,18.9324227096093,26.2666763889476,20.7003510580781,18.5774273565646,11.090459625484,21.8638943390825,16.9077444643905,NA,"dog","pituitary","GSE125483"
"812","ENSCAFG00000009838","+","SIRT5","chr35",13062395,13062473,NA,NA,0,0,"0.004,0.14,0.115","0.001,0.004,0.064","RI","35","SIRT5",37.4745120330869,41.029516717705,40.2547412963745,44.1415015146075,39.8125041911299,41.4011802837029,39.1805858401971,42.1907328386718,NA,"dog","pituitary","GSE125483"
"813","ENSCAFG00000009840","-","FAM13A","chr32",12008323,12008407,12010211,12010307,0.00267176429809,0.0455895473403,"0.532,0.497,0.557","0.447,0.407,0.419","MXE","32","FAM13A",11.7080399584386,7.13974538254879,9.63429897887486,5.84456190861079,10.4370796918485,8.50993786681975,10.593139543054,7.16474838599311,NA,"dog","pituitary","GSE125483"
"814","ENSCAFG00000009849","-","SPTBN5","chr30",8891505,8891619,NA,NA,0.000793423039186,0.0354228344867,"1.0,1.0,0.606","0.894,0.535,0.535","SE","30","SPTBN5",1.652202,1.949512,1.657692,0.934891,1.783484,1.626714,1.69779266666667,1.50370566666667,NA,"dog","pituitary","GSE125483"
"815","ENSCAFG00000009863","-","HERC2","chr3",31736820,31737008,NA,NA,0.000794496668936,0.0354321281332,"0.972,0.97,1.0","0.929,0.919,0.987","SE","3","HERC2",18.0064485883007,14.2819745156209,19.4292378741176,13.0276893996078,16.9016062422876,14.3797270152941,18.1124309015686,13.8964636435076,NA,"dog","pituitary","GSE125483"
"816","ENSCAFG00000009877","-","ITGB6","chr36",5860301,5860517,NA,NA,0.00467810504369,0.0270377936236,"0.0,0.559,0.538","0.0,0.0,0.457","RI","36","ITGB6",8.16124054916067,6.86628993585132,12.2965010405675,6.51110433093525,8.03134128077538,5.46090435231815,9.49636095683452,6.27943287303491,NA,"dog","pituitary","GSE125483"
"817","ENSCAFG00000009901","+","NFASC","chr38",1519274,1519289,NA,NA,0.000634245443329,0.0303223543205,"0.074,0.042,0.0","0.0,0.011,0.035","SE","38","NFASC",7.73832241465751,4.94777702794188,7.98706268353824,3.14262090356059,9.03538435318537,7.04431015982756,8.25358981712704,5.04490269711001,NA,"dog","pituitary","GSE125483"
"818","ENSCAFG00000009901","+","NFASC","chr38",1524623,1524848,NA,NA,6.80098806161e-08,2.96204735364e-05,"0.025,0.092,0.158","0.0,0.0,0.086","SE","38","NFASC",7.73832241465751,4.94777702794188,7.98706268353824,3.14262090356059,9.03538435318537,7.04431015982756,8.25358981712704,5.04490269711001,NA,"dog","pituitary","GSE125483"
"819","ENSCAFG00000009901","+","NFASC","chr38",1524623,1524848,NA,NA,0.000369639914251,0.0204095849396,"0.375,0.771,1.0","1.0,1.0,0.683","SE","38","NFASC",7.73832241465751,4.94777702794188,7.98706268353824,3.14262090356059,9.03538435318537,7.04431015982756,8.25358981712704,5.04490269711001,NA,"dog","pituitary","GSE125483"
"820","ENSCAFG00000009907","-","NTM","chr5",2736754,2736790,NA,NA,0.000506400104257,0.0256902357723,"0.113,0.0,0.142","0.0,0.024,0.045","SE","5","NTM",2.89073015330189,1.16926418632075,0.808620079402516,1.63136659787736,1.33915729716981,3.5520763470912,1.67950250995807,2.1175690437631,NA,"dog","pituitary","GSE125483"
"821","ENSCAFG00000009917","-",NA,"chr20",37735369,37735474,NA,NA,0.000317455834498,0.0183309476225,"0.392,0.862,1.0","1.0,1.0,1.0","SE","20","ENSCAFG00000009917",11.0769143395012,12.622712388576,11.1604667744704,11.7019210946634,11.378793692679,10.1888053909895,11.2053916022169,11.504479624743,NA,"dog","pituitary","GSE125483"
