"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474313","FPKM.SRR8474330","FPKM.SRR8474340","FPKM.SRR8474349","FPKM.SRR8474359","..files.liver_mean_female","..files.liver_mean_male","Remark","Organism","Tissue","GEO_accession"
"168","ENSMUSG00000027944","-","Hax1","chr3",89997574,89997565,NA,NA,0.00054177441088,0.0248645940151,"0.906,0.907,0.887","0.968,0.948","A3SS","3","Hax1",18.5062431546281,21.1695094991974,16.7916172600321,22.0362601519529,21.0213452273943,20.5706709352595,12.6043208291421,NA,"mus","liver","GSE125483"
"169","ENSMUSG00000028034","+","Fubp1","chr3",152232254,152232394,NA,NA,0.00106220319727,0.0370496475208,"0.188,0.133,0.216","0.447,0.314","A3SS","3","Fubp1",2.23005734954839,2.35335593645161,2.45873136529032,2.53764598322581,2.17189315864516,2.37368642307527,1.54354150797849,NA,"mus","liver","GSE125483"
"170","ENSMUSG00000028034","+","Fubp1","chr3",152232022,152232394,NA,NA,0.00114860939915,0.0405035946016,"0.22,0.199,0.308","0.448,0.395","RI","3","Fubp1",2.23005734954839,2.35335593645161,2.45873136529032,2.53764598322581,2.17189315864516,2.37368642307527,1.54354150797849,NA,"mus","liver","GSE125483"
"171","ENSMUSG00000028047","+","Thbs3","chr3",89223162,89223404,NA,NA,3.92616469689e-05,0.0033942327057,"0.0,0.312,1.0","1.0,1.0","RI","3","Thbs3",0.198809058677172,0.0783531515654157,0.0829328384822725,0.0673872216462782,0.0719321138295667,0.114849810629622,0.0516216507706131,NA,"mus","liver","GSE125483"
"172","ENSMUSG00000028184","-","Adgrl2","chr3",148821279,148821408,NA,NA,1.10354092042e-06,0.000494543981051,"0.0,1.0,0.262","1.0,1.0","SE","3","Adgrl2",2.54939459811241,3.37761030264826,2.78610007874348,2.73574721481899,2.78168082870827,2.88758403852655,1.85592696915058,NA,"mus","liver","GSE125483"
"173","ENSMUSG00000028188","-","Spata1","chr3",146487199,146487419,NA,NA,2.1281957695e-05,0.00407082324934,"0.328,1.0,0.268","1.0,1.0","SE","3","Spata1",0.296548412078584,0.193464023284016,0.382210437060393,0.300774447004608,0.399417492845016,0.263595627455736,0.260542643301803,NA,"mus","liver","GSE125483"
"174","ENSMUSG00000028273","-","Pdlim5","chr3",142282968,142283112,NA,NA,3.32154197957e-06,0.00115774190999,"1.0,0.0,0.0","1.0,1.0","SE","3","Pdlim5",7.00188256944914,6.39962862791484,5.55700779125831,6.30431297262589,5.6414954619804,6.56860805666329,3.73283441774624,NA,"mus","liver","GSE125483"
"175","ENSMUSG00000028327","+","Stra6l","chr4",45853145,45853366,NA,NA,0.000189994590669,0.0189813067175,"0.435,0.513,0.304","0.745,1.0","SE","4","Stra6l",28.8528480840389,27.4208768757186,21.6973871289851,24.014535537159,18.6576622031985,26.7627534989722,13.4516831107279,NA,"mus","liver","GSE125483"
"176","ENSMUSG00000028399","-","Ptprd","chr4",76085558,76086011,NA,NA,8.15546032134e-05,0.00607128712811,"0.075,0.277,0.227","0.012,0.063","RI","4","Ptprd",3.88011688922969,3.73865314012795,4.65179720962229,5.06878377429673,2.91119911133994,4.22918460121812,2.52099877365408,NA,"mus","liver","GSE125483"
"177","ENSMUSG00000028483","+","Snapc3","chr4",83460162,83460359,NA,NA,2.0793450628e-07,0.000136069248597,"0.284,0.209,0.726","1.0,1.0","SE","4","Snapc3",0.794397023816568,1.0543639683432,0.734170084911243,1.03745514142012,0.760426568491124,0.962072044526629,0.498198884467456,NA,"mus","liver","GSE125483"
"178","ENSMUSG00000028568","-","Btf3l4","chr4",108832412,108832451,NA,NA,0.000218012794086,0.0212393209642,"0.284,0.392,0.084","0.0,0.0","SE","4","Btf3l4",5.29200984535856,5.086862066652,4.9395405,5.10176187131544,5.36447966234052,5.16021126110867,3.43467338744684,NA,"mus","liver","GSE125483"
"179","ENSMUSG00000028580","+","Pum1","chr4",130753941,130754178,NA,NA,3.14099928859e-05,0.00529748105823,"0.919,0.758,0.842","1.0,1.0","SE","4","Pum1",3.95469681907457,4.09662358571904,3.83282981674434,3.32967582856192,5.19684753428762,3.79366541111851,3.00989245034399,NA,"mus","liver","GSE125483"
"180","ENSMUSG00000028603","-","Scp2","chr4",108047589,108047669,NA,NA,9.49626488556e-08,7.4474457365e-05,"1.0,1.0,0.928","1.0,1.0","SE","4","Scp2",298.295353567568,314.860990120759,763.858694263657,342.659214922944,885.992796026164,318.605186203757,549.950496763274,NA,"mus","liver","GSE125483"
"181","ENSMUSG00000028603","-","Scp2","chr4",108055438,108055568,NA,NA,1.35969419663e-05,0.00309084108321,"1.0,1.0,0.949","1.0,1.0","SE","4","Scp2",298.295353567568,314.860990120759,763.858694263657,342.659214922944,885.992796026164,318.605186203757,549.950496763274,NA,"mus","liver","GSE125483"
"182","ENSMUSG00000028649","-","Macf1","chr4",123354478,123354580,NA,NA,5.34095869003e-05,0.00756965005119,"0.463,0.447,0.386","0.615,0.732","SE","4","Macf1",1.76612952316699,2.02040832843905,2.03132561909085,1.8046681805773,1.84153744853171,1.86373534406111,1.29095435587419,NA,"mus","liver","GSE125483"
"183","ENSMUSG00000028677","-","Rnf220","chr4",117289025,117288362,NA,NA,0.000313999169005,0.0222640363166,"0.049,0.098,0.073","0.127,0.225","A5SS","4","Rnf220",2.03440454217745,2.21357386855201,1.82341553368127,1.84531766998422,1.99609388275276,2.03109869357123,1.27316980547801,NA,"mus","liver","GSE125483"
"184","ENSMUSG00000028691","+","Prdx1","chr4",116692992,116693005,NA,NA,0.000207751811776,0.0181966145726,"0.976,1.0,0.983","1.0,1.0","A5SS","4","Prdx1",172.356936825172,211.342665213605,197.09773083766,206.023871817286,199.758795977325,196.574491285354,132.285508938328,NA,"mus","liver","GSE125483"
"185","ENSMUSG00000028712","+","Cyp4a31","chr4",115574889,115574906,NA,NA,0.000765948143707,0.0307286060531,"0.246,0.147,0.318","0.53,0.567","A3SS","4","Cyp4a31",8.00401822399362,14.1231675324831,4.90153220326823,12.3928377512953,7.309268018334,11.5066745025907,4.07026674053408,NA,"mus","liver","GSE125483"
"186","ENSMUSG00000028797","+","Tmem234","chr4",129601134,129601243,NA,NA,0.000267611978983,0.0208171949979,"0.877,1.0,0.831","1.0,1.0","A5SS","4","Tmem234",7.71766611724783,6.86923758694126,7.464206915282,7.52104474584601,7.49886187924175,7.3693161500117,4.98768959817458,NA,"mus","liver","GSE125483"
"187","ENSMUSG00000028826","-","Maco1","chr4",134804564,134806516,NA,NA,0.000449129233689,0.0231474297363,"0.012,0.009,0.011","0.022,0.021","RI","4","Maco1",5.28426799154804,4.8259940014828,5.63400326008304,6.16676606983986,5.49687324080664,5.4256760209569,3.71029216696323,NA,"mus","liver","GSE125483"
"188","ENSMUSG00000028906","-","Epb41","chr4",131967975,131967972,NA,NA,2.47028650069e-06,0.000497097652754,"0.883,0.793,0.878","0.968,1.0","A3SS","4","Epb41",7.77057209910927,7.76681456216284,6.87809350727638,8.20375172230586,6.95157677725505,7.91371279452599,4.60989009484381,NA,"mus","liver","GSE125483"
"189","ENSMUSG00000029004","+","Kmt2e","chr5",23446525,23446598,NA,NA,8.43380487403e-06,0.0020997496738,"0.463,1.0,1.0","0.09,0.247","SE","5","Kmt2e",3.70237755199157,3.19280797433933,4.02290733100345,4.60707529797013,2.97281741066641,3.83408694143368,2.33190824722329,NA,"mus","liver","GSE125483"
"190","ENSMUSG00000029017","+","Pmpcb","chr5",21743458,21745977,NA,NA,0.000147798291586,0.00943093860596,"0.011,0.015,0.023","0.008,0.01","RI","5","Pmpcb",16.3161019291967,17.5059291470531,18.4541109784089,18.9541807340984,19.4015995148804,17.5920706034494,12.6185701644298,NA,"mus","liver","GSE125483"
"191","ENSMUSG00000029162","+","Khk","chr5",30926687,30926822,NA,NA,2.2789572699e-06,0.00089363611946,"0.877,0.827,0.891","1.0,0.98","SE","5","Khk",148.898087854758,126.820359129661,121.569668087924,111.763894479688,133.150313028937,129.160780488036,84.906660372287,NA,"mus","liver","GSE125483"
"192","ENSMUSG00000029169","-","Dhx15","chr5",52157577,52157569,NA,NA,0.000120519769426,0.00884915807368,"0.965,1.0,0.905","1.0,0.988","A3SS","5","Dhx15",7.46797558957156,7.91244212876648,7.2627150094162,8.47604988771186,7.0184541298258,7.9521558686833,4.76038971308067,NA,"mus","liver","GSE125483"
"193","ENSMUSG00000029201","-","Ugdh","chr5",65420343,65422634,NA,NA,0.000152895318154,0.00946514433779,"0.035,0.044,0.072","0.04,0.024","RI","5","Ugdh",13.4894394262441,15.721074021327,24.3250682097156,17.233728444609,22.2167506070794,15.48141396406,15.5139396055983,NA,"mus","liver","GSE125483"
"194","ENSMUSG00000029370","-","Rassf6","chr5",90608992,90608953,NA,NA,4.4738590822e-06,0.00073147595994,"0.872,0.785,0.624","1.0,0.946","A3SS","5","Rassf6",2.32883170469484,2.36811451737089,2.28268587488263,2.85118094107981,2.09520839201878,2.51604238771518,1.45929808896714,NA,"mus","liver","GSE125483"
"195","ENSMUSG00000029389","+","Ddx55","chr5",124566113,124566380,NA,NA,5.54566781386e-09,3.62686675026e-06,"0.208,0.078,0.174","1.0,1.0","A3SS","5","Ddx55",1.02964006754717,1.28978778773585,1.31155395754717,0.913062952075472,1.0204808309434,1.07749693578616,0.777344929496857,NA,"mus","liver","GSE125483"
"196","ENSMUSG00000029439","+","Sfswap","chr5",129543295,129543379,NA,NA,0.000698017543895,0.0358395904434,"0.949,0.616,0.821","0.952,1.0","A5SS","5","Sfswap",2.336009331375,2.155801812125,2.14152797525,2.51418328025,2.058590182375,2.33533147458333,1.400039385875,NA,"mus","liver","GSE125483"
"197","ENSMUSG00000029455","-","Aldh2","chr5",121579744,121579741,NA,NA,3.7303709316e-05,0.00424289145959,"0.976,0.976,0.985","0.98,1.0","A3SS","5","Aldh2",285.277325595981,284.110885539407,282.007624785018,262.552445945181,258.993719606321,277.31355236019,180.33378146378,NA,"mus","liver","GSE125483"
"198","ENSMUSG00000029578","+","Wipi2","chr5",142658288,142659064,NA,NA,0.000263621544713,0.0150320370177,"0.008,0.037,0.047","0.051,0.067","RI","5","Wipi2",5.9275120559613,6.99857521454994,7.28304754510101,5.51408252755383,6.93544125571469,6.14672326602169,4.73949626693857,NA,"mus","liver","GSE125483"
"199","ENSMUSG00000029630","-","Cyp3a25","chr5",145993272,145993361,NA,NA,2.83771689442e-05,0.00489116368011,"0.797,0.765,0.827","0.708,0.732","SE","5","Cyp3a25",329.431822072492,287.728276662986,330.51412362266,347.567934893903,345.268244978397,321.576011209794,225.260789533686,NA,"mus","liver","GSE125483"
"200","ENSMUSG00000029647","+","Pan3","chr5",147545735,147546364,NA,NA,7.1088961529e-05,0.00544338333993,"0.849,0.676,0.858","1.0,1.0","RI","5","Pan3",1.41299212337011,1.05560029648947,0.699703779806085,1.20068394623872,0.959218133801404,1.22309212203277,0.552973971202496,NA,"mus","liver","GSE125483"
"201","ENSMUSG00000029647","+","Pan3","chr5",147503084,147503202,NA,NA,3.79226528467e-05,0.005948168099,"0.429,1.0,0.449","1.0,1.0","SE","5","Pan3",1.41299212337011,1.05560029648947,0.699703779806085,1.20068394623872,0.959218133801404,1.22309212203277,0.552973971202496,NA,"mus","liver","GSE125483"
"202","ENSMUSG00000029713","-","Gnb2","chr5",137529909,137530183,NA,NA,0.000565820389804,0.0270785472263,"0.022,0.01,0.017","0.032,0.037","RI","5","Gnb2",16.6650631845973,17.3191078968254,21.041363744856,14.5782709109347,16.5350194482657,16.1874806641191,12.5254610643739,NA,"mus","liver","GSE125483"
"203","ENSMUSG00000029823","+","Luc7l2","chr6",38571041,38571088,NA,NA,0.000380883616514,0.0330064062156,"0.002,0.017,0.01","0.025,0.043","SE","6","Luc7l2",8.62531230784508,9.90912886602118,9.80544572955975,11.5338741754386,11.5742702761503,10.0227717831016,7.12657200190335,NA,"mus","liver","GSE125483"
"204","ENSMUSG00000030061","-","Uba3","chr6",97205305,97205347,NA,NA,0.000264063692305,0.0242212807825,"0.93,1.0,1.0","0.693,1.0","SE","6","Uba3",5.45359887170226,6.27209520351759,5.57722234013819,5.4507343321294,5.59686147267588,5.72547613578308,3.72469460427136,NA,"mus","liver","GSE125483"
"205","ENSMUSG00000030166","+","Rad52","chr6",119922471,119922474,NA,NA,0.000397931799906,0.0192775849732,"0.742,0.852,0.828","1.0,1.0","A3SS","6","Rad52",0.923938219228095,0.8615451081363,0.693620334840056,1.02666944123783,0.683361449408901,0.937384256200742,0.458993928082986,NA,"mus","liver","GSE125483"
"206","ENSMUSG00000030231","+","Plekha5","chr6",140593554,140596248,NA,NA,1.82587018797e-05,0.00251393495354,"0.473,0.519,0.542","1.0,0.813","A3SS","6","Plekha5",2.20404182203933,2.87186431231295,2.57813000994015,2.94982458262078,2.62424732749038,2.67524357232435,1.73412577914351,NA,"mus","liver","GSE125483"
"207","ENSMUSG00000030231","+","Plekha5","chr6",140593554,140593657,NA,NA,7.0179014164e-05,0.00916068987561,"0.788,0.851,0.846","1.0,0.952","SE","6","Plekha5",2.20404182203933,2.87186431231295,2.57813000994015,2.94982458262078,2.62424732749038,2.67524357232435,1.73412577914351,NA,"mus","liver","GSE125483"
"208","ENSMUSG00000030330","+","Ing4","chr6",125047478,125047481,NA,NA,0.000994936122483,0.0357527828892,"0.047,0.067,0.047","0.242,0.082","A3SS","6","Ing4",3.87070337650376,4.89001459661654,3.96812381973684,3.46253055808271,4.11440476597744,4.07441617706767,2.69417619523809,NA,"mus","liver","GSE125483"
"209","ENSMUSG00000030378","-","Sult2a8","chr7",14437484,14437514,NA,NA,2.22044604925e-16,3.48276962825e-12,"0.297,0.141,0.069","0.006,0.003","SE","7","Sult2a8",130.106428745432,182.913270497564,299.843851319732,161.100647712546,266.090332715591,158.040115651847,188.644728011774,NA,"mus","liver","GSE125483"
"210","ENSMUSG00000030629","-","Zfand6","chr7",84652881,84653042,NA,NA,2.62623106961e-06,0.000960877977102,"1.0,1.0,1.0","0.579,0.38","SE","7","Zfand6",13.4053510587844,14.9448681204525,12.1530853935226,15.9607466464064,14.1735786277728,14.7703219418811,8.77555467376513,NA,"mus","liver","GSE125483"
"211","ENSMUSG00000030629","-","Zfand6","chr7",84642285,84642437,NA,NA,2.14839257495e-12,8.42438438452e-09,"1.0,1.0,1.0","0.0,0.096","SE","7","Zfand6",13.4053510587844,14.9448681204525,12.1530853935226,15.9607466464064,14.1735786277728,14.7703219418811,8.77555467376513,NA,"mus","liver","GSE125483"
"212","ENSMUSG00000030670","-","Cyp2r1","chr7",114554590,114554732,NA,NA,8.0596349838e-05,0.0101947882839,"0.964,0.828,0.787","0.976,1.0","SE","7","Cyp2r1",6.06789575035461,6.18799346619385,6.71981501465721,5.08278347706856,8.03204866572104,5.77955756453901,4.91728789345942,NA,"mus","liver","GSE125483"
"213","ENSMUSG00000030795","+","Fus","chr7",127974399,127974434,NA,NA,2.62345100427e-05,0.00462346393281,"0.837,0.865,0.829","0.98,0.902","SE","7","Fus",3.37826435981189,3.89536934621633,4.82651009927319,3.81278971663104,3.54359119375802,3.69547447421975,2.79003376434374,NA,"mus","liver","GSE125483"
"214","ENSMUSG00000030852","+","Tacc2","chr7",130621720,130626841,130627397,130627499,3.70124270225e-05,0.0133563355786,"0.315,0.355,0.718","0.837,1.0","MXE","7","Tacc2",1.36039186448598,0.861315079633956,0.841529817886812,1.56864567627207,1.33085499922118,1.263450873464,0.724128272369331,NA,"mus","liver","GSE125483"
"215","ENSMUSG00000030946","+","Lhpp","chr7",132622031,132622192,NA,NA,0.000128462612539,0.0141896906878,"0.605,0.402,1.0","1.0,1.0","SE","7","Lhpp",15.2781566986755,23.3724169668874,16.7181077392384,15.5365280173841,16.6854713315397,18.062367227649,11.134526356926,NA,"mus","liver","GSE125483"
"216","ENSMUSG00000030946","+","Lhpp","chr7",132622031,132622192,NA,NA,3.61506966184e-05,0.00578595588224,"0.046,0.039,0.131","0.176,0.203","SE","7","Lhpp",15.2781566986755,23.3724169668874,16.7181077392384,15.5365280173841,16.6854713315397,18.062367227649,11.134526356926,NA,"mus","liver","GSE125483"
"217","ENSMUSG00000030960","-","Eef1akmt2","chr7",132850594,132850590,NA,NA,1.06144879582e-05,0.00175610806331,"0.221,0.415,0.703","0.0,0.0","A5SS","7","Eef1akmt2",1.88784396201814,1.38129120238095,2.05728843027211,1.99540584070295,1.19859590702948,1.75484700170068,1.08529477910053,NA,"mus","liver","GSE125483"
"218","ENSMUSG00000031256","+","Cstf2","chrX",134069907,134073213,NA,NA,3.14004581226e-06,0.000525957673554,"0.178,1.0,0.28","1.0,1.0","RI","X","Cstf2",1.25642958801743,1.95158297124183,1.67900362026144,1.40605476721133,1.35846524694989,1.53802244215686,1.01248962240378,NA,"mus","liver","GSE125483"
"219","ENSMUSG00000031365","+","Zfp275","chrX",73351268,73351360,NA,NA,2.33391291087e-05,0.00430675576553,"0.179,0.303,0.521","1.0,0.797","SE","X","Zfp275",1.90822810170497,1.83157007353595,1.50309024521868,1.84281851801334,1.8039251851742,1.86087223108475,1.10233847679763,NA,"mus","liver","GSE125483"
"220","ENSMUSG00000031389","-","Arhgap4","chrX",73906156,73906219,NA,NA,8.05716392749e-06,0.0020997496738,"0.656,0.346,0.665","1.0,1.0","SE","X","Arhgap4",0.859211293399136,0.948837982479951,0.947914621961752,0.995062149413942,0.565840838124614,0.934370475097676,0.504585153362122,NA,"mus","liver","GSE125483"
"221","ENSMUSG00000031637","+","Lrp2bp","chr8",46022011,46022232,NA,NA,7.3992169014e-07,0.00035168702151,"0.593,1.0,0.422","0.0,0.0","SE","8","Lrp2bp",0.284380759566621,0.55820884900876,0.180233991701245,0.743360609727985,0.314714468879668,0.528650072767789,0.164982820193638,NA,"mus","liver","GSE125483"
"222","ENSMUSG00000031644","+","Nek1","chr8",61007158,61007255,NA,NA,0.00016460129397,0.0172514495442,"1.0,0.809,0.514","1.0,1.0","SE","8","Nek1",1.23366194445853,1.69254198262744,1.13563259155465,1.46311449264519,1.92569275893989,1.46310613991039,1.02044178349818,NA,"mus","liver","GSE125483"
"223","ENSMUSG00000031767","+","Nudt7","chr8",114136337,114136491,NA,NA,4.87314658694e-05,0.00707734298298,"0.963,0.96,0.955","0.98,0.98","SE","8","Nudt7",47.8004961918832,70.1683516847633,134.64947052759,45.151388249377,162.714981977572,54.3734120420078,99.1214841683873,NA,"mus","liver","GSE125483"
"224","ENSMUSG00000031862","+","Atp13a1","chr8",69799761,69799831,NA,NA,0.000194846021047,0.0118538881642,"0.738,0.814,0.706","0.87,1.0","A3SS","8","Atp13a1",6.39530288346884,6.28492608417025,5.61113783819544,4.90711817647059,5.29407113183485,5.86244904803656,3.63506965667676,NA,"mus","liver","GSE125483"
"225","ENSMUSG00000031939","+","Taf1d","chr9",15306872,15306990,NA,NA,2.08202866836e-07,0.000136069248597,"0.184,0.36,0.429","1.0,1.0","SE","9","Taf1d",1.39615407632138,1.8075379132864,1.46645561146497,2.01175874768131,1.9629254454129,1.73848357909636,1.14312701895929,NA,"mus","liver","GSE125483"
"226","ENSMUSG00000032115","+","Hyou1","chr9",44387092,44387249,NA,NA,8.48556225286e-10,5.68532670942e-07,"0.023,0.016,0.013","0.113,0.023","RI","9","Hyou1",12.8234817939142,35.4070980326418,14.7494506532503,25.6354913968188,28.1976706349931,24.6220237411249,14.3157070960811,NA,"mus","liver","GSE125483"
"227","ENSMUSG00000032366","-","Tpm1","chr9",67031950,67032026,NA,NA,0.000546118272766,0.0433052551005,"0.865,1.0,0.889","1.0,1.0","SE","9","Tpm1",3.27896877116423,4.22499436592136,3.60749227818042,3.09477040478026,2.63104624348497,3.53291118062195,2.07951284055513,NA,"mus","liver","GSE125483"
"228","ENSMUSG00000032407","-","U2surp","chr9",95500687,95500873,NA,NA,4.75040524044e-05,0.00697582125298,"0.514,1.0,0.681","1.0,1.0","SE","9","U2surp",2.08883813420298,2.35283063078814,2.10752616357055,2.45846763871056,2.12052571411009,2.30004546790056,1.40935062589355,NA,"mus","liver","GSE125483"
"229","ENSMUSG00000032407","-","U2surp","chr9",95500687,95500819,NA,NA,9.15955292329e-05,0.0111689667292,"0.602,1.0,0.785","1.0,1.0","SE","9","U2surp",2.08883813420298,2.35283063078814,2.10752616357055,2.45846763871056,2.12052571411009,2.30004546790056,1.40935062589355,NA,"mus","liver","GSE125483"
"230","ENSMUSG00000032478","+","Nme6","chr9",109835317,109835414,NA,NA,3.20584685198e-06,0.00114281154258,"0.897,0.823,0.907","1.0,1.0","SE","9","Nme6",3.00020151340996,5.06963298706897,2.90218198180077,6.28525420977012,5.52775015804598,4.78502957008302,2.80997737994892,NA,"mus","liver","GSE125483"
"231","ENSMUSG00000032478","+","Nme6","chr9",109835269,109835414,NA,NA,1.81939752819e-07,0.000129714773771,"0.779,0.707,0.826","1.0,1.0","SE","9","Nme6",3.00020151340996,5.06963298706897,2.90218198180077,6.28525420977012,5.52775015804598,4.78502957008302,2.80997737994892,NA,"mus","liver","GSE125483"
"232","ENSMUSG00000032519","+","Slc25a38","chr9",120119882,120119955,NA,NA,2.45864915858e-05,0.00441153445561,"0.149,0.072,0.09","0.378,0.303","SE","9","Slc25a38",5.11212501638151,5.93981190498726,5.94842151729159,5.81401302548234,6.04997265562432,5.62198331561704,3.9994647243053,NA,"mus","liver","GSE125483"
"233","ENSMUSG00000032519","+","Slc25a38","chr9",120119882,120120005,NA,NA,0.000177171176595,0.0180449993824,"0.175,0.179,0.128","0.393,0.331","SE","9","Slc25a38",5.11212501638151,5.93981190498726,5.94842151729159,5.81401302548234,6.04997265562432,5.62198331561704,3.9994647243053,NA,"mus","liver","GSE125483"
"234","ENSMUSG00000032554","-","Trf","chr9",103217533,103217518,NA,NA,7.83976211117e-05,0.00732457774386,"0.987,0.984,0.973","0.989,0.988","A3SS","9","Trf",3380.78824634578,3059.54008446958,2731.32780208946,2934.73674879669,2737.02841170331,3125.02169320402,1822.78540459759,NA,"mus","liver","GSE125483"
"235","ENSMUSG00000032667","-","Pon2","chr6",5278718,5278812,NA,NA,0.000581841594162,0.0443397079646,"0.038,0.106,0.034","0.112,0.091","SE","6","Pon2",7.22495237593678,7.75534924608257,7.26146734228096,7.70003673579507,8.35135612849162,7.56011278593814,5.20427449025753,NA,"mus","liver","GSE125483"
"236","ENSMUSG00000032786","-","Alas1","chr9",106238074,106237968,NA,NA,6.84505174764e-09,3.5774393962e-06,"0.012,0.017,0.009","0.104,0.015","A5SS","9","Alas1",60.2971208051506,34.9054528401361,10.5124022220603,24.2935471951733,26.8920150910269,39.8320402801533,12.4681391043624,NA,"mus","liver","GSE125483"
"237","ENSMUSG00000033149","-","Phldb2","chr16",45873801,45873872,NA,NA,0.000587157816973,0.0444906780639,"0.556,0.0,1.0","0.0,0.0","SE","16","Phldb2",5.29759042285865,6.25667759852184,6.02755556381153,5.74549886775769,4.4768172292464,5.76658896304606,3.50145759768598,NA,"mus","liver","GSE125483"
"238","ENSMUSG00000033249","+","Hsf4","chr8",105272705,105272809,NA,NA,0.00107923752528,0.0371484916596,"0.81,0.775,1.0","1.0,1.0","A3SS","8","Hsf4",3.28422975755847,3.32787396691386,2.88017738334284,3.20502340559042,3.25787827837992,3.27237571002092,2.04601855390759,NA,"mus","liver","GSE125483"
"239","ENSMUSG00000033439","-","Trmt13","chr3",116588639,116588524,NA,NA,0.000164475425685,0.0104943344779,"0.926,0.572,0.775","1.0,1.0","A3SS","3","Trmt13",0.723371026247147,0.727986663677861,0.575524604173459,0.743520773557222,0.602590201336811,0.731626154494077,0.39270493517009,NA,"mus","liver","GSE125483"
"240","ENSMUSG00000033439","-","Trmt13","chr3",116582923,116582724,NA,NA,0.00111342285198,0.0373424894972,"0.352,0.408,0.626","0.754,1.0","A3SS","3","Trmt13",0.723371026247147,0.727986663677861,0.575524604173459,0.743520773557222,0.602590201336811,0.731626154494077,0.39270493517009,NA,"mus","liver","GSE125483"
"241","ENSMUSG00000033460","+","Armcx1","chrX",134718461,134718725,NA,NA,0.00145328146374,0.0474974917417,"0.241,0.05,0.175","0.459,1.0","RI","X","Armcx1",0.283710919119926,0.283202568949489,0.415404883792997,0.433877629996901,0.247944802293152,0.333597039355439,0.221116562028716,NA,"mus","liver","GSE125483"
"242","ENSMUSG00000033538","+","Casp4","chr9",5322819,5322917,NA,NA,0.000104760153651,0.0122624105225,"0.588,1.0,0.698","1.0,1.0","SE","9","Casp4",0.464984326954178,0.529446610512129,0.437096394070081,0.51734878328841,0.305658918598383,0.503926573584906,0.247585104222821,NA,"mus","liver","GSE125483"
"243","ENSMUSG00000033565","-","Rbfox2","chr15",77231386,77231437,NA,NA,0.000167814986886,0.0174316428431,"0.744,1.0,1.0","0.636,0.724","SE","15","Rbfox2",1.75640032260442,1.34803007555283,1.32010516339066,3.94455291769042,2.67556357039312,2.34966110528256,1.33188957792793,NA,"mus","liver","GSE125483"
"244","ENSMUSG00000033857","+","Engase","chr11",118486444,118486447,NA,NA,0.00153714629697,0.0462203989985,"1.0,0.277,0.561","0.074,0.242","A3SS","11","Engase",0.610024631365741,0.976274081790123,1.08315828665123,0.563523481095679,1.23845275752315,0.716607398083848,0.773870348058127,NA,"mus","liver","GSE125483"
"245","ENSMUSG00000033898","-","Cfhr2","chr1",139822171,139822366,NA,NA,9.8370750898e-05,0.0116889789988,"0.958,0.963,0.918","0.962,1.0","SE","1","Cfhr2",261.581439494568,229.765482887222,244.953741577858,294.690222861355,273.824263570616,262.012381747715,172.926001716158,NA,"mus","liver","GSE125483"
"246","ENSMUSG00000034201","-","Gas2l1","chr11",5064836,5065015,NA,NA,2.8345287661e-05,0.00489116368011,"0.595,0.649,0.898","1.0,1.0","SE","11","Gas2l1",1.46981366,2.72021155754098,1.21159104770492,2.27396360508197,2.0023967695082,2.15466294087432,1.07132927240437,NA,"mus","liver","GSE125483"
"247","ENSMUSG00000034201","-","Gas2l1","chr11",5064836,5065094,NA,NA,4.40378085582e-05,0.00664166372342,"0.613,0.672,0.917","1.0,1.0","SE","11","Gas2l1",1.46981366,2.72021155754098,1.21159104770492,2.27396360508197,2.0023967695082,2.15466294087432,1.07132927240437,NA,"mus","liver","GSE125483"
"248","ENSMUSG00000034566","-","Atp5h","chr11",115418516,115418507,NA,NA,8.63133144435e-06,0.00132820959167,"1.0,0.965,0.95","1.0,1.0","A3SS","11","Atp5h",80.5818162307167,70.4455005733788,75.713139025256,81.5830955412969,72.4533513372014,77.5368041151308,49.3888301208191,NA,"mus","liver","GSE125483"
"249","ENSMUSG00000034566","-","Atp5h","chr11",115418550,115418507,NA,NA,4.53260284861e-09,3.62686675026e-06,"1.0,0.785,0.781","1.0,1.0","A3SS","11","Atp5h",80.5818162307167,70.4455005733788,75.713139025256,81.5830955412969,72.4533513372014,77.5368041151308,49.3888301208191,NA,"mus","liver","GSE125483"
"250","ENSMUSG00000034771","+","Tle2","chr10",81582457,81582736,NA,NA,0.0010527023593,0.0380958387853,"0.034,0.14,0.098","0.029,0.018","RI","10","Tle2",2.20910500337566,2.18184813615174,1.92858127551841,2.29880138675454,1.97118426764186,2.22991817542731,1.29992184772009,NA,"mus","liver","GSE125483"
"251","ENSMUSG00000035165","+","Kcne3","chr7",100182823,100183074,NA,NA,6.09442388666e-06,0.0011343246459,"0.321,0.227,1.0","1.0,1.0","A5SS","7","Kcne3",0.836114500281057,0.483970409780776,0.414811908375492,0.61018201742552,0.524504493535694,0.643422309162451,0.313105467303729,NA,"mus","liver","GSE125483"
