"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474303","FPKM.SRR8474304","FPKM.SRR8474305","FPKM.SRR8474306","FPKM.SRR8474307","FPKM.SRR8474308","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"156","ENSMUSG00000025213","+","Kazald1","chr19",45076663,45077213,NA,NA,0.000211424075885,0.0306530438717,"0.885,0.913,0.927","0.954,1.0,0.979","SE","19","Kazald1",23.1287978643665,20.4803962790006,18.9588981261154,18.2153434324807,26.9912276918501,24.8713074241523,24.114310465001,20.1010131409875,NA,"mus","spleen","GSE125483"
"157","ENSMUSG00000025217","+","Btrc","chr19",45423132,45423240,NA,NA,0.000135228541949,0.0234252715167,"1.0,0.856,1.0","1.0,0.726,0.625","SE","19","Btrc",2.68730928944878,1.93287077478117,3.92563193133428,2.45943752661462,1.88179838744973,2.62734802158741,2.14733906127277,3.02412624913256,NA,"mus","spleen","GSE125483"
"158","ENSMUSG00000025237","+","Parp6","chr9",59641096,59641810,NA,NA,6.74581473197e-05,0.00920578850423,"0.108,0.051,0.091","0.173,0.229,0.139","A5SS","9","Parp6",4.45792140100477,4.57748024165915,3.34360536107175,4.90530511632101,4.87961123341492,5.22613130632487,4.89440759379965,4.23561062613251,NA,"mus","spleen","GSE125483"
"159","ENSMUSG00000025484","-","Bet1l","chr7",140854937,140855073,NA,NA,0.00118517911654,0.0449587519182,"0.694,0.811,1.0","1.0,0.79,1.0","RI","7","Bet1l",7.98968137895269,5.99880225575512,7.42706839311915,7.31059000252972,8.16523532051606,8.4295726311662,7.53120340247913,7.57577992486719,NA,"mus","spleen","GSE125483"
"160","ENSMUSG00000025558","-","Dock9","chr14",121591948,121591879,NA,NA,3.05865689852e-05,0.00279353900721,"0.753,0.884,1.0","0.78,0.504,0.233","A3SS","14","Dock9",2.82091688998358,2.61522891871921,2.0904874717122,2.79258140244813,2.56452593021347,3.38528511479325,2.85501332124198,2.56799525471464,NA,"mus","spleen","GSE125483"
"161","ENSMUSG00000025571","+","Tnrc6c","chr11",117749817,117752976,NA,NA,7.19299097268e-05,0.00826394740639,"0.045,0.059,0.072","0.139,0.08,0.086","RI","11","Tnrc6c",6.1750906714942,7.0338982940123,4.96249494206961,8.13577642015106,7.73823646211944,9.39945071097096,8.0571951557009,6.42445401123829,NA,"mus","spleen","GSE125483"
"162","ENSMUSG00000025646","-","Atrip","chr9",109061201,109061198,NA,NA,0.000701056320081,0.0325451914745,"1.0,0.982,1.0","0.92,0.752,1.0","A3SS","9","Atrip",1.94419882396532,3.90342296895973,2.48390583571029,2.34410246937919,3.59038021826063,3.59137833892617,3.69506050871551,2.2574023763516,NA,"mus","spleen","GSE125483"
"163","ENSMUSG00000025647","+","Shisa5","chr9",109051363,109051366,NA,NA,3.08593096626e-05,0.00279353900721,"0.665,1.0,1.0","1.0,1.0,1.0","A3SS","9","Shisa5",222.421489413709,233.362098487716,156.010987053382,243.713289903245,268.905271480437,244.393894461025,248.887088143059,207.381922123445,NA,"mus","spleen","GSE125483"
"164","ENSMUSG00000025702","+","March8","chr6",116401336,116402182,NA,NA,0.000249629623882,0.0329671756252,"0.04,0.036,0.036","0.065,0.086,0.049","SE","6","March8",7.57809197529583,5.03414098474154,3.28487172628192,4.60276437492215,2.73774266732406,5.61509702470417,4.46232689225659,5.15524269216663,NA,"mus","spleen","GSE125483"
"165","ENSMUSG00000025722","-","Wdr73","chr7",80891909,80892975,NA,NA,0.00104705536352,0.0421429390223,"0.198,0.165,0.19","0.103,0.104,0.159","RI","7","Wdr73",5.1095019013706,4.57090373071755,5.26447684493416,4.89902113141629,5.48758382316582,5.00514301693093,5.02121019027143,5.09099995924035,NA,"mus","spleen","GSE125483"
"166","ENSMUSG00000025747","-","Tyms","chr5",30071633,30069833,NA,NA,0.00105192086033,0.0449336029787,"0.043,0.047,0.047","0.023,0.026,0.04","A5SS","5","Tyms",4.65303841106914,4.14541224322549,8.49289844342256,3.61153462341928,2.45094331154541,2.23117151223518,2.94250902233536,5.58582382597033,NA,"mus","spleen","GSE125483"
"167","ENSMUSG00000025766","+","D3Ertd751e","chr3",41753588,41753640,NA,NA,0.000129984389269,0.0231172903502,"1.0,1.0,1.0","0.776,0.366,0.161","SE","3","D3Ertd751e",3.12971021968003,2.16281536005505,0.407990458455187,3.14465545742302,1.58206513160158,3.32859149595734,2.35782399587132,2.22745204518608,NA,"mus","spleen","GSE125483"
"168","ENSMUSG00000025766","+","D3Ertd751e","chr3",41751094,41751198,NA,NA,0.000399486870595,0.0449667141218,"0.119,0.0,0.0","0.289,0.289,0.213","SE","3","D3Ertd751e",3.12971021968003,2.16281536005505,0.407990458455187,3.14465545742302,1.58206513160158,3.32859149595734,2.35782399587132,2.22745204518608,NA,"mus","spleen","GSE125483"
"169","ENSMUSG00000025932","-","Eya1","chr1",14270842,14270827,NA,NA,0.000773704373057,0.0350197941855,"0.382,1.0,0.553","1.0,1.0,0.768","A3SS","1","Eya1",0.921550844518442,1.0599050649334,0.658811955046107,0.998296158043033,1.07834627651127,1.20008226242316,1.11277786795594,0.859552985869194,NA,"mus","spleen","GSE125483"
"170","ENSMUSG00000025993","-","Slc40a1","chr1",45925365,45925327,NA,NA,5.16078511037e-08,1.43747714497e-05,"0.92,1.0,1.0","0.77,0.777,1.0","A3SS","1","Slc40a1",52.7071749347778,49.2812578896667,64.1084344512222,48.555559232,70.421642611,60.2343240257778,59.9790748421482,55.1237228726667,NA,"mus","spleen","GSE125483"
"171","ENSMUSG00000025993","-","Slc40a1","chr1",45925408,45925327,NA,NA,2.34978081437e-09,1.0635695411e-06,"0.929,1.0,1.0","0.822,0.815,1.0","A3SS","1","Slc40a1",52.7071749347778,49.2812578896667,64.1084344512222,48.555559232,70.421642611,60.2343240257778,59.9790748421482,55.1237228726667,NA,"mus","spleen","GSE125483"
"172","ENSMUSG00000025997","-","Ikzf2","chr1",69577858,69577780,NA,NA,0.00102789103442,0.0449336029787,"0.263,1.0,0.0","0.769,1.0,0.656","A5SS","1","Ikzf2",1.28929131964178,1.62274410204082,1.08639010557134,1.34822087402049,1.65124566993886,1.43798504744683,1.57065827314217,1.2413007664112,NA,"mus","spleen","GSE125483"
"173","ENSMUSG00000026017","+","Carf","chr1",60102626,60102784,NA,NA,0.000255801738881,0.0330384050362,"1.0,1.0,1.0","0.058,1.0,0.685","SE","1","Carf",0.536553451878821,0.362691837397815,0.275452028165144,0.424773724050285,0.456648724943326,0.314174404685031,0.377838322342057,0.412259734698083,NA,"mus","spleen","GSE125483"
"174","ENSMUSG00000026150","+","Mff","chr1",82741817,82741976,NA,NA,5.97618590303e-06,0.00289866747882,"0.058,0.051,0.054","0.086,0.164,0.067","SE","1","Mff",7.33903008814185,4.45488632550989,7.65213821830481,6.37508713211028,3.97861327231731,6.12811839048888,4.85387266277203,7.12208514618565,NA,"mus","spleen","GSE125483"
"175","ENSMUSG00000026269","+","Rnpepl1","chr1",92918905,92918937,NA,NA,0.00117609378605,0.0462895173836,"0.927,1.0,1.0","0.892,1.0,0.786","A3SS","1","Rnpepl1",7.3271553739305,8.10207196345199,6.10692497591634,8.30910739368332,7.99951667022288,8.08938140435196,8.06365667934228,7.24772924784339,NA,"mus","spleen","GSE125483"
"176","ENSMUSG00000026409","-","Pfkfb2","chr1",130698085,130698678,NA,NA,8.93997904743e-05,0.00915931146578,"0.019,0.04,0.061","0.08,0.097,0.165","RI","1","Pfkfb2",3.01733456685966,2.30977508188586,2.76004150689275,2.84822964088779,1.8105748462917,2.69099906492969,2.27044966436908,2.87520190488007,NA,"mus","spleen","GSE125483"
"177","ENSMUSG00000026436","+","Elk4","chr1",132013025,132013234,NA,NA,1.60325222681e-05,0.00534624495683,"1.0,1.0,1.0","0.71,0.533,0.786","SE","1","Elk4",16.5973880766349,15.9810626962697,11.5509770675823,18.136470604339,17.4344594939909,18.8679870594662,17.4278364165756,15.4282785828521,NA,"mus","spleen","GSE125483"
"178","ENSMUSG00000026442","-","Nfasc","chr1",132607002,132607047,NA,NA,2.465022071e-05,0.00730659930979,"1.0,1.0,1.0","0.88,0.565,1.0","SE","1","Nfasc",2.10366437426653,2.60198273114175,2.03475291792153,1.61288539201131,2.19766829070343,2.17845223732768,2.32603441972429,1.91710089473312,NA,"mus","spleen","GSE125483"
"179","ENSMUSG00000026656","-","Fcgr2b","chr1",170963324,170963465,NA,NA,0.000321852463516,0.0386759376992,"0.897,0.948,0.981","0.868,0.841,0.89","SE","1","Fcgr2b",20.9984138829016,21.3650936397237,14.8382964355786,24.0479282248705,21.6415323326425,23.4492762963731,22.1519674229131,19.9615461811169,NA,"mus","spleen","GSE125483"
"180","ENSMUSG00000026656","-","Fcgr2b","chr1",170963408,170963465,NA,NA,0.000195103485087,0.0294055122693,"0.8,0.896,0.955","0.691,0.718,0.771","SE","1","Fcgr2b",20.9984138829016,21.3650936397237,14.8382964355786,24.0479282248705,21.6415323326425,23.4492762963731,22.1519674229131,19.9615461811169,NA,"mus","spleen","GSE125483"
"181","ENSMUSG00000026701","-","Prdx6","chr1",161251021,161250756,NA,NA,0.00118888902427,0.0486731166536,"0.413,1.0,1.0","0.225,0.096,0.487","A5SS","1","Prdx6",15.5972889571191,14.6898204198585,19.763056873647,12.5766191921316,13.5465255376769,7.42894193005828,11.8884292958646,15.9789883409659,NA,"mus","spleen","GSE125483"
"182","ENSMUSG00000026785","+","Pkn3","chr2",30080071,30080574,NA,NA,0.000870100695811,0.0399966687486,"0.54,0.545,1.0","0.766,1.0,1.0","RI","2","Pkn3",1.4590429226792,1.22600982820212,1.49130944324324,1.25068586839013,1.55879276827262,1.27869714571093,1.35449991406189,1.40034607810419,NA,"mus","spleen","GSE125483"
"183","ENSMUSG00000026843","+","Fubp3","chr2",31614710,31614782,NA,NA,6.3835771667e-05,0.0143104779896,"1.0,0.975,1.0","0.872,1.0,0.895","SE","2","Fubp3",4.56855688823132,4.62704593151843,5.04812547091647,3.35729548478187,4.73263833496787,5.02808888941495,4.79592438530042,4.32465928130989,NA,"mus","spleen","GSE125483"
"184","ENSMUSG00000026848","+","Tor1b","chr2",30955767,30955777,NA,NA,0.00100938880201,0.0424999633963,"0.247,0.875,1.0","1.0,1.0,1.0","A3SS","2","Tor1b",15.1002867268631,12.9652213547963,14.4552680452412,14.6776923532945,14.4434968532007,14.1814680458044,13.8633954179338,14.7444157084663,NA,"mus","spleen","GSE125483"
"185","ENSMUSG00000026848","+","Tor1b","chr2",30954008,30955777,NA,NA,0.000964025715876,0.0421429390223,"0.79,0.976,1.0","1.0,1.0,1.0","RI","2","Tor1b",15.1002867268631,12.9652213547963,14.4552680452412,14.6776923532945,14.4434968532007,14.1814680458044,13.8633954179338,14.7444157084663,NA,"mus","spleen","GSE125483"
"186","ENSMUSG00000026848","+","Tor1b","chr2",30954008,30954017,NA,NA,0.000515502257157,0.0310362682471,"0.5,0.949,1.0","1.0,1.0,1.0","A5SS","2","Tor1b",15.1002867268631,12.9652213547963,14.4552680452412,14.6776923532945,14.4434968532007,14.1814680458044,13.8633954179338,14.7444157084663,NA,"mus","spleen","GSE125483"
"187","ENSMUSG00000026853","-","Crat","chr2",30413628,30413777,NA,NA,1.71676718038e-05,0.00558514610622,"1.0,1.0,1.0","0.244,0.097,1.0","SE","2","Crat",4.93281221046771,6.63054202561247,11.1974705061247,6.46345293949517,3.54692054732739,7.06734028433556,5.74826761909181,7.53124521869586,NA,"mus","spleen","GSE125483"
"188","ENSMUSG00000026889","-","Rbm18","chr2",36134263,36136481,NA,NA,0.00109501933701,0.042996835233,"0.013,0.013,0.022","0.029,0.016,0.083","RI","2","Rbm18",6.31631419574906,5.5910707766541,4.95288741618101,5.27246913267055,5.6810594866301,6.37685877391155,5.88299634573192,5.51389024820021,NA,"mus","spleen","GSE125483"
"189","ENSMUSG00000026942","-","Traf2","chr2",25538865,25538844,NA,NA,0.000500414382446,0.0310362682471,"0.303,0.308,0.273","0.217,0.145,0.141","A5SS","2","Traf2",12.8633909905901,11.0262383946285,10.3469503418937,13.7161223066065,13.2693471291904,12.9016229629484,12.3990694955891,12.3088212130301,NA,"mus","spleen","GSE125483"
"190","ENSMUSG00000026987","-","Baz2b","chr2",59920538,59922142,NA,NA,2.40335514049e-05,0.00438541626224,"0.027,0.025,0.034","0.048,0.045,0.075","RI","2","Baz2b",6.7153287295501,6.04890551567826,5.34519644052488,8.16065245018178,6.69688244654624,7.84301153198137,6.86293316473529,6.74039254008559,NA,"mus","spleen","GSE125483"
"191","ENSMUSG00000027318","-","Adam33","chr2",131054271,131054205,NA,NA,0.00110661649405,0.0462294686392,"1.0,1.0,0.675","0.675,0.341,1.0","A5SS","2","Adam33",2.57248243251761,2.28982938042269,2.16607103948832,2.89628121394142,2.68239753800519,2.61556776288469,2.52926489377086,2.54494489531578,NA,"mus","spleen","GSE125483"
"192","ENSMUSG00000027472","-","Pdrg1","chr2",153014130,153014085,NA,NA,0.000100597376125,0.00791876302062,"0.786,1.0,1.0","0.524,0.647,1.0","A3SS","2","Pdrg1",16.2891616807204,15.4064593741302,14.4446129930413,16.7003456156365,16.791714528858,16.1560533892755,16.1180757640879,15.8113734297994,NA,"mus","spleen","GSE125483"
"193","ENSMUSG00000027523","+","Gnas","chr2",174328107,174330434,NA,NA,0.000264420597031,0.0333975182584,"0.859,0.863,0.887","0.79,0.749,0.756","SE","2","Gnas",35.8716531206639,46.6507983770967,37.0222573134276,35.742186513129,44.9894127721085,35.8584659289541,42.4995590260531,36.2120323157402,NA,"mus","spleen","GSE125483"
"194","ENSMUSG00000027651","+","Rprd1b","chr2",158058651,158058827,NA,NA,0.000394567476763,0.044601171939,"0.946,0.877,0.868","0.948,0.988,0.983","SE","2","Rprd1b",8.8009604788429,2.15923786105555,2.59232668195107,2.20527269749192,8.58807305723957,2.28151305970149,4.34294132599887,4.5328532860953,NA,"mus","spleen","GSE125483"
"195","ENSMUSG00000027674","-","Pex5l","chr3",33080464,33080536,NA,NA,7.66418919055e-05,0.015727505772,"0.09,0.0,0.0","0.332,0.0,0.398","SE","3","Pex5l",1.06053722970834,1.2355399430251,0.595681067827267,1.08772424236943,1.20879411383676,1.72030846337328,1.38821417341171,0.914647513301679,NA,"mus","spleen","GSE125483"
"196","ENSMUSG00000027677","+","Ttc14","chr3",33800436,33800581,NA,NA,5.65168945613e-05,0.00762240899692,"0.36,0.114,0.236","0.759,0.605,0.457","RI","3","Ttc14",16.0089565180219,14.2939496001902,12.2852231268664,18.1876672431764,13.8890347645269,15.5335760586781,14.5721868077984,15.4939489626882,NA,"mus","spleen","GSE125483"
"197","ENSMUSG00000027860","-","Vangl1","chr3",102165772,102165811,NA,NA,0.000178098364933,0.0285475243491,"0.463,0.0,0.177","0.392,1.0,0.659","SE","3","Vangl1",2.06596707867524,1.90388250852432,0.833741242873113,0.528568391839016,0.697599410564561,1.5651591147289,1.38888034460593,1.14275890446246,NA,"mus","spleen","GSE125483"
"198","ENSMUSG00000027900","+","Dram2","chr3",106550498,106550675,NA,NA,9.55119838453e-06,0.00358869463809,"0.696,0.512,1.0","1.0,1.0,1.0","SE","3","Dram2",14.5194657783395,11.3409180577435,13.6841871593933,14.9719798901011,15.3738676663119,16.5045292384247,14.4064383208267,14.391877609278,NA,"mus","spleen","GSE125483"
"199","ENSMUSG00000028041","-","Adam15","chr3",89340862,89340937,NA,NA,0.00040401031727,0.0450953273381,"1.0,0.843,1.0","0.79,0.762,0.636","SE","3","Adam15",4.56030727209113,4.63891712009764,4.41608100227828,4.60217045777055,5.74833871228641,4.68617201578519,5.02447594938975,4.52618624404665,NA,"mus","spleen","GSE125483"
"200","ENSMUSG00000028096","-","Gpr89","chr3",96880620,96880522,NA,NA,0.000209187929741,0.0178419871742,"0.08,0.04,0.0","0.156,0.1,0.144","A5SS","3","Gpr89",3.95090480633737,3.93654136570363,4.03735988387698,3.90487812152842,3.31131065163094,4.24054450773532,3.82946550835663,3.96438093724759,NA,"mus","spleen","GSE125483"
"201","ENSMUSG00000028152","+","Tspan5","chr3",138896788,138896852,NA,NA,0.000108569511676,0.00819091264157,"0.863,0.771,1.0","1.0,1.0,1.0","A3SS","3","Tspan5",1.57858754987143,1.56234453958587,1.4014023622953,1.53725476126675,1.5935888516714,1.5714603894979,1.57579792691839,1.50574822447783,NA,"mus","spleen","GSE125483"
"202","ENSMUSG00000028180","+","Zranb2","chr3",157541821,157543157,NA,NA,6.43110169678e-05,0.00797971098536,"0.634,0.892,1.0","1.0,0.917,1.0","RI","3","Zranb2",12.2644827174138,7.29448475218227,6.86492253365882,14.9610053364403,5.72052679405237,12.5598961843468,8.52496924352715,11.3634701958376,NA,"mus","spleen","GSE125483"
"203","ENSMUSG00000028184","-","Adgrl2","chr3",148849765,148849804,NA,NA,0.000466904150063,0.0490378031938,"0.563,0.316,0.084","0.075,0.0,0.0","SE","3","Adgrl2",1.20155641301592,1.21898410085928,0.999046500704325,1.23201567995492,1.390696240879,1.52211274778138,1.37726436317322,1.14420619789172,NA,"mus","spleen","GSE125483"
"204","ENSMUSG00000028188","-","Spata1","chr3",146475255,146475381,NA,NA,3.68456649635e-08,4.6806276392e-05,"1.0,1.0,0.878","0.675,0.375,0.643","SE","3","Spata1",1.15414687315062,1.05742273659956,0.972310957070095,1.21265129371817,1.09752962866845,1.41268098569003,1.18921111698601,1.11303637464629,NA,"mus","spleen","GSE125483"
"205","ENSMUSG00000028469","+","Npr2","chr4",43643334,43643409,NA,NA,0.000243945201353,0.0328673037197,"0.94,0.832,0.789","0.943,1.0,1.0","SE","4","Npr2",2.77533123398329,3.06199717998714,2.20268829290765,2.71339123312621,3.79731713091922,3.10763477158774,3.32231636083137,2.56380358667238,NA,"mus","spleen","GSE125483"
"206","ENSMUSG00000028580","+","Pum1","chr4",130753941,130754178,NA,NA,7.22463463226e-05,0.0151757148098,"0.986,0.974,0.897","0.872,0.884,0.818","SE","4","Pum1",9.24203221221704,9.09775120139814,7.82161320622503,9.22052473152463,8.69189685902131,10.956307973036,9.58198534448515,8.7613900499889,NA,"mus","spleen","GSE125483"
"207","ENSMUSG00000028601","+","Echdc2","chr4",108169948,108170226,NA,NA,0.000563645014766,0.0329651812922,"0.379,1.0,0.092","1.0,1.0,1.0","A5SS","4","Echdc2",0.336536884127678,0.454086363358111,0.488781818539571,0.314988742020114,0.37406527459554,0.475447268911237,0.434532968954963,0.380102481562454,NA,"mus","spleen","GSE125483"
"208","ENSMUSG00000028644","-","Ermap","chr4",119188175,119188334,NA,NA,3.90355715605e-05,0.0101522063841,"1.0,1.0,1.0","0.901,0.867,1.0","SE","4","Ermap",38.496603082122,25.3644475867472,81.5161787613744,19.3915535752313,9.7759106820842,18.0737287232396,17.738028997357,46.4681118062426,NA,"mus","spleen","GSE125483"
"209","ENSMUSG00000028644","-","Ermap","chr4",119188334,119188321,NA,NA,1.81057191462e-09,9.3658298612e-07,"1.0,1.0,1.0","0.458,0.388,0.388","A3SS","4","Ermap",38.496603082122,25.3644475867472,81.5161787613744,19.3915535752313,9.7759106820842,18.0737287232396,17.738028997357,46.4681118062426,NA,"mus","spleen","GSE125483"
"210","ENSMUSG00000028644","-","Ermap","chr4",119188175,119188321,NA,NA,5.55154374864e-05,0.0131060648303,"1.0,1.0,1.0","0.906,0.874,1.0","SE","4","Ermap",38.496603082122,25.3644475867472,81.5161787613744,19.3915535752313,9.7759106820842,18.0737287232396,17.738028997357,46.4681118062426,NA,"mus","spleen","GSE125483"
"211","ENSMUSG00000028683","+","Eif2b3","chr4",117052723,117052835,NA,NA,5.38036658708e-05,0.0129308143643,"0.918,0.845,0.795","0.916,1.0,1.0","SE","4","Eif2b3",2.31449372239264,2.47237170444785,3.16923186748466,2.22293860276074,2.15558160245399,2.2866773059816,2.30487687096115,2.56888806421268,NA,"mus","spleen","GSE125483"
"212","ENSMUSG00000028689","+","Ccdc163","chr4",116714087,116714149,NA,NA,0.000257674034978,0.0330384050362,"1.0,1.0,1.0","0.94,0.876,0.904","SE","4","Ccdc163",4.6401685394998,3.56114046010322,3.81688489281461,4.6392823140135,3.82366411472807,5.54983448908297,4.31154635463809,4.36544524877597,NA,"mus","spleen","GSE125483"
"213","ENSMUSG00000028689","+","Ccdc163","chr4",116714015,116714149,NA,NA,0.000258838199669,0.0330384050362,"1.0,1.0,1.0","0.929,0.886,0.916","SE","4","Ccdc163",4.6401685394998,3.56114046010322,3.81688489281461,4.6392823140135,3.82366411472807,5.54983448908297,4.31154635463809,4.36544524877597,NA,"mus","spleen","GSE125483"
"214","ENSMUSG00000028716","+","Pdzk1ip1","chr4",115088776,115089038,NA,NA,0.00131562628116,0.0475356579867,"1.0,1.0,1.0","0.48,0.831,0.681","RI","4","Pdzk1ip1",9.17809570528684,4.92768903824522,21.9322286512936,3.44035037232846,2.47145574971879,5.22561288807649,4.20825255868017,11.516891576303,NA,"mus","spleen","GSE125483"
"215","ENSMUSG00000028952","-","Zbtb48","chr4",152020708,152020704,NA,NA,1.44862612794e-07,3.74676800662e-05,"0.897,0.808,0.81","1.0,1.0,1.0","A3SS","4","Zbtb48",5.40935622163176,4.84575036573929,4.06589052829009,5.01598488558925,6.92058640418881,6.63203620975305,6.13279099322705,4.83041054517037,NA,"mus","spleen","GSE125483"
"216","ENSMUSG00000029098","+","Acox3","chr5",35598314,35598411,NA,NA,0.000112199755156,0.0207857838076,"0.865,0.824,0.898","0.96,0.944,0.945","SE","5","Acox3",11.7839281110147,10.5198779500911,8.35421228356913,13.2901502624772,13.53660929737,13.4227321129242,12.4930731201284,11.1427635523537,NA,"mus","spleen","GSE125483"
"217","ENSMUSG00000029106","+","Add1","chr5",34629138,34629172,NA,NA,3.23957320919e-05,0.00909706257911,"0.094,0.054,0.104","0.127,0.263,0.1","SE","5","Add1",30.5339667201262,13.9341974484289,34.2732115240042,29.5614996634739,14.7057387396332,16.5035657917299,15.047833993264,31.4562259692014,NA,"mus","spleen","GSE125483"
"218","ENSMUSG00000029106","+","Add1","chr5",34629135,34629172,NA,NA,0.000266659346592,0.0333975182584,"0.166,0.09,0.182","0.245,0.458,0.18","SE","5","Add1",30.5339667201262,13.9341974484289,34.2732115240042,29.5614996634739,14.7057387396332,16.5035657917299,15.047833993264,31.4562259692014,NA,"mus","spleen","GSE125483"
"219","ENSMUSG00000029141","+","Slc4a1ap","chr5",31543669,31543913,NA,NA,6.19851868426e-05,0.0143104779896,"0.86,0.884,0.799","1.0,1.0,0.91","SE","5","Slc4a1ap",5.54928799739777,6.09790655910781,4.53085807509294,5.95929012453532,5.09435006635688,5.48563055892193,5.55929572812887,5.34647873234201,NA,"mus","spleen","GSE125483"
"220","ENSMUSG00000029141","+","Slc4a1ap","chr5",31546179,31546266,NA,NA,0.000171254817772,0.0276882713558,"0.767,0.794,0.633","1.0,1.0,0.818","SE","5","Slc4a1ap",5.54928799739777,6.09790655910781,4.53085807509294,5.95929012453532,5.09435006635688,5.48563055892193,5.55929572812887,5.34647873234201,NA,"mus","spleen","GSE125483"
"221","ENSMUSG00000029149","+","Krtcap3","chr5",31253093,31253097,NA,NA,0.000134369330031,0.00973102688085,"1.0,0.857,1.0","0.486,0.85,0.587","A3SS","5","Krtcap3",3.17169324364723,3.96629519207773,3.52244634304933,3.25228075710015,4.41114842227205,3.29631310239163,3.8912522389138,3.31547344793224,NA,"mus","spleen","GSE125483"
"222","ENSMUSG00000029179","+","Zcchc4","chr5",52814228,52814313,NA,NA,3.52820798318e-05,0.00950727316841,"0.0,0.025,0.042","0.194,0.026,0.136","SE","5","Zcchc4",2.55650902404331,2.19979418087547,2.16172592952189,2.52444712223548,2.35462465531798,2.46320713444067,2.33920865687804,2.41422735860023,NA,"mus","spleen","GSE125483"
"223","ENSMUSG00000029186","+","Pi4k2b","chr5",52748368,52748505,NA,NA,8.46008710434e-05,0.0170804591572,"1.0,1.0,1.0","0.906,0.838,1.0","SE","5","Pi4k2b",6.75916944335106,5.05849202021277,12.0153594795213,5.10493875558511,4.06767778457447,4.92725104414894,4.68447361631206,7.95982255948582,NA,"mus","spleen","GSE125483"
"224","ENSMUSG00000029233","+","Srd5a3","chr5",76147685,76147828,NA,NA,0.000252519178938,0.0330384050362,"1.0,1.0,1.0","0.931,0.964,0.914","SE","5","Srd5a3",6.63548159143718,6.98842417405336,5.83077405141997,6.69618071428572,7.25084945589501,7.12694656174699,7.12207339723179,6.38747878571429,NA,"mus","spleen","GSE125483"
"225","ENSMUSG00000029253","-","Cenpc1","chr5",86058154,86058246,NA,NA,8.70765995195e-05,0.0170804591572,"1.0,1.0,1.0","0.854,0.932,0.885","SE","5","Cenpc1",5.69029135835996,5.57294322026979,6.80265979197728,5.57701863507277,5.20927149343273,5.65481357099752,5.47900942823335,6.02332326180334,NA,"mus","spleen","GSE125483"
"226","ENSMUSG00000029422","-","Rsrc2","chr5",123735821,123735896,NA,NA,0.000144856159012,0.0244577705947,"0.674,0.835,0.843","1.0,0.863,1.0","SE","5","Rsrc2",12.8103952722712,15.1063345221488,11.11605635279,13.7945996506363,12.9337799056535,13.3761950105237,13.805436479442,12.5736837585658,NA,"mus","spleen","GSE125483"
"227","ENSMUSG00000029472","-","Anapc5","chr5",122799474,122800450,NA,NA,0.000475368296144,0.0317517524044,"0.198,0.205,0.223","0.17,0.104,0.201","RI","5","Anapc5",33.4388388276878,29.8973235239732,40.3654465568647,33.6140789247259,30.822863119784,33.4295788792342,31.3832551743305,35.8061214364261,NA,"mus","spleen","GSE125483"
"228","ENSMUSG00000029474","+","Rnf34","chr5",122861688,122861907,NA,NA,7.18483573559e-06,0.00321965801888,"0.933,0.96,0.832","1.0,1.0,0.981","SE","5","Rnf34",9.42836,9.7651674490991,8.32724218783784,9.08838998040541,9.23531298243243,9.56828166216216,9.5229206978979,8.94799738941442,NA,"mus","spleen","GSE125483"
"229","ENSMUSG00000029478","-","Ncor2","chr5",125051118,125051058,NA,NA,2.05965875814e-05,0.00213086410378,"0.203,0.139,0.203","0.057,0.0,0.057","A3SS","5","Ncor2",5.52262846272641,9.71106080695901,4.08904874842707,6.56594369265968,10.2681949397521,7.33964041048618,9.10629871906576,5.39254030127105,NA,"mus","spleen","GSE125483"
"230","ENSMUSG00000029661","+","Col1a2","chr6",4508954,4509603,NA,NA,4.66191785655e-05,0.00725144085404,"1.0,1.0,1.0","1.0,0.005,1.0","RI","6","Col1a2",12.3978423707549,18.430933268067,10.2503983135361,11.0944922088363,21.7424848534524,13.3843573321262,17.8525918178819,11.2475776310424,NA,"mus","spleen","GSE125483"
"231","ENSMUSG00000029670","+","Ing3","chr6",21968884,21968917,NA,NA,0.000371300009203,0.0200668258705,"0.986,1.0,0.948","0.928,0.903,0.922","A3SS","6","Ing3",6.46600363261051,6.38850660404504,5.35012019912427,6.28305140617181,6.55977671267723,6.40389404295246,6.45072578655824,6.03305841263553,NA,"mus","spleen","GSE125483"
"232","ENSMUSG00000029713","-","Gnb2","chr5",137529205,137529442,NA,NA,0.00102736807273,0.0421429390223,"0.089,0.07,0.115","0.084,0.045,0.07","RI","5","Gnb2",59.3636145032334,54.5048839191652,57.0500977954145,51.8944296904762,58.830142249853,51.5001052533804,54.9450438074662,56.1027139963747,NA,"mus","spleen","GSE125483"
"233","ENSMUSG00000029822","-","Osbpl3","chr6",50336345,50336329,NA,NA,0.000244663726486,0.0152746095449,"1.0,0.891,1.0","1.0,0.533,0.576","A3SS","6","Osbpl3",1.63976583272364,1.5705282347855,1.46068238787274,1.76692773417581,1.71886249639729,1.98629639297195,1.75856237471825,1.62245865159073,NA,"mus","spleen","GSE125483"
