"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474318","FPKM.SRR8474335","FPKM.SRR8474344","FPKM.SRR8474354","FPKM.SRR8474364","FPKM.SRR8474367","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"155","ENSMUSG00000029386","+","Tctn2","chr5",124598956,124599134,NA,NA,9.522864078e-05,0.0120940373791,"0.125,0.146,0.072","0.0,0.0,0.0","RI","5","Tctn2",1.26656220221207,1.92195862911758,1.46229954448185,1.63028296164943,1.80206979610483,1.94804952139937,1.60626793099303,1.73747295399535,NA,"mus","thyroid","GSE125483"
"156","ENSMUSG00000029625","+","Cpsf4","chr5",145177302,145178757,NA,NA,0.00060764398299,0.0385853929199,"1.0,0.786,1.0","0.569,0.652,1.0","RI","5","Cpsf4",2.98412654419122,3.15384380961645,3.51549552306837,3.16064090188994,3.471317241801,2.93007260172318,3.09953708523254,3.30562845553085,NA,"mus","thyroid","GSE125483"
"157","ENSMUSG00000029647","+","Pan3","chr5",147503084,147503202,NA,NA,8.14084770473e-06,0.00252686978908,"0.273,0.273,0.111","0.53,0.653,1.0","SE","5","Pan3",3.56109199070545,2.85675526934136,1.32274357325309,2.78024493239719,3.15282548405216,2.97748093988633,3.06603073081467,2.48434999906386,NA,"mus","thyroid","GSE125483"
"158","ENSMUSG00000029661","+","Col1a2","chr6",4534688,4535380,NA,NA,0.000308900096049,0.0241417305835,"0.05,0.055,0.091","0.033,0.043,0.033","RI","6","Col1a2",23.7362275089329,14.2658147716079,12.4749144868823,15.7993687683084,15.8652947021568,15.6069248981169,17.9338036829497,14.6490446957187,NA,"mus","thyroid","GSE125483"
"159","ENSMUSG00000029804","+","Herc3","chr6",58832401,58832536,NA,NA,0.000465265416326,0.0439236281975,"1.0,1.0,1.0","1.0,0.665,0.691","SE","6","Herc3",2.48950803549907,3.12441001292867,3.76246681187685,2.94761332913334,3.36379381089076,3.50528573101786,2.85384379252036,3.54384878459516,NA,"mus","thyroid","GSE125483"
"160","ENSMUSG00000029810","-","Tmem176b","chr6",48840360,48840453,NA,NA,7.7134273043e-05,0.0128469326631,"0.867,0.886,0.862","0.917,1.0,1.0","SE","6","Tmem176b",60.3437677815268,50.3408002399831,53.778530982286,46.1831954681569,36.9420822792071,50.893509553353,52.2892544965556,47.2047076049487,NA,"mus","thyroid","GSE125483"
"161","ENSMUSG00000029924","-","Slc37a3","chr6",39354976,39355122,NA,NA,0.000525355146012,0.0463897651776,"0.949,1.0,1.0","0.797,0.899,1.0","SE","6","Slc37a3",9.20580595433537,8.86537180403032,8.9580593327787,7.67013884082085,8.83215827454243,8.80955426012202,8.58043886639551,8.86659062248105,NA,"mus","thyroid","GSE125483"
"162","ENSMUSG00000029994","-","Anxa4","chr6",86750227,86750913,NA,NA,0.000326072614844,0.0357215165117,"0.026,0.021,0.054","0.015,0.022,0.026","SE","6","Anxa4",29.5330001016146,27.9237325956943,33.0811956714747,30.7217613087191,27.5097066486545,29.3023600378902,29.3928313353427,29.9644207860065,NA,"mus","thyroid","GSE125483"
"163","ENSMUSG00000030187","-","Klra2","chr6",131230077,131230220,NA,NA,0.000245928281326,0.0287938448452,"1.0,1.0,1.0","0.624,0.374,1.0","SE","6","Klra2",0.70001383772392,0.946508775026344,0.694803562170706,0.66623187829294,0.454363136459431,0.782104349841939,0.770918163681068,0.643757016157359,NA,"mus","thyroid","GSE125483"
"164","ENSMUSG00000030603","-","Psmc4","chr7",28042507,28042649,NA,NA,0.000968424433603,0.049195961227,"0.073,0.054,0.056","0.096,0.072,0.114","RI","7","Psmc4",38.5059159842811,36.777976690245,37.7281477332409,29.9564120411466,29.4426856842349,30.9870065788257,35.0801015718909,32.7192799987672,NA,"mus","thyroid","GSE125483"
"165","ENSMUSG00000030616","+","Sytl2","chr7",90388867,90388915,NA,NA,0.000178990020893,0.0230615696102,"0.374,1.0,0.589","1.0,0.749,1.0","SE","7","Sytl2",0.443334141453267,0.118302024675418,0.136502777203931,0.294051893838319,0.135388038519475,0.0972899820672836,0.285229353322335,0.12306026593023,NA,"mus","thyroid","GSE125483"
"166","ENSMUSG00000030766","-","Arhgap17","chr7",123283776,123283825,NA,NA,0.000384150803681,0.0395462983126,"0.514,0.283,0.363","1.0,0.703,0.542","SE","7","Arhgap17",2.82133931909007,3.72676271216313,2.77388155415514,2.42040591044164,3.19590085418588,3.425034489087,2.98950264723161,3.13160563247601,NA,"mus","thyroid","GSE125483"
"167","ENSMUSG00000030774","+","Pak1","chr7",97854435,97854438,NA,NA,0.000614335305781,0.0316335425915,"0.324,0.0,0.643","1.0,1.0,0.762","A3SS","7","Pak1",6.94651747070758,5.21369888283033,5.88685182449911,7.12797662997717,5.54833474613239,5.88676749885874,6.42939766117169,5.77398468983008,NA,"mus","thyroid","GSE125483"
"168","ENSMUSG00000030815","+","Phkg2","chr7",127577974,127578029,NA,NA,0.00051409019527,0.0459986932033,"1.0,0.975,1.0","0.849,0.929,0.97","SE","7","Phkg2",7.75248126025,7.75079329525,7.6722728465,6.09404453425,6.62344521525,7.13985223925,7.19910636325,7.14519010033333,NA,"mus","thyroid","GSE125483"
"169","ENSMUSG00000030815","+","Phkg2","chr7",127577710,127578029,NA,NA,9.28051777828e-05,0.00927327380624,"1.0,0.952,1.0","0.828,0.885,0.95","A5SS","7","Phkg2",7.75248126025,7.75079329525,7.6722728465,6.09404453425,6.62344521525,7.13985223925,7.19910636325,7.14519010033333,NA,"mus","thyroid","GSE125483"
"170","ENSMUSG00000030852","+","Tacc2","chr7",130674601,130674739,NA,NA,0.000432699480757,0.042412830444,"1.0,0.905,0.952","0.988,0.975,1.0","SE","7","Tacc2",11.5549412057373,13.5739375465992,15.4733813547508,10.8326312222871,13.2117081814642,15.0459827594756,11.9871699915412,14.5770240985635,NA,"mus","thyroid","GSE125483"
"171","ENSMUSG00000030921","-","Trim30a","chr7",104421434,104421457,NA,NA,1.5965995781e-07,0.00010221230924,"0.0,1.0,0.694","0.0,0.0,0.0","SE","7","Trim30a",3.4505540654342,3.21116476502068,3.05574250182437,2.61602934468499,2.63042491826806,2.74472410192167,3.09258272504662,2.8102971740047,NA,"mus","thyroid","GSE125483"
"172","ENSMUSG00000030935","+","Acsm3","chr7",119760982,119761079,NA,NA,2.73600459136e-05,0.00366591783574,"0.823,1.0,1.0","0.458,1.0,0.0","A5SS","7","Acsm3",2.14835170705024,1.03941078018639,0.49582508691248,1.15774586952998,0.535945021474878,0.315523207050243,1.44850278558887,0.449097771812534,NA,"mus","thyroid","GSE125483"
"173","ENSMUSG00000031133","-","Arhgef6","chrX",57243389,57243515,NA,NA,3.64414564844e-05,0.00803043333228,"0.878,1.0,0.764","1.0,1.0,1.0","SE","X","Arhgef6",2.71428006138915,2.16705404852666,2.7110258916043,3.33050227350327,2.55180705846586,2.57295617352666,2.73727879447303,2.61192970786561,NA,"mus","thyroid","GSE125483"
"174","ENSMUSG00000031133","-","Arhgef6","chrX",57241805,57241826,NA,NA,1.16960426055e-06,0.000557221229805,"1.0,1.0,0.764","0.436,0.0,0.367","SE","X","Arhgef6",2.71428006138915,2.16705404852666,2.7110258916043,3.33050227350327,2.55180705846586,2.57295617352666,2.73727879447303,2.61192970786561,NA,"mus","thyroid","GSE125483"
"175","ENSMUSG00000031133","-","Arhgef6","chrX",57241805,57241826,NA,NA,5.87748536651e-05,0.0108061018476,"0.844,1.0,0.968","1.0,0.181,0.436","SE","X","Arhgef6",2.71428006138915,2.16705404852666,2.7110258916043,3.33050227350327,2.55180705846586,2.57295617352666,2.73727879447303,2.61192970786561,NA,"mus","thyroid","GSE125483"
"176","ENSMUSG00000031171","-","Ftsj1","chrX",8245655,8245649,NA,NA,0.000440946523171,0.0268336002373,"0.144,0.047,0.068","0.281,0.175,0.199","A3SS","X","Ftsj1",4.21659743529412,3.59066738886555,3.48936445777311,3.12292185756303,3.2859942210084,3.00022676701681,3.64339556057423,3.25852848193277,NA,"mus","thyroid","GSE125483"
"177","ENSMUSG00000031565","+","Fgfr1","chr8",25564339,25564484,NA,NA,7.0577272608e-05,0.0120487167221,"0.969,0.91,0.891","1.0,1.0,1.0","SE","8","Fgfr1",6.04081909103798,6.13455646865823,5.70986723159494,8.66765076739241,6.38187039625317,6.68574187797468,6.94767544236287,6.25915983527426,NA,"mus","thyroid","GSE125483"
"178","ENSMUSG00000031765","+","Mt1","chr8",94179888,94180101,NA,NA,0.000394737134327,0.0286466377483,"0.017,0.016,0.023","0.019,0.036,0.026","RI","8","Mt1",275.115857081862,225.400367094703,266.968033869984,248.348114,156.289312609149,188.401831784912,249.621446058855,203.886392754682,NA,"mus","thyroid","GSE125483"
"179","ENSMUSG00000031813","+","Mvb12a","chr8",71543956,71544123,NA,NA,0.000565289531058,0.0488154130601,"0.642,0.843,0.873","0.573,0.362,0.599","SE","8","Mvb12a",11.7827436824829,15.5764965368866,15.4673177136822,11.9056688589535,11.5772236041599,13.5049771780955,13.0883030261077,13.5165061653125,NA,"mus","thyroid","GSE125483"
"180","ENSMUSG00000031881","-","Cdh16","chr8",104615206,104615133,NA,NA,9.8547011756e-05,0.00927327380624,"0.927,1.0,1.0","1.0,0.9,1.0","A5SS","8","Cdh16",106.451765517405,132.827670267405,174.915288466245,143.444414967563,168.658620044831,140.269938675897,127.574616917458,161.281282395658,NA,"mus","thyroid","GSE125483"
"181","ENSMUSG00000031959","-","Wdr59","chr8",111459049,111459046,NA,NA,0.00100200789333,0.0453205462024,"0.92,0.939,1.0","1.0,0.852,0.702","A3SS","8","Wdr59",2.04139314674342,3.50958504740941,3.52290746009708,2.53774091477593,3.31088100304775,3.80586654915905,2.69623970297625,3.54655167076796,NA,"mus","thyroid","GSE125483"
"182","ENSMUSG00000031995","-","St14","chr9",31106254,31106716,NA,NA,6.97158029485e-05,0.00923885945161,"1.0,1.0,0.835","1.0,0.602,0.38","RI","9","St14",9.34972560154511,14.4428181276679,12.9404614611759,10.764300246039,13.7033859472306,15.466181677753,11.5189479917507,14.0366763620532,NA,"mus","thyroid","GSE125483"
"183","ENSMUSG00000032235","+","Ice2","chr9",69421660,69421790,NA,NA,1.97203215951e-05,0.00513800473358,"0.746,0.586,0.534","1.0,0.85,1.0","SE","9","Ice2",1.32291122505171,1.57110837344881,1.96743503541882,1.64668899431231,1.78149665007756,1.332091760212,1.51356953093761,1.69367448190279,NA,"mus","thyroid","GSE125483"
"184","ENSMUSG00000032295","+","Man2c1","chr9",57138853,57138969,NA,NA,1.34292614051e-06,0.000625254202602,"1.0,1.0,0.988","0.793,0.948,0.934","SE","9","Man2c1",6.68807074659671,9.77345788726602,9.71751640754396,8.81689094157686,8.36906069171866,9.69868098369257,8.42613985847986,9.2617526943184,NA,"mus","thyroid","GSE125483"
"185","ENSMUSG00000032295","+","Man2c1","chr9",57138847,57138969,NA,NA,4.33507924313e-06,0.00164460061805,"1.0,1.0,0.993","0.858,0.967,0.956","SE","9","Man2c1",6.68807074659671,9.77345788726602,9.71751640754396,8.81689094157686,8.36906069171866,9.69868098369257,8.42613985847986,9.2617526943184,NA,"mus","thyroid","GSE125483"
"186","ENSMUSG00000032298","-","Neil1","chr9",57143757,57143819,NA,NA,7.80255510424e-07,0.000399607859664,"1.0,1.0,1.0","0.785,0.863,0.889","SE","9","Neil1",4.12198401336184,6.09579565686799,5.98336058204169,6.08582669053982,5.83375436825227,6.70979950454303,5.43453545358988,6.17563815161233,NA,"mus","thyroid","GSE125483"
"187","ENSMUSG00000032311","-","Nrg4","chr9",55280889,55280983,NA,NA,0.000108953320122,0.016656848627,"0.633,0.633,1.0","0.177,0.177,1.0","SE","9","Nrg4",1.46450517382716,1.09892276888889,1.23769651506173,1.23528428148148,0.419014056625514,0.436747139423868,1.26623740806584,0.697819237037037,NA,"mus","thyroid","GSE125483"
"188","ENSMUSG00000032332","-","Col12a1","chr9",79601179,79600007,NA,NA,4.39977771154e-05,0.00490868533351,"0.906,1.0,0.914","1.0,1.0,1.0","A3SS","9","Col12a1",4.27093390405831,3.09782587293144,4.24329343662989,4.47892966653533,2.22304323364854,3.75361974120042,3.94922981450836,3.40665213715962,NA,"mus","thyroid","GSE125483"
"189","ENSMUSG00000032363","+","Adamts7","chr9",90186921,90187067,NA,NA,0.000418179594095,0.0413856384765,"1.0,1.0,1.0","1.0,0.797,0.29","SE","9","Adamts7",0.334844656638013,1.20612151544094,1.1212288252149,0.908998413085005,1.27436560824578,1.16262795670169,0.816654861721319,1.18607413005412,NA,"mus","thyroid","GSE125483"
"190","ENSMUSG00000032366","-","Tpm1","chr9",67024565,67023441,NA,NA,2.59529617002e-05,0.00334094472348,"0.041,0.056,0.058","0.069,0.065,0.088","A3SS","9","Tpm1",154.171037113493,55.4120756781804,96.4837453023901,152.36494243084,150.118553911334,103.184417999537,120.649351740838,116.59557240442,NA,"mus","thyroid","GSE125483"
"191","ENSMUSG00000032384","+","Csnk1g1","chr9",66012746,66012854,66019801,66019912,0.000279575729136,0.0400189760287,"1.0,0.753,0.836","0.459,0.337,0.67","MXE","9","Csnk1g1",1.39139808430958,0.0796519954548364,0.090987356699315,1.62588314358876,0.66369230964727,0.102180523462006,1.03231107445106,0.28562006326953,NA,"mus","thyroid","GSE125483"
"192","ENSMUSG00000032384","+","Csnk1g1","chr9",66012746,66012854,66019801,66019912,1.27973679388e-05,0.002675929636,"1.0,1.0,0.836","0.504,0.337,0.67","MXE","9","Csnk1g1",1.39139808430958,0.0796519954548364,0.090987356699315,1.62588314358876,0.66369230964727,0.102180523462006,1.03231107445106,0.28562006326953,NA,"mus","thyroid","GSE125483"
"193","ENSMUSG00000032411","+","Tfdp2","chr9",96297623,96297626,NA,NA,0.000767481545237,0.0356772323876,"0.0,0.184,0.283","0.39,0.585,0.434","A3SS","9","Tfdp2",0.544423521990163,0.445120487775323,0.506095068572243,0.533193597619217,0.510546909544515,0.447038289970775,0.507579202461568,0.487893422695844,NA,"mus","thyroid","GSE125483"
"194","ENSMUSG00000032468","-","Armc8","chr9",99523138,99523339,NA,NA,0.000259081943903,0.0299861734621,"1.0,1.0,0.986","0.944,0.899,0.977","SE","9","Armc8",7.19149405496861,6.39572586081764,6.74628392926045,6.05714473602817,6.53570395881182,5.86942603001072,6.54812155060481,6.383804639361,NA,"mus","thyroid","GSE125483"
"195","ENSMUSG00000032735","-","Ablim3","chr18",61816921,61816969,NA,NA,0.000132046610994,0.0189097845301,"0.0,0.285,0.705","1.0,0.766,1.0","SE","18","Ablim3",0.851342445865491,0.940338743109151,0.771660192282249,1.34673493186329,1.4729889168688,0.959422703638368,1.04613870694598,1.06802393759647,NA,"mus","thyroid","GSE125483"
"196","ENSMUSG00000032740","+","Ccdc88a","chr11",29497342,29497426,NA,NA,4.94978668253e-06,0.00184366054506,"0.0,0.0,0.0","0.647,0.234,0.234","SE","11","Ccdc88a",1.16646617133413,0.680051954825085,0.539599341474612,0.877560959507851,0.696618676613718,0.809838676154623,0.908026361889022,0.682018898080984,NA,"mus","thyroid","GSE125483"
"197","ENSMUSG00000032786","-","Alas1","chr9",106238074,106237968,NA,NA,4.49466841956e-06,0.00106489454587,"0.01,0.022,0.037","0.075,0.036,0.059","A5SS","9","Alas1",22.6256513059605,16.474608813735,15.4830734935212,18.531911217849,16.5250205628442,14.3462560506965,19.2107237791815,15.4514500356873,NA,"mus","thyroid","GSE125483"
"198","ENSMUSG00000033022","-","Cdo1","chr18",46720441,46720438,NA,NA,1.55846824335e-09,1.10185945385e-06,"0.971,0.956,0.926","1.0,0.983,1.0","A3SS","18","Cdo1",76.1188453424574,48.1700847347932,50.1697059604623,45.218801540146,30.3494652141119,24.2779517621655,56.5025772057989,34.9323743122466,NA,"mus","thyroid","GSE125483"
"199","ENSMUSG00000033174","+","Mgll","chr6",88823190,88823325,NA,NA,0.000237112322536,0.018036703262,"1.0,1.0,1.0","0.938,1.0,0.95","A3SS","6","Mgll",23.7130736545204,50.5581900374237,45.0257117197164,26.1260891469372,32.9064676342328,46.5775676237936,33.4657842796271,41.5032489925809,NA,"mus","thyroid","GSE125483"
"200","ENSMUSG00000033327","+","Tnxb","chr17",34681953,34682322,NA,NA,0.000523378779691,0.0463897651776,"1.0,1.0,1.0","1.0,0.53,0.829","SE","17","Tnxb",4.727428,9.754511,7.137428,6.5563,8.29400139320195,7.42627544195324,7.01274633333333,7.61923494505173,NA,"mus","thyroid","GSE125483"
"201","ENSMUSG00000033335","+","Dnm2","chr9",21490657,21490669,NA,NA,0.000245969093425,0.0287938448452,"0.461,0.045,0.315","0.77,0.638,0.545","SE","9","Dnm2",11.3915864373358,18.9984836189493,17.8496045681051,16.6061390217636,15.7259851476548,16.6909310108818,15.6654030260162,16.7555069088806,NA,"mus","thyroid","GSE125483"
"202","ENSMUSG00000033396","-","Spg11","chr2",122108036,122107708,NA,NA,8.09783970892e-05,0.00896478490129,"0.262,0.348,0.106","1.0,0.516,1.0","A5SS","2","Spg11",2.80270493670729,3.44975025926386,3.51129007833872,3.23779139380751,3.09437570741109,3.61247098520269,3.16341552992622,3.4060455903175,NA,"mus","thyroid","GSE125483"
"203","ENSMUSG00000033417","-","Cacul1","chr19",60537413,60537503,NA,NA,0.000444416751676,0.0429449130888,"0.963,0.834,0.924","0.968,1.0,1.0","SE","19","Cacul1",8.07035116907856,7.39334419713526,8.49352023065564,6.81318475856468,7.8427020761961,7.44290075369167,7.4256267082595,7.92637435351447,NA,"mus","thyroid","GSE125483"
"204","ENSMUSG00000033543","+","Gtf2a2","chr9",70016923,70017191,NA,NA,0.00028278525972,0.0197111799553,"0.833,1.0,0.974","0.67,0.811,0.807","A5SS","9","Gtf2a2",10.7429917491969,8.8098525910551,8.56726394514455,7.31949697899679,7.84830633926365,6.7503400289103,8.95744710641626,7.7219701044395,NA,"mus","thyroid","GSE125483"
"205","ENSMUSG00000033685","+","Ucp2","chr7",100494375,100496725,NA,NA,0.000222141312962,0.019121874855,"0.007,0.012,0.017","0.017,0.013,0.025","RI","7","Ucp2",19.6431365215338,25.2868275062241,16.081255562026,21.0873413207898,17.5553389891258,23.8839214618686,22.0057684495159,19.1735053376735,NA,"mus","thyroid","GSE125483"
"206","ENSMUSG00000033735","-","Spr","chr6",85137060,85137113,NA,NA,5.46939563828e-06,0.00193182825941,"1.0,1.0,0.971","1.0,0.857,0.759","SE","6","Spr",2.63692982087447,2.88560652186178,2.7995924090268,2.88452179802539,2.64801872919605,2.47016291932299,2.80235271358721,2.63925801918195,NA,"mus","thyroid","GSE125483"
"207","ENSMUSG00000033857","+","Engase","chr11",118479085,118479089,NA,NA,0.000689367246771,0.0335222877603,"0.558,0.791,0.919","1.0,0.889,1.0","A3SS","11","Engase",1.09479038001543,2.69415465027006,2.22552813040123,1.05460610165895,2.23883573572531,2.16156584452161,1.61451704398148,2.20864323688272,NA,"mus","thyroid","GSE125483"
"208","ENSMUSG00000033981","-","Gria2","chr3",80690403,80690518,80691319,80691434,0.000310533317046,0.0400189760287,"0.5,0.333,0.333","0.2,0.0,0.0","MXE","3","Gria2",0.183544126511448,0.0797006403395935,0.211284519616671,0.0965848147671726,0.156828499742732,0.103994290648315,0.119943193872738,0.157369103335906,NA,"mus","thyroid","GSE125483"
"209","ENSMUSG00000034022","-","Cpsf1","chr15",76599662,76599739,NA,NA,0.000232122496599,0.019121874855,"0.029,0.029,0.107","0.0,0.006,0.032","RI","15","Cpsf1",6.86748985843534,9.63436536668441,8.93497716657797,7.24043979794217,7.65763732570516,8.6252903679262,7.91409834102064,8.40596828673644,NA,"mus","thyroid","GSE125483"
"210","ENSMUSG00000034175","+","Rhbdd3","chr11",5105313,5105347,NA,NA,2.92182611775e-05,0.00366591783574,"1.0,0.837,0.815","1.0,1.0,0.967","A5SS","11","Rhbdd3",3.24348858781362,4.32275533046595,5.18058462831541,3.5599604562724,4.23759816272401,4.65110180215054,3.70873479151732,4.68976153106332,NA,"mus","thyroid","GSE125483"
"211","ENSMUSG00000034201","-","Gas2l1","chr11",5064836,5065094,NA,NA,6.54238426712e-06,0.00213554116221,"1.0,1.0,1.0","1.0,0.859,0.766","SE","11","Gas2l1",2.84094904262295,5.80528133786885,4.80601974721311,2.9939666604918,5.16768345360656,5.24678979852459,3.88006568032787,5.07349766644809,NA,"mus","thyroid","GSE125483"
"212","ENSMUSG00000034201","-","Gas2l1","chr11",5064836,5065015,NA,NA,5.28361193874e-06,0.00189894866977,"1.0,1.0,1.0","1.0,0.848,0.748","SE","11","Gas2l1",2.84094904262295,5.80528133786885,4.80601974721311,2.9939666604918,5.16768345360656,5.24678979852459,3.88006568032787,5.07349766644809,NA,"mus","thyroid","GSE125483"
"213","ENSMUSG00000034211","+","Mrps17","chr5",129715912,129715941,NA,NA,0.000281403728637,0.0197111799553,"1.0,0.947,1.0","0.681,1.0,0.703","A5SS","5","Mrps17",4.20895885100154,3.04609737473035,2.82166242526965,2.92455226964561,3.57909353266564,3.15833074206471,3.3932028317925,3.18636223333333,NA,"mus","thyroid","GSE125483"
"214","ENSMUSG00000034269","+","Setd5","chr6",113105916,113106141,NA,NA,0.000148685048785,0.0204426973786,"1.0,1.0,0.86","0.787,0.617,0.901","SE","6","Setd5",2.53857935515343,3.92725136790756,4.17955922892026,6.25055475238459,6.24945560707473,3.96068846372704,4.23879515848186,4.79656776657401,NA,"mus","thyroid","GSE125483"
"215","ENSMUSG00000034652","+","Cd300a","chr11",114894657,114894669,NA,NA,5.00007030619e-05,0.00539846300478,"1.0,1.0,1.0","0.72,0.631,1.0","A3SS","11","Cd300a",0.608597241663149,0.650669600042212,1.03354988856057,0.516411649430139,0.613160424862811,0.894650724989447,0.5918928303785,0.847120346137609,NA,"mus","thyroid","GSE125483"
"216","ENSMUSG00000034656","+","Cacna1a","chr8",84356824,84357125,NA,NA,3.65225024523e-06,0.00143884612546,"1.0,1.0,1.0","0.448,1.0,0.597","SE","8","Cacna1a",1.42277532778229,2.20795294670999,5.22264509585703,2.58066049423233,2.12227382298944,4.42603698058489,2.0704629229082,3.92365196647712,NA,"mus","thyroid","GSE125483"
"217","ENSMUSG00000034799","-","Unc13a","chr8",71662535,71662854,NA,NA,5.99520433298e-15,9.13669140346e-12,"0.0,0.0,0.154","1.0,1.0,1.0","RI","8","Unc13a",0.683934652618236,0.631040712271251,0.790901943991127,0.765143163907154,0.681528123900816,0.697304604610631,0.693372842932214,0.723244890834191,NA,"mus","thyroid","GSE125483"
"218","ENSMUSG00000034974","+","Dapk3","chr10",81190299,81190381,NA,NA,3.38782175497e-05,0.00573671150508,"0.005,0.027,0.021","0.069,0.06,0.057","RI","10","Dapk3",8.22252514533965,9.20958697511848,9.75827285979463,7.71385827804107,10.1907197041864,10.72002546406,8.38199013283307,10.223006009347,NA,"mus","thyroid","GSE125483"
"219","ENSMUSG00000035242","+","Oaz1","chr10",80828710,80828718,NA,NA,4.43497046398e-06,0.000873167420173,"0.966,0.974,0.991","1.0,1.0,1.0","A3SS","10","Oaz1",36.192054252932,32.7549316325254,36.9826434370602,26.2693869112588,37.0825796465989,39.7475509652072,31.7387909322387,37.9375913496221,NA,"mus","thyroid","GSE125483"
"220","ENSMUSG00000035258","+","Abi3bp","chr16",56594461,56594536,NA,NA,0.000229360624492,0.0278028506115,"1.0,0.593,0.46","1.0,1.0,0.773","SE","16","Abi3bp",4.29598607483819,1.71452264590076,1.45359947006472,4.51967255218447,1.75747934587379,1.40068661057174,3.51006042430781,1.53725514217008,NA,"mus","thyroid","GSE125483"
"221","ENSMUSG00000035439","-","Haus8","chr8",71269225,71269284,NA,NA,1.14730491371e-05,0.00331037865666,"0.903,1.0,1.0","0.466,0.891,0.645","SE","8","Haus8",1.07408710799545,0.820909049829481,0.835356263546798,0.806407059302766,0.882063593406593,0.978298781735506,0.900467739042566,0.898572879562966,NA,"mus","thyroid","GSE125483"
"222","ENSMUSG00000035469","+","Rcbtb1","chr14",59206803,59206930,NA,NA,0.000375258323993,0.0394232924375,"0.374,0.223,1.0","0.074,0.046,0.0","SE","14","Rcbtb1",23.366873584193,7.72780604559068,22.7959880625624,19.4007246269551,21.5306490141431,19.5238208302829,16.8318014189129,21.2834859689961,NA,"mus","thyroid","GSE125483"
"223","ENSMUSG00000035469","+","Rcbtb1","chr14",59206803,59206930,NA,NA,1.70662504351e-07,0.000105945214065,"0.763,1.0,1.0","0.418,0.212,0.0","SE","14","Rcbtb1",23.366873584193,7.72780604559068,22.7959880625624,19.4007246269551,21.5306490141431,19.5238208302829,16.8318014189129,21.2834859689961,NA,"mus","thyroid","GSE125483"
"224","ENSMUSG00000035640","-","Cbarp","chr10",80137042,80137182,NA,NA,0.000129696034683,0.0189097845301,"1.0,0.858,0.886","1.0,0.973,1.0","SE","10","Cbarp",2.03024007966373,5.62061823038431,5.2004544031225,5.33995937830264,4.32174698658927,6.36447257045636,4.33027256278356,5.29555798672271,NA,"mus","thyroid","GSE125483"
"225","ENSMUSG00000035949","-","Fbxw2","chr2",34823067,34822975,NA,NA,4.72121318262e-07,0.00012155308094,"0.98,0.984,0.938","0.865,0.838,0.815","A3SS","2","Fbxw2",6.44186384685822,5.87403149942111,5.96895528754868,5.12396333543837,5.12556332628144,4.81208374907904,5.81328622723923,5.30220078763639,NA,"mus","thyroid","GSE125483"
"226","ENSMUSG00000036473","-","Tbc1d24","chr17",24186287,24186201,NA,NA,1.64604041508e-09,1.10185945385e-06,"1.0,1.0,1.0","0.554,0.404,0.475","A3SS","17","Tbc1d24",2.54886453418254,2.4526346447353,2.97746690113357,2.75963015005259,2.94417916489424,3.62888151735421,2.58704310965681,3.18350919446067,NA,"mus","thyroid","GSE125483"
"227","ENSMUSG00000036501","-","Fam13b","chr18",34497333,34497546,NA,NA,1.8831527603e-05,0.00501016460357,"1.0,1.0,0.9","0.727,0.629,0.915","SE","18","Fam13b",2.39918455016003,2.26173519390796,2.64684651042931,2.46112785266527,2.41694005065666,2.48627111312217,2.37401586557775,2.51668589140271,NA,"mus","thyroid","GSE125483"
"228","ENSMUSG00000036501","-","Fam13b","chr18",34497967,34498159,NA,NA,1.19936255806e-05,0.00341251963395,"1.0,1.0,0.904","0.664,0.605,0.896","SE","18","Fam13b",2.39918455016003,2.26173519390796,2.64684651042931,2.46112785266527,2.41694005065666,2.48627111312217,2.37401586557775,2.51668589140271,NA,"mus","thyroid","GSE125483"
"229","ENSMUSG00000036529","-","Sbf1","chr15",89305472,89305468,NA,NA,5.44489024464e-05,0.00569501489025,"1.0,1.0,1.0","0.975,0.898,0.923","A3SS","15","Sbf1",8.5406878671257,19.2985144649868,17.0465251602696,11.129019943891,16.7079636834164,19.7398615553765,12.9894074253345,17.8314501330208,NA,"mus","thyroid","GSE125483"
"230","ENSMUSG00000036552","+","Ermard","chr17",15059765,15059984,NA,NA,2.00392554464e-05,0.00513800473358,"1.0,0.913,1.0","0.806,0.921,0.782","SE","17","Ermard",1.99971751924934,1.62760682337519,1.80446020284256,1.92241823637367,1.85723207451359,1.62159334621223,1.8499141929994,1.76109520785613,NA,"mus","thyroid","GSE125483"
"231","ENSMUSG00000036553","-","Sh3tc1","chr5",35714112,35714062,NA,NA,1.91113955984e-05,0.00299730387635,"1.0,1.0,1.0","0.683,1.0,0.604","A5SS","5","Sh3tc1",1.07701571421099,2.80448716512642,2.3442404282476,1.63571797419355,2.18616565736704,2.87419625510026,1.83907361784365,2.4682007802383,NA,"mus","thyroid","GSE125483"
